 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 5.81400000e-04  2.49951056e+00  4.99184362e+00  4.99168475e+00  2.49996372e+00  2.49996515e+00  2.49996581e+00 -1.56423418e-05 
 5.86400000e-04  2.49948341e+00  4.99185043e+00  4.99168275e+00  2.49996172e+00  2.49996313e+00  2.49996377e+00 -1.56423130e-05 
 5.91400000e-04  2.49945677e+00  4.99185711e+00  4.99168078e+00  2.49995976e+00  2.49996114e+00  2.49996177e+00 -1.56422847e-05 
 5.96400000e-04  2.49943066e+00  4.99186365e+00  4.99167886e+00  2.49995784e+00  2.49995919e+00  2.49995981e+00 -1.56422570e-05 
 6.01400000e-04  2.49940512e+00  4.99187004e+00  4.99167697e+00  2.49995596e+00  2.49995728e+00  2.49995789e+00 -1.56422299e-05 
 6.06400000e-04  2.49938017e+00  4.99187629e+00  4.99167513e+00  2.49995412e+00  2.49995542e+00  2.49995601e+00 -1.56422035e-05 
 6.11400000e-04  2.49935582e+00  4.99188238e+00  4.99167334e+00  2.49995233e+00  2.49995359e+00  2.49995417e+00 -1.56421777e-05 
 6.16400000e-04  2.49933212e+00  4.99188830e+00  4.99167159e+00  2.49995059e+00  2.49995182e+00  2.49995238e+00 -1.56421527e-05 
 6.21400000e-04  2.49930907e+00  4.99189406e+00  4.99166989e+00  2.49994889e+00  2.49995009e+00  2.49995064e+00 -1.56421283e-05 
 6.26400000e-04  2.49928670e+00  4.99189965e+00  4.99166823e+00  2.49994725e+00  2.49994841e+00  2.49994894e+00 -1.56421047e-05 
 6.31400000e-04  2.49926504e+00  4.99190506e+00  4.99166663e+00  2.49994565e+00  2.49994678e+00  2.49994729e+00 -1.56420818e-05 
 6.36400000e-04  2.49924410e+00  4.99191028e+00  4.99166509e+00  2.49994411e+00  2.49994520e+00  2.49994570e+00 -1.56420598e-05 
 6.41400000e-04  2.49922391e+00  4.99191532e+00  4.99166360e+00  2.49994262e+00  2.49994367e+00  2.49994416e+00 -1.56420385e-05 
 6.46400000e-04  2.49920448e+00  4.99192017e+00  4.99166216e+00  2.49994119e+00  2.49994220e+00  2.49994267e+00 -1.56420180e-05 
 6.51400000e-04  2.49918584e+00  4.99192482e+00  4.99166078e+00  2.49993982e+00  2.49994079e+00  2.49994124e+00 -1.56419984e-05 
 6.56400000e-04  2.49916801e+00  4.99192927e+00  4.99165946e+00  2.49993850e+00  2.49993943e+00  2.49993986e+00 -1.56419796e-05 
 6.61400000e-04  2.49915099e+00  4.99193351e+00  4.99165820e+00  2.49993725e+00  2.49993814e+00  2.49993855e+00 -1.56419617e-05 
 6.66400000e-04  2.49913481e+00  4.99193755e+00  4.99165699e+00  2.49993605e+00  2.49993690e+00  2.49993729e+00 -1.56419447e-05 
 6.71400000e-04  2.49911949e+00  4.99194138e+00  4.99165585e+00  2.49993492e+00  2.49993572e+00  2.49993610e+00 -1.56419286e-05 
 6.76400000e-04  2.49910503e+00  4.99194499e+00  4.99165478e+00  2.49993385e+00  2.49993461e+00  2.49993496e+00 -1.56419134e-05 
 6.81400000e-04  2.49909146e+00  4.99194838e+00  4.99165377e+00  2.49993284e+00  2.49993356e+00  2.49993389e+00 -1.56418991e-05 
 6.86400000e-04  2.49907879e+00  4.99195155e+00  4.99165282e+00  2.49993190e+00  2.49993257e+00  2.49993289e+00 -1.56418857e-05 
 6.91400000e-04  2.49906702e+00  4.99195449e+00  4.99165194e+00  2.49993103e+00  2.49993165e+00  2.49993194e+00 -1.56418734e-05 
 6.96400000e-04  2.49905618e+00  4.99195721e+00  4.99165112e+00  2.49993022e+00  2.49993080e+00  2.49993107e+00 -1.56418619e-05 
 7.01400000e-04  2.49904626e+00  4.99195970e+00  4.99165037e+00  2.49992948e+00  2.49993001e+00  2.49993026e+00 -1.56418515e-05 
 7.06400000e-04  2.49903729e+00  4.99196196e+00  4.99164969e+00  2.49992880e+00  2.49992929e+00  2.49992951e+00 -1.56418420e-05 
 7.11400000e-04  2.49902927e+00  4.99196398e+00  4.99164908e+00  2.49992820e+00  2.49992864e+00  2.49992884e+00 -1.56418335e-05 
 7.16400000e-04  2.49902220e+00  4.99196577e+00  4.99164853e+00  2.49992766e+00  2.49992805e+00  2.49992823e+00 -1.56418260e-05 
 7.21400000e-04  2.49901610e+00  4.99196732e+00  4.99164806e+00  2.49992719e+00  2.49992754e+00  2.49992770e+00 -1.56418195e-05 
 7.26400000e-04  2.49901097e+00  4.99196864e+00  4.99164766e+00  2.49992680e+00  2.49992709e+00  2.49992723e+00 -1.56418140e-05 
 7.31400000e-04  2.49900682e+00  4.99196971e+00  4.99164732e+00  2.49992647e+00  2.49992672e+00  2.49992683e+00 -1.56418096e-05 
 7.36400000e-04  2.49900365e+00  4.99197054e+00  4.99164706e+00  2.49992622e+00  2.49992641e+00  2.49992650e+00 -1.56418061e-05 
 7.41400000e-04  2.49900146e+00  4.99197114e+00  4.99164687e+00  2.49992603e+00  2.49992618e+00  2.49992625e+00 -1.56418037e-05 
 7.46400000e-04  2.49900026e+00  4.99197149e+00  4.99164675e+00  2.49992592e+00  2.49992601e+00  2.49992606e+00 -1.56418023e-05 
 7.51400000e-04  2.49900004e+00  4.99197159e+00  4.99164670e+00  2.49992588e+00  2.49992592e+00  2.49992595e+00 -1.56418019e-05 
 7.56400000e-04  2.49900081e+00  4.99197146e+00  4.99164672e+00  2.49992590e+00  2.49992590e+00  2.49992590e+00 -1.56418025e-05 
 7.61400000e-04  2.49900256e+00  4.99197108e+00  4.99164681e+00  2.49992600e+00  2.49992595e+00  2.49992593e+00 -1.56418042e-05 
 7.66400000e-04  2.49900530e+00  4.99197047e+00  4.99164698e+00  2.49992618e+00  2.49992607e+00  2.49992603e+00 -1.56418068e-05 
 7.71400000e-04  2.49900903e+00  4.99196961e+00  4.99164721e+00  2.49992642e+00  2.49992627e+00  2.49992620e+00 -1.56418105e-05 
 7.76400000e-04  2.49901373e+00  4.99196851e+00  4.99164752e+00  2.49992673e+00  2.49992653e+00  2.49992644e+00 -1.56418153e-05 
 7.81400000e-04  2.49901940e+00  4.99196717e+00  4.99164789e+00  2.49992711e+00  2.49992686e+00  2.49992675e+00 -1.56418210e-05 
 7.86400000e-04  2.49902604e+00  4.99196559e+00  4.99164834e+00  2.49992757e+00  2.49992727e+00  2.49992713e+00 -1.56418277e-05 
 7.91400000e-04  2.49903364e+00  4.99196378e+00  4.99164885e+00  2.49992809e+00  2.49992774e+00  2.49992759e+00 -1.56418354e-05 
 7.96400000e-04  2.49904220e+00  4.99196173e+00  4.99164944e+00  2.49992868e+00  2.49992829e+00  2.49992811e+00 -1.56418442e-05 
 8.01400000e-04  2.49905170e+00  4.99195945e+00  4.99165009e+00  2.49992934e+00  2.49992890e+00  2.49992870e+00 -1.56418539e-05 
 8.06400000e-04  2.49906214e+00  4.99195693e+00  4.99165081e+00  2.49993007e+00  2.49992958e+00  2.49992936e+00 -1.56418646e-05 
 8.11400000e-04  2.49907350e+00  4.99195419e+00  4.99165160e+00  2.49993087e+00  2.49993033e+00  2.49993009e+00 -1.56418762e-05 
 8.16400000e-04  2.49908577e+00  4.99195122e+00  4.99165246e+00  2.49993173e+00  2.49993115e+00  2.49993088e+00 -1.56418888e-05 
 8.21400000e-04  2.49909895e+00  4.99194802e+00  4.99165338e+00  2.49993266e+00  2.49993203e+00  2.49993174e+00 -1.56419024e-05 
 8.26400000e-04  2.49911302e+00  4.99194461e+00  4.99165437e+00  2.49993365e+00  2.49993298e+00  2.49993267e+00 -1.56419169e-05 
 8.31400000e-04  2.49912796e+00  4.99194098e+00  4.99165542e+00  2.49993471e+00  2.49993399e+00  2.49993366e+00 -1.56419324e-05 
