 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 1.71400000e-04  2.50088051e+00  4.43886173e+00  4.52747085e+00  2.58113400e+00  2.57949688e+00  2.57881002e+00 -1.24042110e-05 
 1.76400000e-04  2.50089497e+00  4.43873771e+00  4.52880665e+00  2.58246162e+00  2.58091377e+00  2.58026346e+00 -1.23940030e-05 
 1.81400000e-04  2.50090854e+00  4.43862114e+00  4.53006086e+00  2.58370752e+00  2.58225012e+00  2.58163688e+00 -1.23844195e-05 
 1.86400000e-04  2.50092121e+00  4.43851217e+00  4.53123252e+00  2.58487075e+00  2.58350491e+00  2.58292920e+00 -1.23754676e-05 
 1.91400000e-04  2.50093298e+00  4.43841090e+00  4.53232075e+00  2.58595044e+00  2.58467719e+00  2.58413946e+00 -1.23671537e-05 
 1.96400000e-04  2.50094382e+00  4.43831744e+00  4.53332472e+00  2.58694576e+00  2.58576607e+00  2.58526672e+00 -1.23594837e-05 
 2.01400000e-04  2.50095374e+00  4.43823190e+00  4.53424369e+00  2.58785599e+00  2.58677073e+00  2.58631014e+00 -1.23524631e-05 
 2.06400000e-04  2.50096271e+00  4.43815438e+00  4.53507696e+00  2.58868044e+00  2.58769043e+00  2.58726894e+00 -1.23460970e-05 
 2.11400000e-04  2.50097073e+00  4.43808494e+00  4.53582393e+00  2.58941850e+00  2.58852448e+00  2.58814240e+00 -1.23403897e-05 
 2.16400000e-04  2.50097780e+00  4.43802369e+00  4.53648404e+00  2.59006963e+00  2.58927226e+00  2.58892987e+00 -1.23353453e-05 
 2.21400000e-04  2.50098390e+00  4.43797066e+00  4.53705679e+00  2.59063335e+00  2.58993322e+00  2.58963078e+00 -1.23309673e-05 
 2.26400000e-04  2.50098903e+00  4.43792594e+00  4.53754178e+00  2.59110925e+00  2.59050687e+00  2.59024460e+00 -1.23272589e-05 
 2.31400000e-04  2.50099318e+00  4.43788957e+00  4.53793869e+00  2.59149703e+00  2.59099280e+00  2.59077089e+00 -1.23242221e-05 
 2.36400000e-04  2.50099635e+00  4.43786158e+00  4.53824714e+00  2.59179632e+00  2.59139067e+00  2.59120927e+00 -1.23218598e-05 
 2.41400000e-04  2.50099854e+00  4.43784200e+00  4.53846692e+00  2.59200690e+00  2.59170013e+00  2.59155940e+00 -1.23201738e-05 
 2.46400000e-04  2.50099974e+00  4.43783086e+00  4.53859790e+00  2.59212868e+00  2.59192099e+00  2.59182102e+00 -1.23191645e-05 
 2.51400000e-04  2.50099996e+00  4.43782818e+00  4.53863999e+00  2.59216156e+00  2.59205309e+00  2.59199395e+00 -1.23188330e-05 
 2.56400000e-04  2.50099919e+00  4.43783395e+00  4.53859315e+00  2.59210551e+00  2.59209633e+00  2.59207808e+00 -1.23191793e-05 
 2.61400000e-04  2.50099744e+00  4.43784816e+00  4.53845742e+00  2.59196057e+00  2.59205070e+00  2.59207333e+00 -1.23202034e-05 
 2.66400000e-04  2.50099470e+00  4.43787081e+00  4.53823288e+00  2.59172685e+00  2.59191622e+00  2.59197972e+00 -1.23219045e-05 
 2.71400000e-04  2.50099097e+00  4.43790186e+00  4.53791967e+00  2.59140448e+00  2.59169298e+00  2.59179731e+00 -1.23242819e-05 
 2.76400000e-04  2.50098627e+00  4.43794129e+00  4.53751803e+00  2.59099372e+00  2.59138113e+00  2.59152622e+00 -1.23273336e-05 
 2.81400000e-04  2.50098060e+00  4.43798904e+00  4.53702828e+00  2.59049489e+00  2.59098092e+00  2.59116664e+00 -1.23310574e-05 
 2.86400000e-04  2.50097396e+00  4.43804507e+00  4.53645075e+00  2.58990834e+00  2.59049264e+00  2.59071887e+00 -1.23354510e-05 
 2.91400000e-04  2.50096636e+00  4.43810932e+00  4.53578586e+00  2.58923450e+00  2.58991663e+00  2.59018321e+00 -1.23405113e-05 
