 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 3.71400000e-04  2.50072292e+00  4.59049780e+00  4.61762882e+00  2.52327037e+00  2.52394932e+00  2.52426793e+00 -2.04589256e-05 
 3.76400000e-04  2.50070086e+00  4.59061090e+00  4.61691914e+00  2.52255840e+00  2.52326177e+00  2.52359203e+00 -2.04649430e-05 
 3.81400000e-04  2.50067811e+00  4.59072754e+00  4.61618642e+00  2.52182346e+00  2.52255059e+00  2.52289218e+00 -2.04711573e-05 
 3.86400000e-04  2.50065469e+00  4.59084760e+00  4.61543133e+00  2.52106623e+00  2.52181644e+00  2.52216905e+00 -2.04775626e-05 
 3.91400000e-04  2.50063062e+00  4.59097096e+00  4.61465459e+00  2.52028742e+00  2.52106001e+00  2.52142331e+00 -2.04841530e-05 
 3.96400000e-04  2.50060593e+00  4.59109750e+00  4.61385692e+00  2.51948776e+00  2.52028200e+00  2.52065565e+00 -2.04909226e-05 
 4.01400000e-04  2.50058065e+00  4.59122708e+00  4.61303906e+00  2.51866800e+00  2.51948315e+00  2.51986680e+00 -2.04978650e-05 
 4.06400000e-04  2.50055479e+00  4.59135958e+00  4.61220180e+00  2.51782891e+00  2.51866421e+00  2.51905750e+00 -2.05049737e-05 
 4.11400000e-04  2.50052838e+00  4.59149486e+00  4.61134592e+00  2.51697129e+00  2.51782595e+00  2.51822850e+00 -2.05122422e-05 
 4.16400000e-04  2.50050145e+00  4.59163279e+00  4.61047224e+00  2.51609595e+00  2.51696916e+00  2.51738059e+00 -2.05196636e-05 
 4.21400000e-04  2.50047403e+00  4.59177323e+00  4.60958157e+00  2.51520372e+00  2.51609465e+00  2.51651458e+00 -2.05272309e-05 
 4.26400000e-04  2.50044614e+00  4.59191604e+00  4.60867478e+00  2.51429545e+00  2.51520325e+00  2.51563129e+00 -2.05349371e-05 
 4.31400000e-04  2.50041780e+00  4.59206107e+00  4.60775272e+00  2.51337201e+00  2.51429582e+00  2.51473154e+00 -2.05427748e-05 
 4.36400000e-04  2.50038906e+00  4.59220817e+00  4.60681627e+00  2.51243428e+00  2.51337321e+00  2.51381621e+00 -2.05507367e-05 
 4.41400000e-04  2.50035993e+00  4.59235722e+00  4.60586634e+00  2.51148315e+00  2.51243632e+00  2.51288616e+00 -2.05588151e-05 
 4.46400000e-04  2.50033045e+00  4.59250804e+00  4.60490384e+00  2.51051954e+00  2.51148603e+00  2.51194229e+00 -2.05670024e-05 
 4.51400000e-04  2.50030064e+00  4.59266049e+00  4.60392969e+00  2.50954439e+00  2.51052326e+00  2.51098551e+00 -2.05752908e-05 
 4.56400000e-04  2.50027053e+00  4.59281443e+00  4.60294483e+00  2.50855863e+00  2.50954894e+00  2.51001672e+00 -2.05836722e-05 
 4.61400000e-04  2.50024016e+00  4.59296969e+00  4.60195022e+00  2.50756322e+00  2.50856401e+00  2.50903688e+00 -2.05921386e-05 
 4.66400000e-04  2.50020955e+00  4.59312612e+00  4.60094683e+00  2.50655911e+00  2.50756942e+00  2.50804692e+00 -2.06006818e-05 
 4.71400000e-04  2.50017873e+00  4.59328357e+00  4.59993562e+00  2.50554730e+00  2.50656615e+00  2.50704780e+00 -2.06092935e-05 
 4.76400000e-04  2.50014774e+00  4.59344188e+00  4.59891760e+00  2.50452877e+00  2.50555516e+00  2.50604051e+00 -2.06179655e-05 
 4.81400000e-04  2.50011660e+00  4.59360089e+00  4.59789374e+00  2.50350451e+00  2.50453744e+00  2.50502601e+00 -2.06266892e-05 
 4.86400000e-04  2.50008535e+00  4.59376044e+00  4.59686505e+00  2.50247553e+00  2.50351398e+00  2.50400529e+00 -2.06354560e-05 
