 frequency       gain_vv         gain_db         phase_deg      
 1.00000000e-03  4.93922427e-10 -1.86126825e+02 -1.57141997e+00 
 1.02920053e-03  5.38466568e-10 -1.85376825e+02 -1.57143818e+00 
 1.05925373e-03  5.87027899e-10 -1.84626825e+02 -1.57145692e+00 
 1.09018449e-03  6.39968709e-10 -1.83876825e+02 -1.57147621e+00 
 1.12201845e-03  6.97683958e-10 -1.83126825e+02 -1.57149606e+00 
 1.15478198e-03  7.60604228e-10 -1.82376825e+02 -1.57151649e+00 
 1.18850223e-03  8.29198929e-10 -1.81626825e+02 -1.57153752e+00 
 1.22320712e-03  9.03979808e-10 -1.80876825e+02 -1.57155917e+00 
 1.25892541e-03  9.85504761e-10 -1.80126825e+02 -1.57158144e+00 
 1.29568670e-03  1.07438200e-09 -1.79376826e+02 -1.57160437e+00 
 1.33352143e-03  1.17127459e-09 -1.78626826e+02 -1.57162796e+00 
 1.37246096e-03  1.27690538e-09 -1.77876826e+02 -1.57165225e+00 
 1.41253754e-03  1.39206243e-09 -1.77126826e+02 -1.57167724e+00 
 1.45378439e-03  1.51760486e-09 -1.76376826e+02 -1.57170296e+00 
 1.49623566e-03  1.65446927e-09 -1.75626826e+02 -1.57172944e+00 
 1.53992653e-03  1.80367673e-09 -1.74876826e+02 -1.57175669e+00 
 1.58489319e-03  1.96634037e-09 -1.74126826e+02 -1.57178473e+00 
 1.63117291e-03  2.14367376e-09 -1.73376826e+02 -1.57181359e+00 
 1.67880402e-03  2.33699986e-09 -1.72626826e+02 -1.57184330e+00 
 1.72782598e-03  2.54776098e-09 -1.71876826e+02 -1.57187387e+00 
 1.77827941e-03  2.77752947e-09 -1.71126826e+02 -1.57190533e+00 
 1.83020611e-03  3.02801951e-09 -1.70376827e+02 -1.57193772e+00 
 1.88364909e-03  3.30109987e-09 -1.69626827e+02 -1.57197105e+00 
 1.93865264e-03  3.59880782e-09 -1.68876827e+02 -1.57200535e+00 
 1.99526231e-03  3.92336441e-09 -1.68126827e+02 -1.57204065e+00 
 2.05352503e-03  4.27719097e-09 -1.67376827e+02 -1.57207699e+00 
 2.11348904e-03  4.66292718e-09 -1.66626827e+02 -1.57211438e+00 
 2.17520403e-03  5.08345080e-09 -1.65876828e+02 -1.57215287e+00 
 2.23872114e-03  5.54189911e-09 -1.65126828e+02 -1.57219248e+00 
 2.30409298e-03  6.04169233e-09 -1.64376828e+02 -1.57223325e+00 
 2.37137371e-03  6.58655913e-09 -1.63626828e+02 -1.57227521e+00 
 2.44061907e-03  7.18056444e-09 -1.62876828e+02 -1.57231839e+00 
 2.51188643e-03  7.82813980e-09 -1.62126829e+02 -1.57236284e+00 
 2.58523484e-03  8.53411637e-09 -1.61376829e+02 -1.57240858e+00 
 2.66072506e-03  9.30376104e-09 -1.60626829e+02 -1.57245566e+00 
 2.73841963e-03  1.01428157e-08 -1.59876829e+02 -1.57250411e+00 
 2.81838293e-03  1.10575400e-08 -1.59126830e+02 -1.57255398e+00 
 2.90068120e-03  1.20547582e-08 -1.58376830e+02 -1.57260531e+00 
 2.98538262e-03  1.31419100e-08 -1.57626830e+02 -1.57265813e+00 
 3.07255737e-03  1.43271059e-08 -1.56876831e+02 -1.57271250e+00 
 3.16227766e-03  1.56191880e-08 -1.56126831e+02 -1.57276845e+00 
 3.25461783e-03  1.70277958e-08 -1.55376831e+02 -1.57282604e+00 
 3.34965439e-03  1.85634380e-08 -1.54626832e+02 -1.57288530e+00 
 3.44746607e-03  2.02375712e-08 -1.53876832e+02 -1.57294630e+00 
 3.54813389e-03  2.20626852e-08 -1.53126833e+02 -1.57300908e+00 
 3.65174127e-03  2.40523959e-08 -1.52376833e+02 -1.57307370e+00 
 3.75837404e-03  2.62215474e-08 -1.51626834e+02 -1.57314020e+00 
 3.86812055e-03  2.85863226e-08 -1.50876834e+02 -1.57320864e+00 
 3.98107171e-03  3.11643635e-08 -1.50126835e+02 -1.57327908e+00 
 4.09732110e-03  3.39749034e-08 -1.49376835e+02 -1.57335158e+00 
 4.21696503e-03  3.70389101e-08 -1.48626836e+02 -1.57342619e+00 
 4.34010264e-03  4.03792422e-08 -1.47876837e+02 -1.57350299e+00 
 4.46683592e-03  4.40208199e-08 -1.47126837e+02 -1.57358202e+00 
 4.59726989e-03  4.79908110e-08 -1.46376838e+02 -1.57366337e+00 
 4.73151259e-03  5.23188330e-08 -1.45626839e+02 -1.57374708e+00 
 4.86967525e-03  5.70371747e-08 -1.44876840e+02 -1.57383325e+00 
 5.01187234e-03  6.21810367e-08 -1.44126841e+02 -1.57392193e+00 
 5.15822165e-03  6.77887944e-08 -1.43376842e+02 -1.57401320e+00 
 5.30884444e-03  7.39022836e-08 -1.42626843e+02 -1.57410713e+00 
 5.46386550e-03  8.05671135e-08 -1.41876844e+02 -1.57420381e+00 
 5.62341325e-03  8.78330060e-08 -1.41126845e+02 -1.57430331e+00 
 5.78761988e-03  9.57541676e-08 -1.40376846e+02 -1.57440571e+00 
 5.95662144e-03  1.04389693e-07 -1.39626848e+02 -1.57451111e+00 
 6.13055792e-03  1.13804007e-07 -1.38876849e+02 -1.57461958e+00 
 6.30957344e-03  1.24067342e-07 -1.38126850e+02 -1.57473122e+00 
 6.49381632e-03  1.35256269e-07 -1.37376852e+02 -1.57484613e+00 
 6.68343918e-03  1.47454259e-07 -1.36626854e+02 -1.57496438e+00 
 6.87859912e-03  1.60752314e-07 -1.35876855e+02 -1.57508609e+00 
 7.07945784e-03  1.75249643e-07 -1.35126857e+02 -1.57521135e+00 
 7.28618175e-03  1.91054401e-07 -1.34376859e+02 -1.57534027e+00 
 7.49894209e-03  2.08284496e-07 -1.33626861e+02 -1.57547296e+00 
 7.71791516e-03  2.27068470e-07 -1.32876863e+02 -1.57560952e+00 
 7.94328235e-03  2.47546459e-07 -1.32126866e+02 -1.57575007e+00 
 8.17523038e-03  2.69871235e-07 -1.31376868e+02 -1.57589472e+00 
 8.41395142e-03  2.94209348e-07 -1.30626871e+02 -1.57604359e+00 
 8.65964323e-03  3.20742368e-07 -1.29876873e+02 -1.57619682e+00 
 8.91250938e-03  3.49668239e-07 -1.29126876e+02 -1.57635451e+00 
 9.17275935e-03  3.81202756e-07 -1.28376879e+02 -1.57651681e+00 
 9.44060876e-03  4.15581178e-07 -1.27626883e+02 -1.57668385e+00 
 9.71627952e-03  4.53059975e-07 -1.26876886e+02 -1.57685577e+00 
 1.00000000e-02  4.93918752e-07 -1.26126890e+02 -1.57703271e+00 
 1.02920053e-02  5.38462324e-07 -1.25376894e+02 -1.57721482e+00 
 1.05925373e-02  5.87022998e-07 -1.24626898e+02 -1.57740224e+00 
 1.09018449e-02  6.39963049e-07 -1.23876902e+02 -1.57759513e+00 
 1.12201845e-02  6.97677423e-07 -1.23126907e+02 -1.57779366e+00 
 1.15478198e-02  7.60596681e-07 -1.22376911e+02 -1.57799799e+00 
 1.18850223e-02  8.29190214e-07 -1.21626917e+02 -1.57820828e+00 
 1.22320712e-02  9.03969744e-07 -1.20876922e+02 -1.57842471e+00 
