 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 7.14000000e-05  2.50043372e+00  4.45693695e+00  4.49257131e+00  2.53238139e+00  2.53002688e+00  2.52894639e+00 -2.47974437e-05 
 7.64000000e-05  2.50046181e+00  4.45671779e+00  4.49485445e+00  2.53466118e+00  2.53234228e+00  2.53127783e+00 -2.47800564e-05 
 8.14000000e-05  2.50048944e+00  4.45650192e+00  4.49709870e+00  2.53690185e+00  2.53462073e+00  2.53357332e+00 -2.47629690e-05 
 8.64000000e-05  2.50051659e+00  4.45628956e+00  4.49930204e+00  2.53910139e+00  2.53686013e+00  2.53583073e+00 -2.47461968e-05 
 9.14000000e-05  2.50054323e+00  4.45608094e+00  4.50146246e+00  2.54125780e+00  2.53905845e+00  2.53804798e+00 -2.47297547e-05 
 9.64000000e-05  2.50056934e+00  4.45587627e+00  4.50357804e+00  2.54336914e+00  2.54121368e+00  2.54022307e+00 -2.47136572e-05 
 1.01400000e-04  2.50059488e+00  4.45567575e+00  4.50564688e+00  2.54543354e+00  2.54332390e+00  2.54235403e+00 -2.46979184e-05 
 1.06400000e-04  2.50061983e+00  4.45547960e+00  4.50766714e+00  2.54744916e+00  2.54538722e+00  2.54443896e+00 -2.46825521e-05 
 1.11400000e-04  2.50064418e+00  4.45528802e+00  4.50963706e+00  2.54941423e+00  2.54740182e+00  2.54647601e+00 -2.46675714e-05 
 1.16400000e-04  2.50066788e+00  4.45510121e+00  4.51155490e+00  2.55132704e+00  2.54936592e+00  2.54846337e+00 -2.46529894e-05 
 1.21400000e-04  2.50069093e+00  4.45491936e+00  4.51341900e+00  2.55318591e+00  2.55127781e+00  2.55039930e+00 -2.46388182e-05 
 1.26400000e-04  2.50071330e+00  4.45474267e+00  4.51522776e+00  2.55498926e+00  2.55313581e+00  2.55228212e+00 -2.46250699e-05 
 1.31400000e-04  2.50073496e+00  4.45457132e+00  4.51697961e+00  2.55673552e+00  2.55493834e+00  2.55411020e+00 -2.46117560e-05 
 1.36400000e-04  2.50075590e+00  4.45440549e+00  4.51867307e+00  2.55842322e+00  2.55668384e+00  2.55588196e+00 -2.45988876e-05 
 1.41400000e-04  2.50077609e+00  4.45424535e+00  4.52030669e+00  2.56005093e+00  2.55837082e+00  2.55759588e+00 -2.45864753e-05 
 1.46400000e-04  2.50079552e+00  4.45409107e+00  4.52187912e+00  2.56161727e+00  2.55999785e+00  2.55925052e+00 -2.45745292e-05 
 1.51400000e-04  2.50081416e+00  4.45394282e+00  4.52338901e+00  2.56312093e+00  2.56156357e+00  2.56084447e+00 -2.45630591e-05 
 1.56400000e-04  2.50083199e+00  4.45380074e+00  4.52483513e+00  2.56456066e+00  2.56306667e+00  2.56237640e+00 -2.45520742e-05 
 1.61400000e-04  2.50084901e+00  4.45366500e+00  4.52621627e+00  2.56593528e+00  2.56450589e+00  2.56384502e+00 -2.45415833e-05 
 1.66400000e-04  2.50086519e+00  4.45353574e+00  4.52753130e+00  2.56724364e+00  2.56588004e+00  2.56524913e+00 -2.45315949e-05 
 1.71400000e-04  2.50088051e+00  4.45341309e+00  4.52877913e+00  2.56848469e+00  2.56718799e+00  2.56658755e+00 -2.45221168e-05 
 1.76400000e-04  2.50089497e+00  4.45329718e+00  4.52995876e+00  2.56965741e+00  2.56842867e+00  2.56785920e+00 -2.45131565e-05 
 1.81400000e-04  2.50090854e+00  4.45318814e+00  4.53106922e+00  2.57076085e+00  2.56960107e+00  2.56906303e+00 -2.45047210e-05 
 1.86400000e-04  2.50092121e+00  4.45308608e+00  4.53210962e+00  2.57179412e+00  2.57070424e+00  2.57019806e+00 -2.44968168e-05 
 1.91400000e-04  2.50093298e+00  4.45299112e+00  4.53307911e+00  2.57275639e+00  2.57173730e+00  2.57126338e+00 -2.44894502e-05 
 1.96400000e-04  2.50094382e+00  4.45290334e+00  4.53397694e+00  2.57364689e+00  2.57269940e+00  2.57225814e+00 -2.44826267e-05 
 2.01400000e-04  2.50095374e+00  4.45282286e+00  4.53480237e+00  2.57446492e+00  2.57358978e+00  2.57318152e+00 -2.44763517e-05 
 2.06400000e-04  2.50096271e+00  4.45274976e+00  4.53555487e+00  2.57520993e+00  2.57440778e+00  2.57403283e+00 -2.44706289e-05 
 2.11400000e-04  2.50097073e+00  4.45268410e+00  4.53623370e+00  2.57588121e+00  2.57515273e+00  2.57481140e+00 -2.44654638e-05 
 2.16400000e-04  2.50097780e+00  4.45262597e+00  4.53683822e+00  2.57647811e+00  2.57582397e+00  2.57551655e+00 -2.44608615e-05 
 2.21400000e-04  2.50098390e+00  4.45257542e+00  4.53736808e+00  2.57700030e+00  2.57642096e+00  2.57614771e+00 -2.44568240e-05 
 2.26400000e-04  2.50098903e+00  4.45253251e+00  4.53782288e+00  2.57744737e+00  2.57694328e+00  2.57670438e+00 -2.44533546e-05 
 2.31400000e-04  2.50099318e+00  4.45249728e+00  4.53820225e+00  2.57781898e+00  2.57739051e+00  2.57718616e+00 -2.44504559e-05 
 2.36400000e-04  2.50099635e+00  4.45246978e+00  4.53850589e+00  2.57811482e+00  2.57776232e+00  2.57759268e+00 -2.44481299e-05 
 2.41400000e-04  2.50099854e+00  4.45245004e+00  4.53873356e+00  2.57833468e+00  2.57805841e+00  2.57792360e+00 -2.44463785e-05 
 2.46400000e-04  2.50099974e+00  4.45243807e+00  4.53888510e+00  2.57847837e+00  2.57827856e+00  2.57817869e+00 -2.44452031e-05 
 2.51400000e-04  2.50099996e+00  4.45243388e+00  4.53896037e+00  2.57854579e+00  2.57842259e+00  2.57835774e+00 -2.44446044e-05 
 2.56400000e-04  2.50099919e+00  4.45243749e+00  4.53895931e+00  2.57853688e+00  2.57849038e+00  2.57846060e+00 -2.44445831e-05 
 2.61400000e-04  2.50099744e+00  4.45244889e+00  4.53888193e+00  2.57845165e+00  2.57848189e+00  2.57848720e+00 -2.44451390e-05 
 2.66400000e-04  2.50099470e+00  4.45246807e+00  4.53872828e+00  2.57829016e+00  2.57839713e+00  2.57843752e+00 -2.44462720e-05 
 2.71400000e-04  2.50099097e+00  4.45249500e+00  4.53849847e+00  2.57805254e+00  2.57823614e+00  2.57831160e+00 -2.44479810e-05 
 2.76400000e-04  2.50098627e+00  4.45252965e+00  4.53819269e+00  2.57773897e+00  2.57799907e+00  2.57810952e+00 -2.44502650e-05 
 2.81400000e-04  2.50098060e+00  4.45257200e+00  4.53781117e+00  2.57734969e+00  2.57768609e+00  2.57783146e+00 -2.44531222e-05 
 2.86400000e-04  2.50097396e+00  4.45262200e+00  4.53735420e+00  2.57688501e+00  2.57729744e+00  2.57747761e+00 -2.44565506e-05 
 2.91400000e-04  2.50096636e+00  4.45267958e+00  4.53682206e+00  2.57634521e+00  2.57683341e+00  2.57704825e+00 -2.44605482e-05 
 2.96400000e-04  2.50095780e+00  4.45274468e+00  4.53621523e+00  2.57573078e+00  2.57629433e+00  2.57654369e+00 -2.44651116e-05 
 3.01400000e-04  2.50094830e+00  4.45281725e+00  4.53553425e+00  2.57504226e+00  2.57568068e+00  2.57596433e+00 -2.44702368e-05 
 3.06400000e-04  2.50093786e+00  4.45289720e+00  4.53477960e+00  2.57428014e+00  2.57499295e+00  2.57531067e+00 -2.44759204e-05 
 3.11400000e-04  2.50092650e+00  4.45298445e+00  4.53395187e+00  2.57344502e+00  2.57423166e+00  2.57458321e+00 -2.44821581e-05 
 3.16400000e-04  2.50091423e+00  4.45307890e+00  4.53305171e+00  2.57253757e+00  2.57339742e+00  2.57378251e+00 -2.44889452e-05 
 3.21400000e-04  2.50090105e+00  4.45318045e+00  4.53207985e+00  2.57155850e+00  2.57249088e+00  2.57290922e+00 -2.44962766e-05 
 3.26400000e-04  2.50088698e+00  4.45328899e+00  4.53103705e+00  2.57050860e+00  2.57151276e+00  2.57196401e+00 -2.45041466e-05 
 3.31400000e-04  2.50087204e+00  4.45340442e+00  4.52992416e+00  2.56938871e+00  2.57046385e+00  2.57094765e+00 -2.45125492e-05 
 3.36400000e-04  2.50085623e+00  4.45352659e+00  4.52874206e+00  2.56819973e+00  2.56934500e+00  2.56986096e+00 -2.45214778e-05 
 3.41400000e-04  2.50083958e+00  4.45365539e+00  4.52749172e+00  2.56694263e+00  2.56815709e+00  2.56870479e+00 -2.45309256e-05 
 3.46400000e-04  2.50082210e+00  4.45379068e+00  4.52617415e+00  2.56561843e+00  2.56690109e+00  2.56748010e+00 -2.45408850e-05 
 3.51400000e-04  2.50080382e+00  4.45393231e+00  4.52479043e+00  2.56422822e+00  2.56557804e+00  2.56618788e+00 -2.45513482e-05 
 3.56400000e-04  2.50078473e+00  4.45408014e+00  4.52334169e+00  2.56277314e+00  2.56418901e+00  2.56482917e+00 -2.45623069e-05 
 3.61400000e-04  2.50076488e+00  4.45423400e+00  4.52182915e+00  2.56125439e+00  2.56273514e+00  2.56340511e+00 -2.45737524e-05 
 3.66400000e-04  2.50074426e+00  4.45439374e+00  4.52025404e+00  2.55967324e+00  2.56121765e+00  2.56191686e+00 -2.45856753e-05 
 3.71400000e-04  2.50072292e+00  4.45455919e+00  4.51861771e+00  2.55803102e+00  2.55963779e+00  2.56036567e+00 -2.45980660e-05 
 3.76400000e-04  2.50070086e+00  4.45473017e+00  4.51692152e+00  2.55632911e+00  2.55799689e+00  2.55875283e+00 -2.46109143e-05 
 3.81400000e-04  2.50067811e+00  4.45490650e+00  4.51516690e+00  2.55456895e+00  2.55629634e+00  2.55707969e+00 -2.46242097e-05 
 3.86400000e-04  2.50065469e+00  4.45508801e+00  4.51335537e+00  2.55275205e+00  2.55453758e+00  2.55534768e+00 -2.46379411e-05 
 3.91400000e-04  2.50063062e+00  4.45527449e+00  4.51148848e+00  2.55087998e+00  2.55272211e+00  2.55355827e+00 -2.46520969e-05 
 3.96400000e-04  2.50060593e+00  4.45546576e+00  4.50956783e+00  2.54895434e+00  2.55085149e+00  2.55171299e+00 -2.46666653e-05 
 4.01400000e-04  2.50058065e+00  4.45566162e+00  4.50759510e+00  2.54697681e+00  2.54892735e+00  2.54981344e+00 -2.46816338e-05 
 4.06400000e-04  2.50055479e+00  4.45586186e+00  4.50557202e+00  2.54494914e+00  2.54695135e+00  2.54786126e+00 -2.46969896e-05 
 4.11400000e-04  2.50052838e+00  4.45606627e+00  4.50350038e+00  2.54287311e+00  2.54492523e+00  2.54585817e+00 -2.47127194e-05 
 4.16400000e-04  2.50050145e+00  4.45627465e+00  4.50138201e+00  2.54075056e+00  2.54285078e+00  2.54380591e+00 -2.47288094e-05 
 4.21400000e-04  2.50047403e+00  4.45648677e+00  4.49921881e+00  2.53858339e+00  2.54072984e+00  2.54170633e+00 -2.47452456e-05 
 4.26400000e-04  2.50044614e+00  4.45670243e+00  4.49701272e+00  2.53637355e+00  2.53856431e+00  2.53956127e+00 -2.47620134e-05 
 4.31400000e-04  2.50041780e+00  4.45692140e+00  4.49476574e+00  2.53412304e+00  2.53635614e+00  2.53737268e+00 -2.47790979e-05 
 4.36400000e-04  2.50038906e+00  4.45714345e+00  4.49247992e+00  2.53183393e+00  2.53410733e+00  2.53514253e+00 -2.47964835e-05 
 4.41400000e-04  2.50035993e+00  4.45736836e+00  4.49015736e+00  2.52950830e+00  2.53181993e+00  2.53287284e+00 -2.48141547e-05 
 4.46400000e-04  2.50033045e+00  4.45759591e+00  4.48780021e+00  2.52714832e+00  2.52949604e+00  2.53056570e+00 -2.48320952e-05 
 4.51400000e-04  2.50030064e+00  4.45782585e+00  4.48541065e+00  2.52475616e+00  2.52713782e+00  2.52822323e+00 -2.48502885e-05 
 4.56400000e-04  2.50027053e+00  4.45805795e+00  4.48299093e+00  2.52233409e+00  2.52474744e+00  2.52584760e+00 -2.48687178e-05 
 4.61400000e-04  2.50024016e+00  4.45829199e+00  4.48054332e+00  2.51988437e+00  2.52232716e+00  2.52344104e+00 -2.48873658e-05 
 4.66400000e-04  2.50020955e+00  4.45852772e+00  4.47807014e+00  2.51740932e+00  2.51987926e+00  2.52100580e+00 -2.49062150e-05 
 4.71400000e-04  2.50017873e+00  4.45876491e+00  4.47557375e+00  2.51491132e+00  2.51740604e+00  2.51854418e+00 -2.49252474e-05 
 4.76400000e-04  2.50014774e+00  4.45900332e+00  4.47305655e+00  2.51239275e+00  2.51490988e+00  2.51605854e+00 -2.49444450e-05 
 4.81400000e-04  2.50011660e+00  4.45924271e+00  4.47052097e+00  2.50985606e+00  2.51239317e+00  2.51355124e+00 -2.49637893e-05 
 4.86400000e-04  2.50008535e+00  4.45948284e+00  4.46796946e+00  2.50730369e+00  2.50985834e+00  2.51102469e+00 -2.49832615e-05 
 4.91400000e-04  2.50005401e+00  4.45972348e+00  4.46540452e+00  2.50473815e+00  2.50730785e+00  2.50848136e+00 -2.50028426e-05 
 4.96400000e-04  2.50002262e+00  4.45996439e+00  4.46282867e+00  2.50216196e+00  2.50474419e+00  2.50592371e+00 -2.50225135e-05 
 5.01400000e-04  2.49999120e+00  4.46020532e+00  4.46024446e+00  2.49957765e+00  2.50216988e+00  2.50335425e+00 -2.50422548e-05 
 5.06400000e-04  2.49995980e+00  4.46044604e+00  4.45765444e+00  2.49698781e+00  2.49958746e+00  2.50077552e+00 -2.50620467e-05 
 5.11400000e-04  2.49992843e+00  4.46068632e+00  4.45506120e+00  2.49439500e+00  2.49699950e+00  2.49819006e+00 -2.50818696e-05 
 5.16400000e-04  2.49989714e+00  4.46092591e+00  4.45246735e+00  2.49180184e+00  2.49440858e+00  2.49560045e+00 -2.51017034e-05 
 5.21400000e-04  2.49986594e+00  4.46116459e+00  4.44987550e+00  2.48921094e+00  2.49181729e+00  2.49300929e+00 -2.51215282e-05 
 5.26400000e-04  2.49983488e+00  4.46140211e+00  4.44728828e+00  2.48662492e+00  2.48922827e+00  2.49041918e+00 -2.51413237e-05 
 5.31400000e-04  2.49980399e+00  4.46163826e+00  4.44470831e+00  2.48404643e+00  2.48664412e+00  2.48783273e+00 -2.51610698e-05 
 5.36400000e-04  2.49977328e+00  4.46187279e+00  4.44213825e+00  2.48147809e+00  2.48406747e+00  2.48525259e+00 -2.51807461e-05 
 5.41400000e-04  2.49974280e+00  4.46210549e+00  4.43958073e+00  2.47892254e+00  2.48150098e+00  2.48268138e+00 -2.52003323e-05 
 5.46400000e-04  2.49971257e+00  4.46233613e+00  4.43703838e+00  2.47638243e+00  2.47894726e+00  2.48012173e+00 -2.52198080e-05 
 5.51400000e-04  2.49968263e+00  4.46256448e+00  4.43451385e+00  2.47386039e+00  2.47640896e+00  2.47757629e+00 -2.52391529e-05 
 5.56400000e-04  2.49965300e+00  4.46279033e+00  4.43200976e+00  2.47135904e+00  2.47388871e+00  2.47504769e+00 -2.52583467e-05 
 5.61400000e-04  2.49962371e+00  4.46301346e+00  4.42952873e+00  2.46888100e+00  2.47138913e+00  2.47253855e+00 -2.52773693e-05 
 5.66400000e-04  2.49959479e+00  4.46323366e+00  4.42707336e+00  2.46642886e+00  2.46891283e+00  2.47005150e+00 -2.52962004e-05 
 5.71400000e-04  2.49956628e+00  4.46345071e+00  4.42464624e+00  2.46400521e+00  2.46646241e+00  2.46758913e+00 -2.53148201e-05 
 5.76400000e-04  2.49953819e+00  4.46366442e+00  4.42224992e+00  2.46161261e+00  2.46404045e+00  2.46515403e+00 -2.53332085e-05 
 5.81400000e-04  2.49951056e+00  4.46387457e+00  4.41988694e+00  2.45925360e+00  2.46164951e+00  2.46274877e+00 -2.53513459e-05 
 5.86400000e-04  2.49948341e+00  4.46408098e+00  4.41755983e+00  2.45693068e+00  2.45929212e+00  2.46037590e+00 -2.53692128e-05 
 5.91400000e-04  2.49945677e+00  4.46428344e+00  4.41527107e+00  2.45464633e+00  2.45697079e+00  2.45803794e+00 -2.53867899e-05 
 5.96400000e-04  2.49943066e+00  4.46448176e+00  4.41302309e+00  2.45240301e+00  2.45468800e+00  2.45573737e+00 -2.54040583e-05 
 6.01400000e-04  2.49940512e+00  4.46467576e+00  4.41081832e+00  2.45020311e+00  2.45244619e+00  2.45347667e+00 -2.54209990e-05 
 6.06400000e-04  2.49938017e+00  4.46486526e+00  4.40865913e+00  2.44804901e+00  2.45024776e+00  2.45125824e+00 -2.54375938e-05 
 6.11400000e-04  2.49935582e+00  4.46505007e+00  4.40654785e+00  2.44594303e+00  2.44809509e+00  2.44908448e+00 -2.54538244e-05 
 6.16400000e-04  2.49933212e+00  4.46523003e+00  4.40448677e+00  2.44388745e+00  2.44599050e+00  2.44695772e+00 -2.54696730e-05 
 6.21400000e-04  2.49930907e+00  4.46540497e+00  4.40247811e+00  2.44188450e+00  2.44393626e+00  2.44488028e+00 -2.54851222e-05 
 6.26400000e-04  2.49928670e+00  4.46557472e+00  4.40052406e+00  2.43993636e+00  2.44193460e+00  2.44285439e+00 -2.55001550e-05 
 6.31400000e-04  2.49926504e+00  4.46573913e+00  4.39862676e+00  2.43804516e+00  2.43998770e+00  2.44088227e+00 -2.55147548e-05 
 6.36400000e-04  2.49924410e+00  4.46589805e+00  4.39678827e+00  2.43621296e+00  2.43809769e+00  2.43896605e+00 -2.55289054e-05 
 6.41400000e-04  2.49922391e+00  4.46605132e+00  4.39501061e+00  2.43444176e+00  2.43626662e+00  2.43710782e+00 -2.55425911e-05 
 6.46400000e-04  2.49920448e+00  4.46619881e+00  4.39329572e+00  2.43273351e+00  2.43449649e+00  2.43530963e+00 -2.55557967e-05 
 6.51400000e-04  2.49918584e+00  4.46634039e+00  4.39164548e+00  2.43109009e+00  2.43278926e+00  2.43357343e+00 -2.55685074e-05 
 6.56400000e-04  2.49916801e+00  4.46647591e+00  4.39006172e+00  2.42951329e+00  2.43114680e+00  2.43190114e+00 -2.55807090e-05 
 6.61400000e-04  2.49915099e+00  4.46660526e+00  4.38854617e+00  2.42800487e+00  2.42957090e+00  2.43029459e+00 -2.55923879e-05 
 6.66400000e-04  2.49913481e+00  4.46672831e+00  4.38710051e+00  2.42656648e+00  2.42806332e+00  2.42875555e+00 -2.56035311e-05 
 6.71400000e-04  2.49911949e+00  4.46684496e+00  4.38572634e+00  2.42519972e+00  2.42662571e+00  2.42728572e+00 -2.56141259e-05 
 6.76400000e-04  2.49910503e+00  4.46695510e+00  4.38442517e+00  2.42390610e+00  2.42525966e+00  2.42588672e+00 -2.56241605e-05 
 6.81400000e-04  2.49909146e+00  4.46705863e+00  4.38319845e+00  2.42268705e+00  2.42396668e+00  2.42456010e+00 -2.56336235e-05 
 6.86400000e-04  2.49907879e+00  4.46715544e+00  4.38204754e+00  2.42154392e+00  2.42274821e+00  2.42330734e+00 -2.56425044e-05 
 6.91400000e-04  2.49906702e+00  4.46724547e+00  4.38097386e+00  2.42047814e+00  2.42160566e+00  2.42212983e+00 -2.56507918e-05 
 6.96400000e-04  2.49905618e+00  4.46732862e+00  4.37997842e+00  2.41949071e+00  2.42054028e+00  2.42102893e+00 -2.56584780e-05 
 7.01400000e-04  2.49904626e+00  4.46740481e+00  4.37906220e+00  2.41858258e+00  2.41955315e+00  2.42000579e+00 -2.56655553e-05 
 7.06400000e-04  2.49903729e+00  4.46747398e+00  4.37822639e+00  2.41775496e+00  2.41864537e+00  2.41906149e+00 -2.56720143e-05 
 7.11400000e-04  2.49902927e+00  4.46753606e+00  4.37747192e+00  2.41700875e+00  2.41781800e+00  2.41819711e+00 -2.56778477e-05 
 7.16400000e-04  2.49902220e+00  4.46759099e+00  4.37679963e+00  2.41634479e+00  2.41707197e+00  2.41741365e+00 -2.56830489e-05 
 7.21400000e-04  2.49901610e+00  4.46763874e+00  4.37621026e+00  2.41576382e+00  2.41640811e+00  2.41671197e+00 -2.56876121e-05 
 7.26400000e-04  2.49901097e+00  4.46767925e+00  4.37570447e+00  2.41526648e+00  2.41582717e+00  2.41609288e+00 -2.56915320e-05 
 7.31400000e-04  2.49900682e+00  4.46771249e+00  4.37528283e+00  2.41485332e+00  2.41532979e+00  2.41555705e+00 -2.56948042e-05 
 7.36400000e-04  2.49900365e+00  4.46773843e+00  4.37494580e+00  2.41452482e+00  2.41491653e+00  2.41510508e+00 -2.56974251e-05 
 7.41400000e-04  2.49900146e+00  4.46775704e+00  4.37469375e+00  2.41428134e+00  2.41458784e+00  2.41473748e+00 -2.56993916e-05 
 7.46400000e-04  2.49900026e+00  4.46776831e+00  4.37452697e+00  2.41412314e+00  2.41434411e+00  2.41445466e+00 -2.57007015e-05 
 7.51400000e-04  2.49900004e+00  4.46777223e+00  4.37444565e+00  2.41405041e+00  2.41418559e+00  2.41425694e+00 -2.57013534e-05 
 7.56400000e-04  2.49900081e+00  4.46776879e+00  4.37444987e+00  2.41406322e+00  2.41411246e+00  2.41414453e+00 -2.57013466e-05 
 7.61400000e-04  2.49900256e+00  4.46775800e+00  4.37453961e+00  2.41416156e+00  2.41412481e+00  2.41411756e+00 -2.57006811e-05 
 7.66400000e-04  2.49900530e+00  4.46773987e+00  4.37471479e+00  2.41434531e+00  2.41422262e+00  2.41417606e+00 -2.56993577e-05 
 7.71400000e-04  2.49900903e+00  4.46771441e+00  4.37497521e+00  2.41461427e+00  2.41440577e+00  2.41431995e+00 -2.56973778e-05 
 7.76400000e-04  2.49901373e+00  4.46768165e+00  4.37532056e+00  2.41496815e+00  2.41467407e+00  2.41454909e+00 -2.56947439e-05 
 7.81400000e-04  2.49901940e+00  4.46764161e+00  4.37575046e+00  2.41540653e+00  2.41502721e+00  2.41486321e+00 -2.56914589e-05 
 7.86400000e-04  2.49902604e+00  4.46759434e+00  4.37626442e+00  2.41592893e+00  2.41546479e+00  2.41526195e+00 -2.56875266e-05 
 7.91400000e-04  2.49903364e+00  4.46753987e+00  4.37686188e+00  2.41653476e+00  2.41598633e+00  2.41574488e+00 -2.56829514e-05 
 7.96400000e-04  2.49904220e+00  4.46747826e+00  4.37754216e+00  2.41722335e+00  2.41659123e+00  2.41631144e+00 -2.56777387e-05 
 8.01400000e-04  2.49905170e+00  4.46740956e+00  4.37830450e+00  2.41799393e+00  2.41727883e+00  2.41696102e+00 -2.56718943e-05 
 8.06400000e-04  2.49906214e+00  4.46733383e+00  4.37914804e+00  2.41884563e+00  2.41804836e+00  2.41769287e+00 -2.56654249e-05 
 8.11400000e-04  2.49907350e+00  4.46725114e+00  4.38007172e+00  2.41977738e+00  2.41889890e+00  2.41850616e+00 -2.56583391e-05 
 8.16400000e-04  2.49908577e+00  4.46716157e+00  4.38107461e+00  2.42078824e+00  2.41982949e+00  2.41939994e+00 -2.56506438e-05 
 8.21400000e-04  2.49909895e+00  4.46706519e+00  4.38215573e+00  2.42187723e+00  2.42083919e+00  2.42037327e+00 -2.56423467e-05 
 8.26400000e-04  2.49911302e+00  4.46696211e+00  4.38331376e+00  2.42304301e+00  2.42192687e+00  2.42142510e+00 -2.56334582e-05 
 8.31400000e-04  2.49912796e+00  4.46685241e+00  4.38454740e+00  2.42428429e+00  2.42309130e+00  2.42255425e+00 -2.56239884e-05 
 8.36400000e-04  2.49914377e+00  4.46673619e+00  4.38585530e+00  2.42559969e+00  2.42433119e+00  2.42375945e+00 -2.56139479e-05 
 8.41400000e-04  2.49916042e+00  4.46661356e+00  4.38723599e+00  2.42698775e+00  2.42564514e+00  2.42503936e+00 -2.56033482e-05 
 8.46400000e-04  2.49917790e+00  4.46648463e+00  4.38868796e+00  2.42844695e+00  2.42703172e+00  2.42639256e+00 -2.55922010e-05 
 8.51400000e-04  2.49919618e+00  4.46634951e+00  4.39020959e+00  2.42997566e+00  2.42848937e+00  2.42781755e+00 -2.55805189e-05 
 8.56400000e-04  2.49921527e+00  4.46620834e+00  4.39179921e+00  2.43157220e+00  2.43001650e+00  2.42931275e+00 -2.55683152e-05 
 8.61400000e-04  2.49923512e+00  4.46606125e+00  4.39345507e+00  2.43323482e+00  2.43161142e+00  2.43087651e+00 -2.55556033e-05 
 8.66400000e-04  2.49925574e+00  4.46590836e+00  4.39517533e+00  2.43496168e+00  2.43327236e+00  2.43250711e+00 -2.55423976e-05 
 8.71400000e-04  2.49927708e+00  4.46574982e+00  4.39695813e+00  2.43675088e+00  2.43499751e+00  2.43420276e+00 -2.55287127e-05 
 8.76400000e-04  2.49929914e+00  4.46558578e+00  4.39880149e+00  2.43860048e+00  2.43678497e+00  2.43596160e+00 -2.55145639e-05 
 8.81400000e-04  2.49932189e+00  4.46541639e+00  4.40070340e+00  2.44050844e+00  2.43863279e+00  2.43778169e+00 -2.54999669e-05 
 8.86400000e-04  2.49934531e+00  4.46524180e+00  4.40266180e+00  2.44247268e+00  2.44053894e+00  2.43966104e+00 -2.54849378e-05 
