 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 5.61400000e-04  2.49962371e+00  4.55232478e+00  4.52693804e+00  2.47689439e+00  2.47963972e+00  2.48089202e+00 -2.17551925e-05 
 5.66400000e-04  2.49959479e+00  4.55251831e+00  4.52513969e+00  2.47509765e+00  2.47781744e+00  2.47905860e+00 -2.17713853e-05 
 5.71400000e-04  2.49956628e+00  4.55270910e+00  4.52336269e+00  2.47332237e+00  2.47601380e+00  2.47724251e+00 -2.17873907e-05 
 5.76400000e-04  2.49953819e+00  4.55289694e+00  4.52160890e+00  2.47157041e+00  2.47423067e+00  2.47544567e+00 -2.18031916e-05 
 5.81400000e-04  2.49951056e+00  4.55308166e+00  4.51988016e+00  2.46984362e+00  2.47246992e+00  2.47366993e+00 -2.18187712e-05 
 5.86400000e-04  2.49948341e+00  4.55326309e+00  4.51817829e+00  2.46814383e+00  2.47073340e+00  2.47191716e+00 -2.18341128e-05 
 5.91400000e-04  2.49945677e+00  4.55344106e+00  4.51650511e+00  2.46647282e+00  2.46902294e+00  2.47018920e+00 -2.18492001e-05 
 5.96400000e-04  2.49943066e+00  4.55361538e+00  4.51486238e+00  2.46483238e+00  2.46734036e+00  2.46848789e+00 -2.18640168e-05 
 6.01400000e-04  2.49940512e+00  4.55378591e+00  4.51325186e+00  2.46322426e+00  2.46568742e+00  2.46681501e+00 -2.18785469e-05 
 6.06400000e-04  2.49938017e+00  4.55395248e+00  4.51167526e+00  2.46165017e+00  2.46406590e+00  2.46517234e+00 -2.18927746e-05 
 6.11400000e-04  2.49935582e+00  4.55411494e+00  4.51013428e+00  2.46011179e+00  2.46247752e+00  2.46356164e+00 -2.19066846e-05 
 6.16400000e-04  2.49933212e+00  4.55427312e+00  4.50863055e+00  2.45861078e+00  2.46092397e+00  2.46198461e+00 -2.19202618e-05 
 6.21400000e-04  2.49930907e+00  4.55442688e+00  4.50716571e+00  2.45714874e+00  2.45940692e+00  2.46044295e+00 -2.19334912e-05 
 6.26400000e-04  2.49928670e+00  4.55457607e+00  4.50574133e+00  2.45572727e+00  2.45792801e+00  2.45893830e+00 -2.19463584e-05 
 6.31400000e-04  2.49926504e+00  4.55472057e+00  4.50435895e+00  2.45434789e+00  2.45648881e+00  2.45747229e+00 -2.19588493e-05 
 6.36400000e-04  2.49924410e+00  4.55486023e+00  4.50302007e+00  2.45301209e+00  2.45509089e+00  2.45604650e+00 -2.19709502e-05 
 6.41400000e-04  2.49922391e+00  4.55499491e+00  4.50172612e+00  2.45172132e+00  2.45373576e+00  2.45466246e+00 -2.19826477e-05 
 6.46400000e-04  2.49920448e+00  4.55512451e+00  4.50047853e+00  2.45047699e+00  2.45242488e+00  2.45332166e+00 -2.19939289e-05 
 6.51400000e-04  2.49918584e+00  4.55524889e+00  4.49927865e+00  2.44928045e+00  2.45115967e+00  2.45202557e+00 -2.20047814e-05 
 6.56400000e-04  2.49916801e+00  4.55536793e+00  4.49812778e+00  2.44813300e+00  2.44994152e+00  2.45077559e+00 -2.20151931e-05 
 6.61400000e-04  2.49915099e+00  4.55548154e+00  4.49702719e+00  2.44703590e+00  2.44877174e+00  2.44957308e+00 -2.20251524e-05 
 6.66400000e-04  2.49913481e+00  4.55558960e+00  4.49597806e+00  2.44599034e+00  2.44765161e+00  2.44841935e+00 -2.20346483e-05 
 6.71400000e-04  2.49911949e+00  4.55569202e+00  4.49498156e+00  2.44499748e+00  2.44658236e+00  2.44731565e+00 -2.20436702e-05 
 6.76400000e-04  2.49910503e+00  4.55578870e+00  4.49403894e+00  2.44405855e+00  2.44556521e+00  2.44626322e+00 -2.20522063e-05 
 6.81400000e-04  2.49909146e+00  4.55587955e+00  4.49315102e+00  2.44317439e+00  2.44460126e+00  2.44526323e+00 -2.20602493e-05 
 6.86400000e-04  2.49907879e+00  4.55596448e+00  4.49231865e+00  2.44234584e+00  2.44369147e+00  2.44431673e+00 -2.20677915e-05 
 6.91400000e-04  2.49906702e+00  4.55604341e+00  4.49154295e+00  2.44157400e+00  2.44283685e+00  2.44342472e+00 -2.20748224e-05 
 6.96400000e-04  2.49905618e+00  4.55611628e+00  4.49082474e+00  2.44085971e+00  2.44203838e+00  2.44258819e+00 -2.20813343e-05 
 7.01400000e-04  2.49904626e+00  4.55618302e+00  4.49016481e+00  2.44020375e+00  2.44129693e+00  2.44180807e+00 -2.20873200e-05 
 7.06400000e-04  2.49903729e+00  4.55624357e+00  4.48956389e+00  2.43960684e+00  2.44061333e+00  2.44108524e+00 -2.20927728e-05 
 7.11400000e-04  2.49902927e+00  4.55629786e+00  4.48902265e+00  2.43906964e+00  2.43998832e+00  2.44042048e+00 -2.20976864e-05 
 7.16400000e-04  2.49902220e+00  4.55634586e+00  4.48854168e+00  2.43859275e+00  2.43942261e+00  2.43981454e+00 -2.21020555e-05 
 7.21400000e-04  2.49901610e+00  4.55638752e+00  4.48812151e+00  2.43817669e+00  2.43891681e+00  2.43926807e+00 -2.21058750e-05 
 7.26400000e-04  2.49901097e+00  4.55642279e+00  4.48776261e+00  2.43782192e+00  2.43847148e+00  2.43878169e+00 -2.21091407e-05 
 7.31400000e-04  2.49900682e+00  4.55645165e+00  4.48746537e+00  2.43752883e+00  2.43808712e+00  2.43835594e+00 -2.21118489e-05 
 7.36400000e-04  2.49900365e+00  4.55647407e+00  4.48723011e+00  2.43729775e+00  2.43776415e+00  2.43799128e+00 -2.21139966e-05 
 7.41400000e-04  2.49900146e+00  4.55649003e+00  4.48705711e+00  2.43712893e+00  2.43750293e+00  2.43768811e+00 -2.21155813e-05 
 7.46400000e-04  2.49900026e+00  4.55649951e+00  4.48694654e+00  2.43702255e+00  2.43730374e+00  2.43744677e+00 -2.21166014e-05 
 7.51400000e-04  2.49900004e+00  4.55650251e+00  4.48689853e+00  2.43697875e+00  2.43716680e+00  2.43726753e+00 -2.21170556e-05 
 7.56400000e-04  2.49900081e+00  4.55649902e+00  4.48691314e+00  2.43699755e+00  2.43709227e+00  2.43715059e+00 -2.21169434e-05 
 7.61400000e-04  2.49900256e+00  4.55648905e+00  4.48699034e+00  2.43707895e+00  2.43708023e+00  2.43709607e+00 -2.21162651e-05 
 7.66400000e-04  2.49900530e+00  4.55647261e+00  4.48713004e+00  2.43722284e+00  2.43713069e+00  2.43710403e+00 -2.21150213e-05 
 7.71400000e-04  2.49900903e+00  4.55644971e+00  4.48733210e+00  2.43742908e+00  2.43724359e+00  2.43717446e+00 -2.21132136e-05 
 7.76400000e-04  2.49901373e+00  4.55642036e+00  4.48759628e+00  2.43769743e+00  2.43741881e+00  2.43730729e+00 -2.21108439e-05 
 7.81400000e-04  2.49901940e+00  4.55638461e+00  4.48792230e+00  2.43802759e+00  2.43765615e+00  2.43750237e+00 -2.21079150e-05 
 7.86400000e-04  2.49902604e+00  4.55634248e+00  4.48830979e+00  2.43841919e+00  2.43795535e+00  2.43775947e+00 -2.21044301e-05 
 7.91400000e-04  2.49903364e+00  4.55629401e+00  4.48875832e+00  2.43887181e+00  2.43831608e+00  2.43807832e+00 -2.21003933e-05 
 7.96400000e-04  2.49904220e+00  4.55623924e+00  4.48926739e+00  2.43938495e+00  2.43873793e+00  2.43845856e+00 -2.20958091e-05 
 8.01400000e-04  2.49905170e+00  4.55617823e+00  4.48983645e+00  2.43995802e+00  2.43922045e+00  2.43889977e+00 -2.20906826e-05 
 8.06400000e-04  2.49906214e+00  4.55611103e+00  4.49046485e+00  2.44059041e+00  2.43976309e+00  2.43940146e+00 -2.20850197e-05 
 8.11400000e-04  2.49907350e+00  4.55603770e+00  4.49115192e+00  2.44128141e+00  2.44036526e+00  2.43996308e+00 -2.20788268e-05 
 8.16400000e-04  2.49908577e+00  4.55595831e+00  4.49189688e+00  2.44203026e+00  2.44102629e+00  2.44058401e+00 -2.20721108e-05 
 8.21400000e-04  2.49909895e+00  4.55587293e+00  4.49269878e+00  2.44283600e+00  2.44174541e+00  2.44126354e+00 -2.20648806e-05 
 8.26400000e-04  2.49911302e+00  4.55578164e+00  4.49355688e+00  2.44369788e+00  2.44252183e+00  2.44200090e+00 -2.20571431e-05 
 8.31400000e-04  2.49912796e+00  4.55568453e+00  4.49447034e+00  2.44461507e+00  2.44335475e+00  2.44279530e+00 -2.20489056e-05 
 8.36400000e-04  2.49914377e+00  4.55558169e+00  4.49543803e+00  2.44558642e+00  2.44424326e+00  2.44364590e+00 -2.20401788e-05 
 8.41400000e-04  2.49916042e+00  4.55547321e+00  4.49645890e+00  2.44661088e+00  2.44518636e+00  2.44455176e+00 -2.20309723e-05 
 8.46400000e-04  2.49917790e+00  4.55535919e+00  4.49753184e+00  2.44768734e+00  2.44618303e+00  2.44551188e+00 -2.20212963e-05 
 8.51400000e-04  2.49919618e+00  4.55523974e+00  4.49865566e+00  2.44881462e+00  2.44723216e+00  2.44652520e+00 -2.20111616e-05 
 8.56400000e-04  2.49921527e+00  4.55511496e+00  4.49982915e+00  2.44999147e+00  2.44833261e+00  2.44759061e+00 -2.20005796e-05 
 8.61400000e-04  2.49923512e+00  4.55498498e+00  4.50105101e+00  2.45121663e+00  2.44948317e+00  2.44870695e+00 -2.19895619e-05 
 8.66400000e-04  2.49925574e+00  4.55484992e+00  4.50231993e+00  2.45248876e+00  2.45068259e+00  2.44987299e+00 -2.19781208e-05 
 8.71400000e-04  2.49927708e+00  4.55470989e+00  4.50363451e+00  2.45380647e+00  2.45192956e+00  2.45108747e+00 -2.19662689e-05 
 8.76400000e-04  2.49929914e+00  4.55456504e+00  4.50499334e+00  2.45516833e+00  2.45322273e+00  2.45234906e+00 -2.19540193e-05 
 8.81400000e-04  2.49932189e+00  4.55441550e+00  4.50639495e+00  2.45657288e+00  2.45456068e+00  2.45365639e+00 -2.19413855e-05 
 8.86400000e-04  2.49934531e+00  4.55426140e+00  4.50783781e+00  2.45801859e+00  2.45594199e+00  2.45500804e+00 -2.19283813e-05 
