 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 3.46400000e-04  2.50082210e+00  4.58998928e+00  4.62080929e+00  2.52646331e+00  2.52696772e+00  2.52722502e+00 -2.04319746e-05 
 3.51400000e-04  2.50080382e+00  4.59008304e+00  4.62022431e+00  2.52587571e+00  2.52640517e+00  2.52667545e+00 -2.04369293e-05 
 3.56400000e-04  2.50078473e+00  4.59018088e+00  4.61961322e+00  2.52526206e+00  2.52581608e+00  2.52609910e+00 -2.04421064e-05 
 3.61400000e-04  2.50076488e+00  4.59028269e+00  4.61897657e+00  2.52462292e+00  2.52520099e+00  2.52549648e+00 -2.04475010e-05 
 3.66400000e-04  2.50074426e+00  4.59038837e+00  4.61831497e+00  2.52395888e+00  2.52456047e+00  2.52486816e+00 -2.04531084e-05 
 3.71400000e-04  2.50072292e+00  4.59049781e+00  4.61762888e+00  2.52327043e+00  2.52389505e+00  2.52421469e+00 -2.04589249e-05 
 3.76400000e-04  2.50070086e+00  4.59061090e+00  4.61691912e+00  2.52255838e+00  2.52320538e+00  2.52353665e+00 -2.04649433e-05 
 3.81400000e-04  2.50067811e+00  4.59072754e+00  4.61618643e+00  2.52182347e+00  2.52249218e+00  2.52283474e+00 -2.04711572e-05 
 3.86400000e-04  2.50065469e+00  4.59084760e+00  4.61543133e+00  2.52106623e+00  2.52175610e+00  2.52210964e+00 -2.04775626e-05 
 3.91400000e-04  2.50063062e+00  4.59097096e+00  4.61465459e+00  2.52028742e+00  2.52099778e+00  2.52136199e+00 -2.04841530e-05 
 3.96400000e-04  2.50060593e+00  4.59109750e+00  4.61385692e+00  2.51948776e+00  2.52021796e+00  2.52059248e+00 -2.04909226e-05 
 4.01400000e-04  2.50058065e+00  4.59122708e+00  4.61303906e+00  2.51866800e+00  2.51941735e+00  2.51980184e+00 -2.04978650e-05 
 4.06400000e-04  2.50055479e+00  4.59135958e+00  4.61220180e+00  2.51782891e+00  2.51859672e+00  2.51899081e+00 -2.05049737e-05 
 4.11400000e-04  2.50052838e+00  4.59149486e+00  4.61134592e+00  2.51697129e+00  2.51775682e+00  2.51816016e+00 -2.05122422e-05 
 4.16400000e-04  2.50050145e+00  4.59163279e+00  4.61047224e+00  2.51609595e+00  2.51689847e+00  2.51731065e+00 -2.05196636e-05 
 4.21400000e-04  2.50047403e+00  4.59177323e+00  4.60958157e+00  2.51520372e+00  2.51602246e+00  2.51644311e+00 -2.05272309e-05 
 4.26400000e-04  2.50044614e+00  4.59191604e+00  4.60867478e+00  2.51429545e+00  2.51512963e+00  2.51555835e+00 -2.05349371e-05 
 4.31400000e-04  2.50041780e+00  4.59206107e+00  4.60775272e+00  2.51337201e+00  2.51422084e+00  2.51465721e+00 -2.05427748e-05 
