 time            v(vin)          v(vout_final)   i(vdd)         
 0.00000000e+00  2.50000000e+00  3.81513122e+00 -3.32851839e-05 
 5.00000000e-08  2.50000031e+00  3.81513122e+00 -3.32851840e-05 
 1.00000000e-07  2.50000063e+00  3.81513122e+00 -3.32851843e-05 
 2.00000000e-07  2.50000126e+00  3.81513121e+00 -3.32851852e-05 
 4.00000000e-07  2.50000251e+00  3.81513119e+00 -3.32851886e-05 
 8.00000000e-07  2.50000503e+00  3.81513088e+00 -3.32851996e-05 
 1.60000000e-06  2.50001005e+00  3.81512689e+00 -3.32852364e-05 
 3.20000000e-06  2.50002010e+00  3.81508266e+00 -3.32854664e-05 
 6.40000000e-06  2.50004020e+00  3.81470983e+00 -3.32875691e-05 
 1.14000000e-05  2.50007157e+00  3.81318851e+00 -3.32972844e-05 
 1.64000000e-05  2.50010286e+00  3.81071511e+00 -3.33141864e-05 
 2.14000000e-05  2.50013406e+00  3.80773641e+00 -3.33351711e-05 
 2.64000000e-05  2.50016512e+00  3.80457133e+00 -3.33577108e-05 
 3.14000000e-05  2.50019601e+00  3.80135352e+00 -3.33807062e-05 
 3.64000000e-05  2.50022672e+00  3.79812983e+00 -3.34037715e-05 
 4.14000000e-05  2.50025720e+00  3.79491736e+00 -3.34267680e-05 
 4.64000000e-05  2.50028743e+00  3.79172366e+00 -3.34496363e-05 
 5.14000000e-05  2.50031737e+00  3.78855329e+00 -3.34723422e-05 
 5.64000000e-05  2.50034700e+00  3.78540984e+00 -3.34948594e-05 
 6.14000000e-05  2.50037629e+00  3.78229657e+00 -3.35171645e-05 
 6.64000000e-05  2.50040521e+00  3.77921662e+00 -3.35392348e-05 
 7.14000000e-05  2.50043372e+00  3.77617306e+00 -3.35610482e-05 
 7.64000000e-05  2.50046181e+00  3.77316894e+00 -3.35825828e-05 
 8.14000000e-05  2.50048944e+00  3.77020724e+00 -3.36038171e-05 
 8.64000000e-05  2.50051659e+00  3.76729093e+00 -3.36247300e-05 
 9.14000000e-05  2.50054323e+00  3.76442290e+00 -3.36453004e-05 
 9.64000000e-05  2.50056934e+00  3.76160604e+00 -3.36655078e-05 
