 time            v(vin)          v(b3_collector) v(vout_drv)     v(vout_final)   i(vdd)         
 2.41400000e-04  2.50099854e+00  3.73664450e+00  2.40709433e+00  2.40724428e+00 -3.38425797e-05 
 2.46400000e-04  2.50099974e+00  3.73638214e+00  2.40684157e+00  2.40695031e+00 -3.38445438e-05 
 2.51400000e-04  2.50099996e+00  3.73621376e+00  2.40668271e+00  2.40675013e+00 -3.38458302e-05 
 2.56400000e-04  2.50099919e+00  3.73613952e+00  2.40661792e+00  2.40664394e+00 -3.38464375e-05 
 2.61400000e-04  2.50099744e+00  3.73615950e+00  2.40664724e+00  2.40663185e+00 -3.38463652e-05 
 2.66400000e-04  2.50099470e+00  3.73627367e+00  2.40677066e+00  2.40671387e+00 -3.38456132e-05 
 2.71400000e-04  2.50099097e+00  3.73648193e+00  2.40698805e+00  2.40688992e+00 -3.38441824e-05 
 2.76400000e-04  2.50098627e+00  3.73678405e+00  2.40729919e+00  2.40715982e+00 -3.38420743e-05 
 2.81400000e-04  2.50098060e+00  3.73717975e+00  2.40770377e+00  2.40752329e+00 -3.38392910e-05 
 2.86400000e-04  2.50097396e+00  3.73766861e+00  2.40820138e+00  2.40797998e+00 -3.38358352e-05 
 2.91400000e-04  2.50096636e+00  3.73825014e+00  2.40879152e+00  2.40852942e+00 -3.38317105e-05 
 2.96400000e-04  2.50095780e+00  3.73892377e+00  2.40947359e+00  2.40917105e+00 -3.38269210e-05 
 3.01400000e-04  2.50094830e+00  3.73968881e+00  2.41024692e+00  2.40990425e+00 -3.38214717e-05 
 3.06400000e-04  2.50093786e+00  3.74054450e+00  2.41111071e+00  2.41072826e+00 -3.38153679e-05 
 3.11400000e-04  2.50092650e+00  3.74148998e+00  2.41206412e+00  2.41164226e+00 -3.38086160e-05 
 3.16400000e-04  2.50091423e+00  3.74252429e+00  2.41310617e+00  2.41264533e+00 -3.38012226e-05 
 3.21400000e-04  2.50090105e+00  3.74364640e+00  2.41423582e+00  2.41373646e+00 -3.37931952e-05 
 3.26400000e-04  2.50088698e+00  3.74485519e+00  2.41545194e+00  2.41491457e+00 -3.37845420e-05 
 3.31400000e-04  2.50087204e+00  3.74614942e+00  2.41675331e+00  2.41617846e+00 -3.37752717e-05 
 3.36400000e-04  2.50085623e+00  3.74752782e+00  2.41813861e+00  2.41752686e+00 -3.37653936e-05 
 3.41400000e-04  2.50083958e+00  3.74898899e+00  2.41960646e+00  2.41895843e+00 -3.37549178e-05 
 3.46400000e-04  2.50082210e+00  3.75053148e+00  2.42115539e+00  2.42047173e+00 -3.37438546e-05 
 3.51400000e-04  2.50080382e+00  3.75215372e+00  2.42278385e+00  2.42206523e+00 -3.37322154e-05 
 3.56400000e-04  2.50078473e+00  3.75385410e+00  2.42449019e+00  2.42373734e+00 -3.37200118e-05 
 3.61400000e-04  2.50076488e+00  3.75563091e+00  2.42627271e+00  2.42548639e+00 -3.37072562e-05 
 3.66400000e-04  2.50074426e+00  3.75748236e+00  2.42812962e+00  2.42731062e+00 -3.36939613e-05 
 3.71400000e-04  2.50072292e+00  3.75940661e+00  2.43005907e+00  2.42920820e+00 -3.36801406e-05 
 3.76400000e-04  2.50070086e+00  3.76140173e+00  2.43205911e+00  2.43117723e+00 -3.36658079e-05 
 3.81400000e-04  2.50067811e+00  3.76346572e+00  2.43412775e+00  2.43321574e+00 -3.36509777e-05 
 3.86400000e-04  2.50065469e+00  3.76559650e+00  2.43626291e+00  2.43532168e+00 -3.36356648e-05 
 3.91400000e-04  2.50063062e+00  3.76779196e+00  2.43846246e+00  2.43749296e+00 -3.36198847e-05 
 3.96400000e-04  2.50060593e+00  3.77004989e+00  2.44072419e+00  2.43972739e+00 -3.36036533e-05 
 4.01400000e-04  2.50058065e+00  3.77236803e+00  2.44304585e+00  2.44202274e+00 -3.35869867e-05 
 4.06400000e-04  2.50055479e+00  3.77474407e+00  2.44542511e+00  2.44437672e+00 -3.35699017e-05 
 4.11400000e-04  2.50052838e+00  3.77717563e+00  2.44785960e+00  2.44678697e+00 -3.35524155e-05 
 4.16400000e-04  2.50050145e+00  3.77966028e+00  2.45034688e+00  2.44925108e+00 -3.35345456e-05 
 4.21400000e-04  2.50047403e+00  3.78219555e+00  2.45288446e+00  2.45176660e+00 -3.35163099e-05 
 4.26400000e-04  2.50044614e+00  3.78477889e+00  2.45546983e+00  2.45433101e+00 -3.34977266e-05 
 4.31400000e-04  2.50041780e+00  3.78740774e+00  2.45810039e+00  2.45694175e+00 -3.34788144e-05 
 4.36400000e-04  2.50038906e+00  3.79007947e+00  2.46077352e+00  2.45959622e+00 -3.34595921e-05 
 4.41400000e-04  2.50035993e+00  3.79279142e+00  2.46348656e+00  2.46229177e+00 -3.34400790e-05 
 4.46400000e-04  2.50033045e+00  3.79554089e+00  2.46623680e+00  2.46502572e+00 -3.34202946e-05 
 4.51400000e-04  2.50030064e+00  3.79832513e+00  2.46902151e+00  2.46779533e+00 -3.34002586e-05 
 4.56400000e-04  2.50027053e+00  3.80114138e+00  2.47183791e+00  2.47059787e+00 -3.33799910e-05 
 4.61400000e-04  2.50024016e+00  3.80398683e+00  2.47468321e+00  2.47343052e+00 -3.33595120e-05 
 4.66400000e-04  2.50020955e+00  3.80685866e+00  2.47755456e+00  2.47629048e+00 -3.33388419e-05 
 4.71400000e-04  2.50017873e+00  3.80975401e+00  2.48044913e+00  2.47917491e+00 -3.33180015e-05 
 4.76400000e-04  2.50014774e+00  3.81267000e+00  2.48336403e+00  2.48208094e+00 -3.32970114e-05 
 4.81400000e-04  2.50011660e+00  3.81560375e+00  2.48629637e+00  2.48500568e+00 -3.32758925e-05 
 4.86400000e-04  2.50008535e+00  3.81855234e+00  2.48924324e+00  2.48794624e+00 -3.32546657e-05 
 4.91400000e-04  2.50005401e+00  3.82151284e+00  2.49220172e+00  2.49089968e+00 -3.32333522e-05 
 4.96400000e-04  2.50002262e+00  3.82448233e+00  2.49516887e+00  2.49386310e+00 -3.32119730e-05 
 5.01400000e-04  2.49999120e+00  3.82745786e+00  2.49814177e+00  2.49683355e+00 -3.31905494e-05 
 5.06400000e-04  2.49995980e+00  3.83043650e+00  2.50111747e+00  2.49980809e+00 -3.31691025e-05 
 5.11400000e-04  2.49992843e+00  3.83341528e+00  2.50409302e+00  2.50278379e+00 -3.31476536e-05 
 5.16400000e-04  2.49989714e+00  3.83639128e+00  2.50706549e+00  2.50575769e+00 -3.31262238e-05 
 5.21400000e-04  2.49986594e+00  3.83936155e+00  2.51003193e+00  2.50872686e+00 -3.31048344e-05 
 5.26400000e-04  2.49983488e+00  3.84232316e+00  2.51298943e+00  2.51168837e+00 -3.30835064e-05 
 5.31400000e-04  2.49980399e+00  3.84527319e+00  2.51593506e+00  2.51463930e+00 -3.30622609e-05 
 5.36400000e-04  2.49977328e+00  3.84820874e+00  2.51886593e+00  2.51757674e+00 -3.30411188e-05 
 5.41400000e-04  2.49974280e+00  3.85112690e+00  2.52177914e+00  2.52049780e+00 -3.30201008e-05 
 5.46400000e-04  2.49971257e+00  3.85402482e+00  2.52467184e+00  2.52339960e+00 -3.29992277e-05 
 5.51400000e-04  2.49968263e+00  3.85689964e+00  2.52754116e+00  2.52627928e+00 -3.29785200e-05 
 5.56400000e-04  2.49965300e+00  3.85974854e+00  2.53038431e+00  2.52913402e+00 -3.29579979e-05 
 5.61400000e-04  2.49962371e+00  3.86256871e+00  2.53319848e+00  2.53196101e+00 -3.29376815e-05 
 5.66400000e-04  2.49959479e+00  3.86535740e+00  2.53598091e+00  2.53475748e+00 -3.29175909e-05 
 5.71400000e-04  2.49956628e+00  3.86811187e+00  2.53872888e+00  2.53752069e+00 -3.28977456e-05 
 5.76400000e-04  2.49953819e+00  3.87082942e+00  2.54143970e+00  2.54024792e+00 -3.28781650e-05 
 5.81400000e-04  2.49951056e+00  3.87350739e+00  2.54411070e+00  2.54293652e+00 -3.28588683e-05 
 5.86400000e-04  2.49948341e+00  3.87614317e+00  2.54673929e+00  2.54558383e+00 -3.28398742e-05 
 5.91400000e-04  2.49945677e+00  3.87873417e+00  2.54932288e+00  2.54818729e+00 -3.28212013e-05 
 5.96400000e-04  2.49943066e+00  3.88127787e+00  2.55185897e+00  2.55074435e+00 -3.28028678e-05 
 6.01400000e-04  2.49940512e+00  3.88377178e+00  2.55434506e+00  2.55325250e+00 -3.27848915e-05 
 6.06400000e-04  2.49938017e+00  3.88621348e+00  2.55677874e+00  2.55570931e+00 -3.27672898e-05 
 6.11400000e-04  2.49935582e+00  3.88860058e+00  2.55915764e+00  2.55811238e+00 -3.27500799e-05 
 6.16400000e-04  2.49933212e+00  3.89093076e+00  2.56147944e+00  2.56045936e+00 -3.27332785e-05 
 6.21400000e-04  2.49930907e+00  3.89320175e+00  2.56374189e+00  2.56274798e+00 -3.27169017e-05 
 6.26400000e-04  2.49928670e+00  3.89541135e+00  2.56594277e+00  2.56497601e+00 -3.27009656e-05 
 6.31400000e-04  2.49926504e+00  3.89755740e+00  2.56807996e+00  2.56714128e+00 -3.26854854e-05 
 6.36400000e-04  2.49924410e+00  3.89963783e+00  2.57015138e+00  2.56924170e+00 -3.26704763e-05 
 6.41400000e-04  2.49922391e+00  3.90165062e+00  2.57215502e+00  2.57127521e+00 -3.26559525e-05 
 6.46400000e-04  2.49920448e+00  3.90359382e+00  2.57408894e+00  2.57323986e+00 -3.26419283e-05 
 6.51400000e-04  2.49918584e+00  3.90546554e+00  2.57595127e+00  2.57513374e+00 -3.26284170e-05 
 6.56400000e-04  2.49916801e+00  3.90726397e+00  2.57774019e+00  2.57695500e+00 -3.26154317e-05 
 6.61400000e-04  2.49915099e+00  3.90898737e+00  2.57945399e+00  2.57870190e+00 -3.26029849e-05 
 6.66400000e-04  2.49913481e+00  3.91063408e+00  2.58109099e+00  2.58037274e+00 -3.25910886e-05 
 6.71400000e-04  2.49911949e+00  3.91220250e+00  2.58264963e+00  2.58196590e+00 -3.25797542e-05 
 6.76400000e-04  2.49910503e+00  3.91369112e+00  2.58412840e+00  2.58347985e+00 -3.25689926e-05 
 6.81400000e-04  2.49909146e+00  3.91509850e+00  2.58552586e+00  2.58491313e+00 -3.25588141e-05 
 6.86400000e-04  2.49907879e+00  3.91642328e+00  2.58684068e+00  2.58626434e+00 -3.25492285e-05 
 6.91400000e-04  2.49906702e+00  3.91766419e+00  2.58807157e+00  2.58753220e+00 -3.25402450e-05 
 6.96400000e-04  2.49905618e+00  3.91882003e+00  2.58921736e+00  2.58871547e+00 -3.25318722e-05 
 7.01400000e-04  2.49904626e+00  3.91988968e+00  2.59027695e+00  2.58981301e+00 -3.25241181e-05 
 7.06400000e-04  2.49903729e+00  3.92087212e+00  2.59124930e+00  2.59082377e+00 -3.25169901e-05 
 7.11400000e-04  2.49902927e+00  3.92176640e+00  2.59213348e+00  2.59174677e+00 -3.25104950e-05 
 7.16400000e-04  2.49902220e+00  3.92257166e+00  2.59292865e+00  2.59258113e+00 -3.25046392e-05 
 7.21400000e-04  2.49901610e+00  3.92328712e+00  2.59363404e+00  2.59332604e+00 -3.24994281e-05 
 7.26400000e-04  2.49901097e+00  3.92391209e+00  2.59424896e+00  2.59398079e+00 -3.24948667e-05 
 7.31400000e-04  2.49900682e+00  3.92444597e+00  2.59477283e+00  2.59454474e+00 -3.24909595e-05 
 7.36400000e-04  2.49900365e+00  3.92488826e+00  2.59520515e+00  2.59501735e+00 -3.24877101e-05 
 7.41400000e-04  2.49900146e+00  3.92523852e+00  2.59554549e+00  2.59539817e+00 -3.24851216e-05 
 7.46400000e-04  2.49900026e+00  3.92549642e+00  2.59579353e+00  2.59568683e+00 -3.24831966e-05 
 7.51400000e-04  2.49900004e+00  3.92566170e+00  2.59594903e+00  2.59588305e+00 -3.24819369e-05 
 7.56400000e-04  2.49900081e+00  3.92573421e+00  2.59601184e+00  2.59598665e+00 -3.24813437e-05 
 7.61400000e-04  2.49900256e+00  3.92571388e+00  2.59598190e+00  2.59599752e+00 -3.24814176e-05 
 7.66400000e-04  2.49900530e+00  3.92560073e+00  2.59585924e+00  2.59591566e+00 -3.24821584e-05 
 7.71400000e-04  2.49900903e+00  3.92539486e+00  2.59564397e+00  2.59574113e+00 -3.24835656e-05 
 7.76400000e-04  2.49901373e+00  3.92509648e+00  2.59533630e+00  2.59547412e+00 -3.24856378e-05 
 7.81400000e-04  2.49901940e+00  3.92470586e+00  2.59493653e+00  2.59511486e+00 -3.24883729e-05 
 7.86400000e-04  2.49902604e+00  3.92422338e+00  2.59444504e+00  2.59466372e+00 -3.24917685e-05 
 7.91400000e-04  2.49903364e+00  3.92364951e+00  2.59386230e+00  2.59412111e+00 -3.24958212e-05 
 7.96400000e-04  2.49904220e+00  3.92298480e+00  2.59318886e+00  2.59348757e+00 -3.25005273e-05 
 8.01400000e-04  2.49905170e+00  3.92222988e+00  2.59242539e+00  2.59276369e+00 -3.25058822e-05 
 8.06400000e-04  2.49906214e+00  3.92138548e+00  2.59157260e+00  2.59195018e+00 -3.25118809e-05 
 8.11400000e-04  2.49907350e+00  3.92045241e+00  2.59063132e+00  2.59104782e+00 -3.25185175e-05 
 8.16400000e-04  2.49908577e+00  3.91943157e+00  2.58960246e+00  2.59005747e+00 -3.25257859e-05 
 8.21400000e-04  2.49909895e+00  3.91832394e+00  2.58848700e+00  2.58898009e+00 -3.25336790e-05 
 8.26400000e-04  2.49911302e+00  3.91713058e+00  2.58728602e+00  2.58781671e+00 -3.25421892e-05 
 8.31400000e-04  2.49912796e+00  3.91585265e+00  2.58600067e+00  2.58656845e+00 -3.25513086e-05 
 8.36400000e-04  2.49914377e+00  3.91449138e+00  2.58463220e+00  2.58523652e+00 -3.25610282e-05 
 8.41400000e-04  2.49916042e+00  3.91304807e+00  2.58318192e+00  2.58382220e+00 -3.25713389e-05 
 8.46400000e-04  2.49917790e+00  3.91152413e+00  2.58165122e+00  2.58232685e+00 -3.25822307e-05 
 8.51400000e-04  2.49919618e+00  3.90992101e+00  2.58004160e+00  2.58075192e+00 -3.25936932e-05 
 8.56400000e-04  2.49921527e+00  3.90824027e+00  2.57835459e+00  2.57909892e+00 -3.26057154e-05 
 8.61400000e-04  2.49923512e+00  3.90648353e+00  2.57659184e+00  2.57736945e+00 -3.26182858e-05 
 8.66400000e-04  2.49925574e+00  3.90465250e+00  2.57475504e+00  2.57556518e+00 -3.26313922e-05 
 8.71400000e-04  2.49927708e+00  3.90274893e+00  2.57284597e+00  2.57368786e+00 -3.26450221e-05 
 8.76400000e-04  2.49929914e+00  3.90077468e+00  2.57086648e+00  2.57173931e+00 -3.26591623e-05 
 8.81400000e-04  2.49932189e+00  3.89873165e+00  2.56881848e+00  2.56972141e+00 -3.26737992e-05 
 8.86400000e-04  2.49934531e+00  3.89662183e+00  2.56670397e+00  2.56763611e+00 -3.26889187e-05 
 8.91400000e-04  2.49936938e+00  3.89444726e+00  2.56452499e+00  2.56548544e+00 -3.27045062e-05 
 8.96400000e-04  2.49939407e+00  3.89221005e+00  2.56228366e+00  2.56327149e+00 -3.27205467e-05 
 9.01400000e-04  2.49941935e+00  3.88991239e+00  2.55998216e+00  2.56099640e+00 -3.27370245e-05 
 9.06400000e-04  2.49944521e+00  3.88755649e+00  2.55762271e+00  2.55866239e+00 -3.27539238e-05 
 9.11400000e-04  2.49947162e+00  3.88514465e+00  2.55520763e+00  2.55627173e+00 -3.27712282e-05 
 9.16400000e-04  2.49949855e+00  3.88267923e+00  2.55273925e+00  2.55382674e+00 -3.27889209e-05 
 9.21400000e-04  2.49952597e+00  3.88016262e+00  2.55021999e+00  2.55132980e+00 -3.28069847e-05 
 9.26400000e-04  2.49955386e+00  3.87759728e+00  2.54765230e+00  2.54878336e+00 -3.28254020e-05 
 9.31400000e-04  2.49958220e+00  3.87498570e+00  2.54503868e+00  2.54618988e+00 -3.28441550e-05 
 9.36400000e-04  2.49961094e+00  3.87233045e+00  2.54238170e+00  2.54355191e+00 -3.28632254e-05 
 9.41400000e-04  2.49964007e+00  3.86963412e+00  2.53968394e+00  2.54087203e+00 -3.28825946e-05 
 9.46400000e-04  2.49966955e+00  3.86689934e+00  2.53694805e+00  2.53815284e+00 -3.29022436e-05 
 9.51400000e-04  2.49969936e+00  3.86412879e+00  2.53417670e+00  2.53539702e+00 -3.29221534e-05 
 9.56400000e-04  2.49972947e+00  3.86132518e+00  2.53137261e+00  2.53260727e+00 -3.29423043e-05 
 9.61400000e-04  2.49975984e+00  3.85849128e+00  2.52853852e+00  2.52978631e+00 -3.29626768e-05 
 9.66400000e-04  2.49979045e+00  3.85562984e+00  2.52567723e+00  2.52693691e+00 -3.29832508e-05 
 9.71400000e-04  2.49982127e+00  3.85274369e+00  2.52279153e+00  2.52406188e+00 -3.30040062e-05 
 9.76400000e-04  2.49985226e+00  3.84983567e+00  2.51988427e+00  2.52116403e+00 -3.30249226e-05 
 9.81400000e-04  2.49988340e+00  3.84690862e+00  2.51695830e+00  2.51824622e+00 -3.30459794e-05 
 9.86400000e-04  2.49991465e+00  3.84396544e+00  2.51401651e+00  2.51531131e+00 -3.30671560e-05 
 9.91400000e-04  2.49994599e+00  3.84100902e+00  2.51106178e+00  2.51236220e+00 -3.30884315e-05 
 9.96400000e-04  2.49997738e+00  3.83804228e+00  2.50809704e+00  2.50940179e+00 -3.31097849e-05 
 1.00140000e-03  2.50000880e+00  3.83506813e+00  2.50512520e+00  2.50643299e+00 -3.31311952e-05 
 1.00640000e-03  2.50004020e+00  3.83208953e+00  2.50214921e+00  2.50345875e+00 -3.31526412e-05 
 1.01140000e-03  2.50007157e+00  3.82910940e+00  2.49917199e+00  2.50048199e+00 -3.31741018e-05 
 1.01640000e-03  2.50010286e+00  3.82613070e+00  2.49619650e+00  2.49750567e+00 -3.31955557e-05 
 1.02140000e-03  2.50013406e+00  3.82315637e+00  2.49322567e+00  2.49453271e+00 -3.32169818e-05 
 1.02640000e-03  2.50016512e+00  3.82018935e+00  2.49026245e+00  2.49156606e+00 -3.32383587e-05 
 1.03140000e-03  2.50019601e+00  3.81723259e+00  2.48730976e+00  2.48860866e+00 -3.32596653e-05 
 1.03640000e-03  2.50022672e+00  3.81428901e+00  2.48437054e+00  2.48566344e+00 -3.32808805e-05 
 1.04140000e-03  2.50025720e+00  3.81136153e+00  2.48144771e+00  2.48273332e+00 -3.33019832e-05 
 1.04640000e-03  2.50028743e+00  3.80845306e+00  2.47854415e+00  2.47982120e+00 -3.33229524e-05 
 1.05140000e-03  2.50031737e+00  3.80556649e+00  2.47566275e+00  2.47692998e+00 -3.33437672e-05 
 1.05640000e-03  2.50034700e+00  3.80270467e+00  2.47280638e+00  2.47406252e+00 -3.33644071e-05 
 1.06140000e-03  2.50037629e+00  3.79987046e+00  2.46997787e+00  2.47122168e+00 -3.33848513e-05 
 1.06640000e-03  2.50040521e+00  3.79706668e+00  2.46718004e+00  2.46841027e+00 -3.34050797e-05 
 1.07140000e-03  2.50043372e+00  3.79429610e+00  2.46441567e+00  2.46563110e+00 -3.34250718e-05 
 1.07640000e-03  2.50046181e+00  3.79156150e+00  2.46168751e+00  2.46288694e+00 -3.34448079e-05 
 1.08140000e-03  2.50048944e+00  3.78886560e+00  2.45899827e+00  2.46018050e+00 -3.34642683e-05 
 1.08640000e-03  2.50051659e+00  3.78621107e+00  2.45635065e+00  2.45751450e+00 -3.34834334e-05 
 1.09140000e-03  2.50054323e+00  3.78360058e+00  2.45374727e+00  2.45489158e+00 -3.35022841e-05 
 1.09640000e-03  2.50056934e+00  3.78103671e+00  2.45119073e+00  2.45231437e+00 -3.35208016e-05 
 1.10140000e-03  2.50059488e+00  3.77852203e+00  2.44868359e+00  2.44978543e+00 -3.35389674e-05 
 1.10640000e-03  2.50061983e+00  3.77605906e+00  2.44622835e+00  2.44730728e+00 -3.35567632e-05 
 1.11140000e-03  2.50064418e+00  3.77365024e+00  2.44382745e+00  2.44488240e+00 -3.35741712e-05 
 1.11640000e-03  2.50066788e+00  3.77129798e+00  2.44148330e+00  2.44251322e+00 -3.35911740e-05 
 1.12140000e-03  2.50069093e+00  3.76900464e+00  2.43919823e+00  2.44020210e+00 -3.36077545e-05 
 1.12640000e-03  2.50071330e+00  3.76677251e+00  2.43697454e+00  2.43795134e+00 -3.36238962e-05 
 1.13140000e-03  2.50073496e+00  3.76460381e+00  2.43481445e+00  2.43576321e+00 -3.36395827e-05 
 1.13640000e-03  2.50075590e+00  3.76250073e+00  2.43272011e+00  2.43363988e+00 -3.36547984e-05 
 1.14140000e-03  2.50077609e+00  3.76046536e+00  2.43069362e+00  2.43158348e+00 -3.36695279e-05 
 1.14640000e-03  2.50079552e+00  3.75849973e+00  2.42873702e+00  2.42959607e+00 -3.36837565e-05 
 1.15140000e-03  2.50081416e+00  3.75660583e+00  2.42685225e+00  2.42767965e+00 -3.36974699e-05 
 1.15640000e-03  2.50083199e+00  3.75478554e+00  2.42504121e+00  2.42583612e+00 -3.37106542e-05 
 1.16140000e-03  2.50084901e+00  3.75304069e+00  2.42330571e+00  2.42406733e+00 -3.37232963e-05 
 1.16640000e-03  2.50086519e+00  3.75137303e+00  2.42164749e+00  2.42237506e+00 -3.37353833e-05 
 1.17140000e-03  2.50088051e+00  3.74978422e+00  2.42006821e+00  2.42076101e+00 -3.37469032e-05 
 1.17640000e-03  2.50089497e+00  3.74827586e+00  2.41856945e+00  2.41922678e+00 -3.37578443e-05 
 1.18140000e-03  2.50090854e+00  3.74684946e+00  2.41715272e+00  2.41777392e+00 -3.37681956e-05 
