 time            v(vin)          v(b3_collector) v(vout_drv)     v(vout_final)   i(vdd)         
 1.36400000e-04  2.50075590e+00  3.76072565e+00  2.43098042e+00  2.43382337e+00 -3.36682436e-05 
 1.41400000e-04  2.50077609e+00  3.75875249e+00  2.42901631e+00  2.43176692e+00 -3.36825030e-05 
 1.46400000e-04  2.50079552e+00  3.75685088e+00  2.42712388e+00  2.42977938e+00 -3.36962478e-05 
 1.51400000e-04  2.50081416e+00  3.75502272e+00  2.42530501e+00  2.42786275e+00 -3.37094641e-05 
 1.56400000e-04  2.50083199e+00  3.75326984e+00  2.42356154e+00  2.42601895e+00 -3.37221388e-05 
 1.61400000e-04  2.50084901e+00  3.75159400e+00  2.42189519e+00  2.42424982e+00 -3.37342590e-05 
 1.66400000e-04  2.50086519e+00  3.74999688e+00  2.42030765e+00  2.42255713e+00 -3.37458125e-05 
 1.71400000e-04  2.50088051e+00  3.74848008e+00  2.41880051e+00  2.42094259e+00 -3.37567877e-05 
 1.76400000e-04  2.50089497e+00  3.74704511e+00  2.41737527e+00  2.41940781e+00 -3.37671736e-05 
 1.81400000e-04  2.50090854e+00  3.74569343e+00  2.41603337e+00  2.41795432e+00 -3.37769597e-05 
 1.86400000e-04  2.50092121e+00  3.74442638e+00  2.41477615e+00  2.41658359e+00 -3.37861361e-05 
 1.91400000e-04  2.50093298e+00  3.74324523e+00  2.41360487e+00  2.41529699e+00 -3.37946936e-05 
 1.96400000e-04  2.50094382e+00  3.74215117e+00  2.41252071e+00  2.41409581e+00 -3.38026235e-05 
 2.01400000e-04  2.50095374e+00  3.74114530e+00  2.41152475e+00  2.41298125e+00 -3.38099180e-05 
 2.06400000e-04  2.50096271e+00  3.74022863e+00  2.41061799e+00  2.41195443e+00 -3.38165696e-05 
 2.11400000e-04  2.50097073e+00  3.73940207e+00  2.40980135e+00  2.41101639e+00 -3.38225716e-05 
 2.16400000e-04  2.50097780e+00  3.73866645e+00  2.40907564e+00  2.41016806e+00 -3.38279179e-05 
 2.21400000e-04  2.50098390e+00  3.73802252e+00  2.40844159e+00  2.40941029e+00 -3.38326033e-05 
 2.26400000e-04  2.50098903e+00  3.73747092e+00  2.40789983e+00  2.40874385e+00 -3.38366229e-05 
 2.31400000e-04  2.50099318e+00  3.73701219e+00  2.40745092e+00  2.40816940e+00 -3.38399727e-05 
 2.36400000e-04  2.50099635e+00  3.73664681e+00  2.40709530e+00  2.40768752e+00 -3.38426493e-05 
 2.41400000e-04  2.50099854e+00  3.73637514e+00  2.40683332e+00  2.40729870e+00 -3.38446501e-05 
 2.46400000e-04  2.50099974e+00  3.73619745e+00  2.40666525e+00  2.40700331e+00 -3.38459730e-05 
 2.51400000e-04  2.50099996e+00  3.73611392e+00  2.40659126e+00  2.40680167e+00 -3.38466167e-05 
 2.56400000e-04  2.50099919e+00  3.73612463e+00  2.40661141e+00  2.40669396e+00 -3.38465806e-05 
 2.61400000e-04  2.50099744e+00  3.73622958e+00  2.40672570e+00  2.40668030e+00 -3.38458646e-05 
 2.66400000e-04  2.50099470e+00  3.73642864e+00  2.40693401e+00  2.40676071e+00 -3.38444696e-05 
 2.71400000e-04  2.50099097e+00  3.73672163e+00  2.40723611e+00  2.40693509e+00 -3.38423969e-05 
 2.76400000e-04  2.50098627e+00  3.73710825e+00  2.40763172e+00  2.40720328e+00 -3.38396486e-05 
 2.81400000e-04  2.50098060e+00  3.73758811e+00  2.40812043e+00  2.40756500e+00 -3.38362276e-05 
 2.86400000e-04  2.50097396e+00  3.73816073e+00  2.40870176e+00  2.40801989e+00 -3.38321373e-05 
 2.91400000e-04  2.50096636e+00  3.73882553e+00  2.40937510e+00  2.40856749e+00 -3.38273817e-05 
 2.96400000e-04  2.50095780e+00  3.73958185e+00  2.41013980e+00  2.40920726e+00 -3.38219658e-05 
 3.01400000e-04  2.50094830e+00  3.74042891e+00  2.41099508e+00  2.40993854e+00 -3.38158949e-05 
 3.06400000e-04  2.50093786e+00  3.74136589e+00  2.41194009e+00  2.41076061e+00 -3.38091753e-05 
 3.11400000e-04  2.50092650e+00  3.74239182e+00  2.41297386e+00  2.41167263e+00 -3.38018137e-05 
 3.16400000e-04  2.50091423e+00  3.74350568e+00  2.41409537e+00  2.41267370e+00 -3.37938175e-05 
 3.21400000e-04  2.50090105e+00  3.74470636e+00  2.41530349e+00  2.41376280e+00 -3.37851949e-05 
 3.26400000e-04  2.50088698e+00  3.74599265e+00  2.41659701e+00  2.41493885e+00 -3.37759544e-05 
 3.31400000e-04  2.50087204e+00  3.74736325e+00  2.41797462e+00  2.41620066e+00 -3.37661055e-05 
 3.36400000e-04  2.50085623e+00  3.74881679e+00  2.41943494e+00  2.41754696e+00 -3.37556580e-05 
 3.41400000e-04  2.50083958e+00  3.75035182e+00  2.42097652e+00  2.41897641e+00 -3.37446225e-05 
 3.46400000e-04  2.50082210e+00  3.75196679e+00  2.42259780e+00  2.42048756e+00 -3.37330101e-05 
 3.51400000e-04  2.50080382e+00  3.75366008e+00  2.42429715e+00  2.42207891e+00 -3.37208325e-05 
 3.56400000e-04  2.50078473e+00  3.75543000e+00  2.42607288e+00  2.42374886e+00 -3.37081020e-05 
 3.61400000e-04  2.50076488e+00  3.75727477e+00  2.42792321e+00  2.42549574e+00 -3.36948314e-05 
 3.66400000e-04  2.50074426e+00  3.75919254e+00  2.42984627e+00  2.42731778e+00 -3.36810340e-05 
 3.71400000e-04  2.50072292e+00  3.76118140e+00  2.43184014e+00  2.42921317e+00 -3.36667238e-05 
 3.76400000e-04  2.50070086e+00  3.76323934e+00  2.43390283e+00  2.43118001e+00 -3.36519150e-05 
 3.81400000e-04  2.50067811e+00  3.76536431e+00  2.43603228e+00  2.43321632e+00 -3.36366227e-05 
 3.86400000e-04  2.50065469e+00  3.76755419e+00  2.43822634e+00  2.43532008e+00 -3.36208622e-05 
 3.91400000e-04  2.50063062e+00  3.76980678e+00  2.44048282e+00  2.43748916e+00 -3.36046492e-05 
 3.96400000e-04  2.50060593e+00  3.77211983e+00  2.44279947e+00  2.43972141e+00 -3.35880001e-05 
 4.01400000e-04  2.50058065e+00  3.77449102e+00  2.44517397e+00  2.44201459e+00 -3.35709316e-05 
 4.06400000e-04  2.50055479e+00  3.77691799e+00  2.44760395e+00  2.44436640e+00 -3.35534608e-05 
 4.11400000e-04  2.50052838e+00  3.77939831e+00  2.45008698e+00  2.44677450e+00 -3.35356052e-05 
 4.16400000e-04  2.50050145e+00  3.78192950e+00  2.45262057e+00  2.44923648e+00 -3.35173827e-05 
 4.21400000e-04  2.50047403e+00  3.78450904e+00  2.45520221e+00  2.45174987e+00 -3.34988115e-05 
 4.26400000e-04  2.50044614e+00  3.78713436e+00  2.45782931e+00  2.45431218e+00 -3.34799103e-05 
 4.31400000e-04  2.50041780e+00  3.78980283e+00  2.46049926e+00  2.45692084e+00 -3.34606979e-05 
 4.36400000e-04  2.50038906e+00  3.79251179e+00  2.46320938e+00  2.45957325e+00 -3.34411936e-05 
 4.41400000e-04  2.50035993e+00  3.79525855e+00  2.46595699e+00  2.46226676e+00 -3.34214167e-05 
 4.46400000e-04  2.50033045e+00  3.79804037e+00  2.46873934e+00  2.46499870e+00 -3.34013872e-05 
 4.51400000e-04  2.50030064e+00  3.80085448e+00  2.47155367e+00  2.46776634e+00 -3.33811249e-05 
 4.56400000e-04  2.50027053e+00  3.80369808e+00  2.47439718e+00  2.47056692e+00 -3.33606501e-05 
 4.61400000e-04  2.50024016e+00  3.80656835e+00  2.47726703e+00  2.47339766e+00 -3.33399831e-05 
 4.66400000e-04  2.50020955e+00  3.80946242e+00  2.48016037e+00  2.47625575e+00 -3.33191446e-05 
 4.71400000e-04  2.50017873e+00  3.81237743e+00  2.48307434e+00  2.47913833e+00 -3.32981552e-05 
 4.76400000e-04  2.50014774e+00  3.81531049e+00  2.48600603e+00  2.48204255e+00 -3.32770359e-05 
 4.81400000e-04  2.50011660e+00  3.81825867e+00  2.48895255e+00  2.48496553e+00 -3.32558076e-05 
 4.86400000e-04  2.50008535e+00  3.82121906e+00  2.49191096e+00  2.48790436e+00 -3.32344913e-05 
 4.91400000e-04  2.50005401e+00  3.82418873e+00  2.49487833e+00  2.49085613e+00 -3.32131083e-05 
 4.96400000e-04  2.50002262e+00  3.82716474e+00  2.49785174e+00  2.49381791e+00 -3.31916797e-05 
 5.01400000e-04  2.49999120e+00  3.83014413e+00  2.50082823e+00  2.49678677e+00 -3.31702267e-05 
 5.06400000e-04  2.49995980e+00  3.83312397e+00  2.50380486e+00  2.49975977e+00 -3.31487706e-05 
 5.11400000e-04  2.49992843e+00  3.83610130e+00  2.50677869e+00  2.50273397e+00 -3.31273326e-05 
 5.16400000e-04  2.49989714e+00  3.83907319e+00  2.50974679e+00  2.50570643e+00 -3.31059338e-05 
 5.21400000e-04  2.49986594e+00  3.84203671e+00  2.51270621e+00  2.50867421e+00 -3.30845953e-05 
 5.26400000e-04  2.49983488e+00  3.84498893e+00  2.51565406e+00  2.51163438e+00 -3.30633383e-05 
 5.31400000e-04  2.49980399e+00  3.84792694e+00  2.51858740e+00  2.51458403e+00 -3.30421836e-05 
 5.36400000e-04  2.49977328e+00  3.85084785e+00  2.52150337e+00  2.51752025e+00 -3.30211520e-05 
 5.41400000e-04  2.49974280e+00  3.85374879e+00  2.52439909e+00  2.52044013e+00 -3.30002643e-05 
 5.46400000e-04  2.49971257e+00  3.85662689e+00  2.52727172e+00  2.52334082e+00 -3.29795409e-05 
 5.51400000e-04  2.49968263e+00  3.85947934e+00  2.53011842e+00  2.52621945e+00 -3.29590022e-05 
 5.56400000e-04  2.49965300e+00  3.86230334e+00  2.53293640e+00  2.52907319e+00 -3.29386683e-05 
 5.61400000e-04  2.49962371e+00  3.86509610e+00  2.53572291e+00  2.53189925e+00 -3.29185591e-05 
 5.66400000e-04  2.49959479e+00  3.86785490e+00  2.53847521e+00  2.53469485e+00 -3.28986944e-05 
 5.71400000e-04  2.49956628e+00  3.87057703e+00  2.54119059e+00  2.53745724e+00 -3.28790934e-05 
 5.76400000e-04  2.49953819e+00  3.87325983e+00  2.54386641e+00  2.54018372e+00 -3.28597755e-05 
 5.81400000e-04  2.49951056e+00  3.87590067e+00  2.54650005e+00  2.54287163e+00 -3.28407594e-05 
 5.86400000e-04  2.49948341e+00  3.87849698e+00  2.54908892e+00  2.54551833e+00 -3.28220636e-05 
 5.91400000e-04  2.49945677e+00  3.88104621e+00  2.55163052e+00  2.54812123e+00 -3.28037063e-05 
 5.96400000e-04  2.49943066e+00  3.88354588e+00  2.55412234e+00  2.55067779e+00 -3.27857055e-05 
 6.01400000e-04  2.49940512e+00  3.88599355e+00  2.55656197e+00  2.55318551e+00 -3.27680786e-05 
 6.06400000e-04  2.49938017e+00  3.88838683e+00  2.55894702e+00  2.55564195e+00 -3.27508427e-05 
 6.11400000e-04  2.49935582e+00  3.89072340e+00  2.56127518e+00  2.55804472e+00 -3.27340146e-05 
 6.16400000e-04  2.49933212e+00  3.89300099e+00  2.56354418e+00  2.56039147e+00 -3.27176105e-05 
 6.21400000e-04  2.49930907e+00  3.89521737e+00  2.56575181e+00  2.56267992e+00 -3.27016464e-05 
 6.26400000e-04  2.49928670e+00  3.89737040e+00  2.56789592e+00  2.56490785e+00 -3.26861376e-05 
 6.31400000e-04  2.49926504e+00  3.89945798e+00  2.56997445e+00  2.56707308e+00 -3.26710992e-05 
 6.36400000e-04  2.49924410e+00  3.90147809e+00  2.57198536e+00  2.56917353e+00 -3.26565457e-05 
 6.41400000e-04  2.49922391e+00  3.90342878e+00  2.57392672e+00  2.57120713e+00 -3.26424911e-05 
 6.46400000e-04  2.49920448e+00  3.90530814e+00  2.57579663e+00  2.57317194e+00 -3.26289490e-05 
 6.51400000e-04  2.49918584e+00  3.90711437e+00  2.57759329e+00  2.57506604e+00 -3.26159325e-05 
 6.56400000e-04  2.49916801e+00  3.90884571e+00  2.57931497e+00  2.57688759e+00 -3.26034540e-05 
 6.61400000e-04  2.49915099e+00  3.91050049e+00  2.58095999e+00  2.57863484e+00 -3.25915255e-05 
 6.66400000e-04  2.49913481e+00  3.91207711e+00  2.58252676e+00  2.58030609e+00 -3.25801586e-05 
 6.71400000e-04  2.49911949e+00  3.91357405e+00  2.58401378e+00  2.58189974e+00 -3.25693641e-05 
 6.76400000e-04  2.49910503e+00  3.91498986e+00  2.58541960e+00  2.58341423e+00 -3.25591524e-05 
 6.81400000e-04  2.49909146e+00  3.91632317e+00  2.58674288e+00  2.58484810e+00 -3.25495333e-05 
 6.86400000e-04  2.49907879e+00  3.91757271e+00  2.58798232e+00  2.58619998e+00 -3.25405161e-05 
 6.91400000e-04  2.49906702e+00  3.91873726e+00  2.58913675e+00  2.58746856e+00 -3.25321093e-05 
 6.96400000e-04  2.49905618e+00  3.91981571e+00  2.59020505e+00  2.58865261e+00 -3.25243210e-05 
 7.01400000e-04  2.49904626e+00  3.92080701e+00  2.59118618e+00  2.58975100e+00 -3.25171586e-05 
 7.06400000e-04  2.49903729e+00  3.92171021e+00  2.59207921e+00  2.59076266e+00 -3.25106291e-05 
 7.11400000e-04  2.49902927e+00  3.92252444e+00  2.59288327e+00  2.59168663e+00 -3.25047386e-05 
 7.16400000e-04  2.49902220e+00  3.92324892e+00  2.59359758e+00  2.59252200e+00 -3.24994929e-05 
 7.21400000e-04  2.49901610e+00  3.92388295e+00  2.59422148e+00  2.59326799e+00 -3.24948968e-05 
 7.26400000e-04  2.49901097e+00  3.92442592e+00  2.59475434e+00  2.59392386e+00 -3.24909549e-05 
 7.31400000e-04  2.49900682e+00  3.92487730e+00  2.59519566e+00  2.59448899e+00 -3.24876708e-05 
 7.36400000e-04  2.49900365e+00  3.92523667e+00  2.59554502e+00  2.59496284e+00 -3.24850477e-05 
 7.41400000e-04  2.49900146e+00  3.92550368e+00  2.59580208e+00  2.59534494e+00 -3.24830882e-05 
 7.46400000e-04  2.49900026e+00  3.92567807e+00  2.59596659e+00  2.59563494e+00 -3.24817940e-05 
 7.51400000e-04  2.49900004e+00  3.92575967e+00  2.59603839e+00  2.59583255e+00 -3.24811665e-05 
 7.56400000e-04  2.49900081e+00  3.92574840e+00  2.59601741e+00  2.59593758e+00 -3.24812062e-05 
 7.61400000e-04  2.49900256e+00  3.92564428e+00  2.59590368e+00  2.59594993e+00 -3.24819131e-05 
 7.66400000e-04  2.49900530e+00  3.92544740e+00  2.59569730e+00  2.59586959e+00 -3.24832866e-05 
 7.71400000e-04  2.49900903e+00  3.92515795e+00  2.59539847e+00  2.59569663e+00 -3.24853253e-05 
 7.76400000e-04  2.49901373e+00  3.92477621e+00  2.59500747e+00  2.59543122e+00 -3.24880274e-05 
 7.81400000e-04  2.49901940e+00  3.92430254e+00  2.59452469e+00  2.59507362e+00 -3.24913901e-05 
 7.86400000e-04  2.49902604e+00  3.92373740e+00  2.59395058e+00  2.59462417e+00 -3.24954104e-05 
 7.91400000e-04  2.49903364e+00  3.92308134e+00  2.59328569e+00  2.59408329e+00 -3.25000844e-05 
 7.96400000e-04  2.49904220e+00  3.92233498e+00  2.59253067e+00  2.59345151e+00 -3.25054076e-05 
 8.01400000e-04  2.49905170e+00  3.92149903e+00  2.59168624e+00  2.59272944e+00 -3.25113750e-05 
 8.06400000e-04  2.49906214e+00  3.92057431e+00  2.59075321e+00  2.59191776e+00 -3.25179809e-05 
 8.11400000e-04  2.49907350e+00  3.91956170e+00  2.58973247e+00  2.59101727e+00 -3.25252190e-05 
 8.16400000e-04  2.49908577e+00  3.91846218e+00  2.58862502e+00  2.59002882e+00 -3.25330823e-05 
 8.21400000e-04  2.49909895e+00  3.91727680e+00  2.58743191e+00  2.58895336e+00 -3.25415633e-05 
 8.26400000e-04  2.49911302e+00  3.91600670e+00  2.58615430e+00  2.58779193e+00 -3.25506540e-05 
 8.31400000e-04  2.49912796e+00  3.91465311e+00  2.58479341e+00  2.58654566e+00 -3.25603456e-05 
 8.36400000e-04  2.49914377e+00  3.91321734e+00  2.58335056e+00  2.58521573e+00 -3.25706289e-05 
 8.41400000e-04  2.49916042e+00  3.91170076e+00  2.58182714e+00  2.58380343e+00 -3.25814939e-05 
 8.46400000e-04  2.49917790e+00  3.91010485e+00  2.58022461e+00  2.58231012e+00 -3.25929304e-05 
 8.51400000e-04  2.49919618e+00  3.90843113e+00  2.57854453e+00  2.58073724e+00 -3.26049272e-05 
 8.56400000e-04  2.49921527e+00  3.90668124e+00  2.57678852e+00  2.57908632e+00 -3.26174729e-05 
 8.61400000e-04  2.49923512e+00  3.90485685e+00  2.57495827e+00  2.57735894e+00 -3.26305554e-05 
 8.66400000e-04  2.49925574e+00  3.90295974e+00  2.57305556e+00  2.57555678e+00 -3.26441622e-05 
 8.71400000e-04  2.49927708e+00  3.90099174e+00  2.57108223e+00  2.57368157e+00 -3.26582801e-05 
 8.76400000e-04  2.49929914e+00  3.89895475e+00  2.56904019e+00  2.57173514e+00 -3.26728955e-05 
 8.81400000e-04  2.49932189e+00  3.89685076e+00  2.56693141e+00  2.56971937e+00 -3.26879943e-05 
 8.86400000e-04  2.49934531e+00  3.89468180e+00  2.56475795e+00  2.56763620e+00 -3.27035620e-05 
 8.91400000e-04  2.49936938e+00  3.89244998e+00  2.56252191e+00  2.56548767e+00 -3.27195835e-05 
 8.96400000e-04  2.49939407e+00  3.89015746e+00  2.56022547e+00  2.56327585e+00 -3.27360433e-05 
 9.01400000e-04  2.49941935e+00  3.88780647e+00  2.55787085e+00  2.56100290e+00 -3.27529255e-05 
 9.06400000e-04  2.49944521e+00  3.88539931e+00  2.55546035e+00  2.55867102e+00 -3.27702137e-05 
 9.11400000e-04  2.49947162e+00  3.88293831e+00  2.55299631e+00  2.55628248e+00 -3.27878912e-05 
 9.16400000e-04  2.49949855e+00  3.88042587e+00  2.55048114e+00  2.55383960e+00 -3.28059407e-05 
 9.21400000e-04  2.49952597e+00  3.87786444e+00  2.54791729e+00  2.55134477e+00 -3.28243448e-05 
 9.26400000e-04  2.49955386e+00  3.87525652e+00  2.54530726e+00  2.54880042e+00 -3.28430856e-05 
 9.31400000e-04  2.49958220e+00  3.87260466e+00  2.54265359e+00  2.54620902e+00 -3.28621447e-05 
 9.36400000e-04  2.49961094e+00  3.86991145e+00  2.53995889e+00  2.54357312e+00 -3.28815037e-05 
 9.41400000e-04  2.49964007e+00  3.86717953e+00  2.53722578e+00  2.54089528e+00 -3.29011436e-05 
 9.46400000e-04  2.49966955e+00  3.86441156e+00  2.53445694e+00  2.53817812e+00 -3.29210452e-05 
 9.51400000e-04  2.49969936e+00  3.86161026e+00  2.53165509e+00  2.53542430e+00 -3.29411892e-05 
 9.56400000e-04  2.49972947e+00  3.85877838e+00  2.52882297e+00  2.53263652e+00 -3.29615557e-05 
 9.61400000e-04  2.49975984e+00  3.85591869e+00  2.52596336e+00  2.52981751e+00 -3.29821248e-05 
 9.66400000e-04  2.49979045e+00  3.85303400e+00  2.52307907e+00  2.52697004e+00 -3.30028765e-05 
 9.71400000e-04  2.49982127e+00  3.85012715e+00  2.52017293e+00  2.52409690e+00 -3.30237902e-05 
 9.76400000e-04  2.49985226e+00  3.84720099e+00  2.51724780e+00  2.52120092e+00 -3.30448454e-05 
 9.81400000e-04  2.49988340e+00  3.84425841e+00  2.51430656e+00  2.51828493e+00 -3.30660216e-05 
 9.86400000e-04  2.49991465e+00  3.84130231e+00  2.51135210e+00  2.51535181e+00 -3.30872977e-05 
 9.91400000e-04  2.49994599e+00  3.83833559e+00  2.50838734e+00  2.51240445e+00 -3.31086529e-05 
 9.96400000e-04  2.49997738e+00  3.83536118e+00  2.50541520e+00  2.50944575e+00 -3.31300661e-05 
 1.00140000e-03  2.50000880e+00  3.83238201e+00  2.50243861e+00  2.50647863e+00 -3.31515161e-05 
 1.00640000e-03  2.50004020e+00  3.82940104e+00  2.49946052e+00  2.50350602e+00 -3.31729818e-05 
 1.01140000e-03  2.50007157e+00  3.82642121e+00  2.49648386e+00  2.50053084e+00 -3.31944420e-05 
 1.01640000e-03  2.50010286e+00  3.82344545e+00  2.49351158e+00  2.49755605e+00 -3.32158754e-05 
 1.02140000e-03  2.50013406e+00  3.82047673e+00  2.49054663e+00  2.49458457e+00 -3.32372607e-05 
 1.02640000e-03  2.50016512e+00  3.81751797e+00  2.48759193e+00  2.49161936e+00 -3.32585769e-05 
 1.03140000e-03  2.50019601e+00  3.81457212e+00  2.48465042e+00  2.48866335e+00 -3.32798027e-05 
 1.03640000e-03  2.50022672e+00  3.81164208e+00  2.48172500e+00  2.48571946e+00 -3.33009172e-05 
 1.04140000e-03  2.50025720e+00  3.80873077e+00  2.47881860e+00  2.48279061e+00 -3.33218992e-05 
 1.04640000e-03  2.50028743e+00  3.80584108e+00  2.47593408e+00  2.47987971e+00 -3.33427279e-05 
 1.05140000e-03  2.50031737e+00  3.80297587e+00  2.47307431e+00  2.47698965e+00 -3.33633827e-05 
 1.05640000e-03  2.50034700e+00  3.80013800e+00  2.47024214e+00  2.47412329e+00 -3.33838430e-05 
 1.06140000e-03  2.50037629e+00  3.79733029e+00  2.46744038e+00  2.47128349e+00 -3.34040883e-05 
 1.06640000e-03  2.50040521e+00  3.79455552e+00  2.46467182e+00  2.46847307e+00 -3.34240985e-05 
 1.07140000e-03  2.50043372e+00  3.79181647e+00  2.46193922e+00  2.46569482e+00 -3.34438537e-05 
 1.07640000e-03  2.50046181e+00  3.78911586e+00  2.45924529e+00  2.46295150e+00 -3.34633340e-05 
 1.08140000e-03  2.50048944e+00  3.78645637e+00  2.45659272e+00  2.46024586e+00 -3.34825201e-05 
 1.08640000e-03  2.50051659e+00  3.78384067e+00  2.45398416e+00  2.45758058e+00 -3.35013928e-05 
 1.09140000e-03  2.50054323e+00  3.78127136e+00  2.45142220e+00  2.45495832e+00 -3.35199331e-05 
 1.09640000e-03  2.50056934e+00  3.77875100e+00  2.44890940e+00  2.45238169e+00 -3.35381226e-05 
 1.10140000e-03  2.50059488e+00  3.77628211e+00  2.44644827e+00  2.44985327e+00 -3.35559430e-05 
 1.10640000e-03  2.50061983e+00  3.77386715e+00  2.44404126e+00  2.44737558e+00 -3.35733765e-05 
 1.11140000e-03  2.50064418e+00  3.77150854e+00  2.44169079e+00  2.44495109e+00 -3.35904057e-05 
 1.11640000e-03  2.50066788e+00  3.76920863e+00  2.43939920e+00  2.44258222e+00 -3.36070133e-05 
 1.12140000e-03  2.50069093e+00  3.76696973e+00  2.43716877e+00  2.44027134e+00 -3.36231828e-05 
 1.12640000e-03  2.50071330e+00  3.76479406e+00  2.43500175e+00  2.43802076e+00 -3.36388980e-05 
 1.13140000e-03  2.50073496e+00  3.76268381e+00  2.43290029e+00  2.43583273e+00 -3.36541430e-05 
 1.13640000e-03  2.50075590e+00  3.76064109e+00  2.43086650e+00  2.43370943e+00 -3.36689026e-05 
 1.14140000e-03  2.50077609e+00  3.75866794e+00  2.42890242e+00  2.43165300e+00 -3.36831619e-05 
 1.14640000e-03  2.50079552e+00  3.75676634e+00  2.42701001e+00  2.42966548e+00 -3.36969067e-05 
 1.15140000e-03  2.50081416e+00  3.75493819e+00  2.42519117e+00  2.42774887e+00 -3.37101229e-05 
 1.15640000e-03  2.50083199e+00  3.75318532e+00  2.42344771e+00  2.42590509e+00 -3.37227975e-05 
 1.16140000e-03  2.50084901e+00  3.75150950e+00  2.42178140e+00  2.42413599e+00 -3.37349176e-05 
 1.16640000e-03  2.50086519e+00  3.74991239e+00  2.42019388e+00  2.42244333e+00 -3.37464710e-05 
 1.17140000e-03  2.50088051e+00  3.74839560e+00  2.41868676e+00  2.42082881e+00 -3.37574462e-05 
 1.17640000e-03  2.50089497e+00  3.74696065e+00  2.41726155e+00  2.41929405e+00 -3.37678319e-05 
 1.18140000e-03  2.50090854e+00  3.74560898e+00  2.41591968e+00  2.41784059e+00 -3.37776179e-05 
