 time            v(vin)          v(b3_collector) v(vout_drv)     v(vout_final)   i(vdd)         
 2.41400000e-04  2.50099854e+00  3.73705858e+00  2.40780265e+00  2.40818850e+00 -3.38390574e-05 
 2.46400000e-04  2.50099974e+00  3.73672512e+00  2.40748015e+00  2.40778622e+00 -3.38416212e-05 
 2.51400000e-04  2.50099996e+00  3.73648529e+00  2.40725091e+00  2.40747689e+00 -3.38435102e-05 
 2.56400000e-04  2.50099919e+00  3.73633933e+00  2.40711517e+00  2.40726082e+00 -3.38447224e-05 
 2.61400000e-04  2.50099744e+00  3.73628739e+00  2.40707304e+00  2.40713824e+00 -3.38452566e-05 
 2.66400000e-04  2.50099470e+00  3.73632952e+00  2.40712458e+00  2.40710925e+00 -3.38451124e-05 
 2.71400000e-04  2.50099097e+00  3.73646567e+00  2.40726974e+00  2.40717389e+00 -3.38442899e-05 
 2.76400000e-04  2.50098627e+00  3.73669571e+00  2.40750835e+00  2.40733209e+00 -3.38427898e-05 
 2.81400000e-04  2.50098060e+00  3.73701940e+00  2.40784020e+00  2.40758370e+00 -3.38406139e-05 
 2.86400000e-04  2.50097396e+00  3.73743642e+00  2.40826494e+00  2.40792845e+00 -3.38377641e-05 
 2.91400000e-04  2.50096636e+00  3.73794636e+00  2.40878214e+00  2.40836601e+00 -3.38342436e-05 
 2.96400000e-04  2.50095780e+00  3.73854869e+00  2.40939128e+00  2.40889594e+00 -3.38300557e-05 
 3.01400000e-04  2.50094830e+00  3.73924282e+00  2.41009176e+00  2.40951769e+00 -3.38252047e-05 
 3.06400000e-04  2.50093786e+00  3.74002803e+00  2.41088286e+00  2.41023065e+00 -3.38196956e-05 
 3.11400000e-04  2.50092650e+00  3.74090356e+00  2.41176380e+00  2.41103409e+00 -3.38135340e-05 
 3.16400000e-04  2.50091423e+00  3.74186851e+00  2.41273368e+00  2.41192722e+00 -3.38067259e-05 
 3.21400000e-04  2.50090105e+00  3.74292191e+00  2.41379154e+00  2.41290912e+00 -3.37992784e-05 
 3.26400000e-04  2.50088698e+00  3.74406272e+00  2.41493631e+00  2.41397883e+00 -3.37911990e-05 
 3.31400000e-04  2.50087204e+00  3.74528978e+00  2.41616684e+00  2.41513526e+00 -3.37824957e-05 
 3.36400000e-04  2.50085623e+00  3.74660185e+00  2.41748189e+00  2.41637725e+00 -3.37731775e-05 
 3.41400000e-04  2.50083958e+00  3.74799764e+00  2.41888016e+00  2.41770356e+00 -3.37632536e-05 
 3.46400000e-04  2.50082210e+00  3.74947572e+00  2.42036022e+00  2.41911284e+00 -3.37527341e-05 
 3.51400000e-04  2.50080382e+00  3.75103463e+00  2.42192060e+00  2.42060370e+00 -3.37416296e-05 
 3.56400000e-04  2.50078473e+00  3.75267280e+00  2.42355974e+00  2.42217464e+00 -3.37299513e-05 
 3.61400000e-04  2.50076488e+00  3.75438858e+00  2.42527599e+00  2.42382407e+00 -3.37177109e-05 
 3.66400000e-04  2.50074426e+00  3.75618025e+00  2.42706762e+00  2.42555034e+00 -3.37049209e-05 
 3.71400000e-04  2.50072292e+00  3.75804602e+00  2.42893285e+00  2.42735173e+00 -3.36915940e-05 
 3.76400000e-04  2.50070086e+00  3.75998403e+00  2.43086980e+00  2.42922643e+00 -3.36777436e-05 
 3.81400000e-04  2.50067811e+00  3.76199232e+00  2.43287653e+00  2.43117256e+00 -3.36633838e-05 
 3.86400000e-04  2.50065469e+00  3.76406888e+00  2.43495104e+00  2.43318817e+00 -3.36485290e-05 
 3.91400000e-04  2.50063062e+00  3.76621165e+00  2.43709125e+00  2.43527124e+00 -3.36331940e-05 
 3.96400000e-04  2.50060593e+00  3.76841847e+00  2.43929501e+00  2.43741969e+00 -3.36173943e-05 
 4.01400000e-04  2.50058065e+00  3.77068714e+00  2.44156013e+00  2.43963137e+00 -3.36011457e-05 
 4.06400000e-04  2.50055479e+00  3.77301538e+00  2.44388433e+00  2.44190406e+00 -3.35844646e-05 
 4.11400000e-04  2.50052838e+00  3.77540088e+00  2.44626529e+00  2.44423549e+00 -3.35673678e-05 
 4.16400000e-04  2.50050145e+00  3.77784124e+00  2.44870063e+00  2.44662334e+00 -3.35498722e-05 
 4.21400000e-04  2.50047403e+00  3.78033403e+00  2.45118793e+00  2.44906521e+00 -3.35319955e-05 
 4.26400000e-04  2.50044614e+00  3.78287676e+00  2.45372469e+00  2.45155867e+00 -3.35137556e-05 
 4.31400000e-04  2.50041780e+00  3.78546689e+00  2.45630839e+00  2.45410122e+00 -3.34951708e-05 
 4.36400000e-04  2.50038906e+00  3.78810185e+00  2.45893645e+00  2.45669034e+00 -3.34762596e-05 
 4.41400000e-04  2.50035993e+00  3.79077899e+00  2.46160624e+00  2.45932343e+00 -3.34570409e-05 
 4.46400000e-04  2.50033045e+00  3.79349565e+00  2.46431511e+00  2.46199788e+00 -3.34375340e-05 
 4.51400000e-04  2.50030064e+00  3.79624913e+00  2.46706036e+00  2.46471101e+00 -3.34177583e-05 
 4.56400000e-04  2.50027053e+00  3.79903669e+00  2.46983924e+00  2.46746012e+00 -3.33977336e-05 
 4.61400000e-04  2.50024016e+00  3.80185555e+00  2.47264901e+00  2.47024248e+00 -3.33774798e-05 
 4.66400000e-04  2.50020955e+00  3.80470290e+00  2.47548686e+00  2.47305532e+00 -3.33570171e-05 
 4.71400000e-04  2.50017873e+00  3.80757592e+00  2.47834998e+00  2.47589583e+00 -3.33363660e-05 
 4.76400000e-04  2.50014774e+00  3.81047175e+00  2.48123551e+00  2.47876121e+00 -3.33155469e-05 
 4.81400000e-04  2.50011660e+00  3.81338751e+00  2.48414059e+00  2.48164859e+00 -3.32945805e-05 
 4.86400000e-04  2.50008535e+00  3.81632032e+00  2.48706234e+00  2.48455511e+00 -3.32734878e-05 
 4.91400000e-04  2.50005401e+00  3.81926726e+00  2.48999786e+00  2.48747789e+00 -3.32522896e-05 
 4.96400000e-04  2.50002262e+00  3.82222542e+00  2.49294424e+00  2.49041404e+00 -3.32310069e-05 
 5.01400000e-04  2.49999120e+00  3.82519185e+00  2.49589856e+00  2.49336063e+00 -3.32096610e-05 
 5.06400000e-04  2.49995980e+00  3.82816363e+00  2.49885790e+00  2.49631475e+00 -3.31882728e-05 
 5.11400000e-04  2.49992843e+00  3.83113782e+00  2.50181933e+00  2.49927347e+00 -3.31668637e-05 
 5.16400000e-04  2.49989714e+00  3.83411147e+00  2.50477992e+00  2.50223388e+00 -3.31454547e-05 
 5.21400000e-04  2.49986594e+00  3.83708164e+00  2.50773674e+00  2.50519303e+00 -3.31240670e-05 
 5.26400000e-04  2.49983488e+00  3.84004541e+00  2.51068689e+00  2.50814802e+00 -3.31027218e-05 
 5.31400000e-04  2.49980399e+00  3.84299985e+00  2.51362743e+00  2.51109592e+00 -3.30814400e-05 
 5.36400000e-04  2.49977328e+00  3.84594205e+00  2.51655549e+00  2.51403382e+00 -3.30602427e-05 
 5.41400000e-04  2.49974280e+00  3.84886910e+00  2.51946817e+00  2.51695882e+00 -3.30391507e-05 
 5.46400000e-04  2.49971257e+00  3.85177813e+00  2.52236260e+00  2.51986806e+00 -3.30181847e-05 
 5.51400000e-04  2.49968263e+00  3.85466628e+00  2.52523593e+00  2.52275865e+00 -3.29973655e-05 
 5.56400000e-04  2.49965300e+00  3.85753070e+00  2.52808535e+00  2.52562776e+00 -3.29767133e-05 
 5.61400000e-04  2.49962371e+00  3.86036858e+00  2.53090805e+00  2.52847257e+00 -3.29562486e-05 
 5.66400000e-04  2.49959479e+00  3.86317714e+00  2.53370126e+00  2.53129028e+00 -3.29359912e-05 
 5.71400000e-04  2.49956628e+00  3.86595362e+00  2.53646224e+00  2.53407813e+00 -3.29159612e-05 
 5.76400000e-04  2.49953819e+00  3.86869530e+00  2.53918829e+00  2.53683338e+00 -3.28961779e-05 
 5.81400000e-04  2.49951056e+00  3.87139949e+00  2.54187674e+00  2.53955333e+00 -3.28766609e-05 
 5.86400000e-04  2.49948341e+00  3.87406356e+00  2.54452495e+00  2.54223532e+00 -3.28574291e-05 
 5.91400000e-04  2.49945677e+00  3.87668488e+00  2.54713033e+00  2.54487673e+00 -3.28385013e-05 
 5.96400000e-04  2.49943066e+00  3.87926091e+00  2.54969034e+00  2.54747497e+00 -3.28198959e-05 
 6.01400000e-04  2.49940512e+00  3.88178912e+00  2.55220249e+00  2.55002750e+00 -3.28016311e-05 
 6.06400000e-04  2.49938017e+00  3.88426705e+00  2.55466431e+00  2.55253184e+00 -3.27837245e-05 
 6.11400000e-04  2.49935582e+00  3.88669229e+00  2.55707341e+00  2.55498553e+00 -3.27661937e-05 
 6.16400000e-04  2.49933212e+00  3.88906247e+00  2.55942744e+00  2.55738618e+00 -3.27490557e-05 
 6.21400000e-04  2.49930907e+00  3.89137528e+00  2.56172411e+00  2.55973147e+00 -3.27323269e-05 
 6.26400000e-04  2.49928670e+00  3.89362848e+00  2.56396118e+00  2.56201910e+00 -3.27160238e-05 
 6.31400000e-04  2.49926504e+00  3.89581987e+00  2.56613649e+00  2.56424685e+00 -3.27001619e-05 
 6.36400000e-04  2.49924410e+00  3.89794733e+00  2.56824792e+00  2.56641255e+00 -3.26847568e-05 
 6.41400000e-04  2.49922391e+00  3.90000879e+00  2.57029341e+00  2.56851411e+00 -3.26698232e-05 
 6.46400000e-04  2.49920448e+00  3.90200224e+00  2.57227099e+00  2.57054947e+00 -3.26553756e-05 
 6.51400000e-04  2.49918584e+00  3.90392577e+00  2.57417874e+00  2.57251667e+00 -3.26414280e-05 
 6.56400000e-04  2.49916801e+00  3.90577750e+00  2.57601480e+00  2.57441380e+00 -3.26279937e-05 
 6.61400000e-04  2.49915099e+00  3.90755565e+00  2.57777741e+00  2.57623902e+00 -3.26150858e-05 
 6.66400000e-04  2.49913481e+00  3.90925849e+00  2.57946485e+00  2.57799057e+00 -3.26027166e-05 
 6.71400000e-04  2.49911949e+00  3.91088437e+00  2.58107550e+00  2.57966675e+00 -3.25908981e-05 
 6.76400000e-04  2.49910503e+00  3.91243172e+00  2.58260779e+00  2.58126594e+00 -3.25796415e-05 
 6.81400000e-04  2.49909146e+00  3.91389906e+00  2.58406026e+00  2.58278659e+00 -3.25689578e-05 
 6.86400000e-04  2.49907879e+00  3.91528496e+00  2.58543149e+00  2.58422724e+00 -3.25588572e-05 
 6.91400000e-04  2.49906702e+00  3.91658808e+00  2.58672016e+00  2.58558649e+00 -3.25493494e-05 
 6.96400000e-04  2.49905618e+00  3.91780717e+00  2.58792503e+00  2.58686304e+00 -3.25404434e-05 
 7.01400000e-04  2.49904626e+00  3.91894106e+00  2.58904494e+00  2.58805564e+00 -3.25321479e-05 
 7.06400000e-04  2.49903729e+00  3.91998864e+00  2.59007880e+00  2.58916316e+00 -3.25244708e-05 
 7.11400000e-04  2.49902927e+00  3.92094892e+00  2.59102563e+00  2.59018453e+00 -3.25174194e-05 
 7.16400000e-04  2.49902220e+00  3.92182096e+00  2.59188451e+00  2.59111875e+00 -3.25110005e-05 
 7.21400000e-04  2.49901610e+00  3.92260393e+00  2.59265461e+00  2.59196494e+00 -3.25052202e-05 
 7.26400000e-04  2.49901097e+00  3.92329707e+00  2.59333520e+00  2.59272227e+00 -3.25000841e-05 
 7.31400000e-04  2.49900682e+00  3.92389972e+00  2.59392561e+00  2.59339002e+00 -3.24955971e-05 
 7.36400000e-04  2.49900365e+00  3.92441129e+00  2.59442528e+00  2.59396754e+00 -3.24917635e-05 
 7.41400000e-04  2.49900146e+00  3.92483130e+00  2.59483373e+00  2.59445428e+00 -3.24885869e-05 
 7.46400000e-04  2.49900026e+00  3.92515933e+00  2.59515057e+00  2.59484977e+00 -3.24860704e-05 
 7.51400000e-04  2.49900004e+00  3.92539508e+00  2.59537548e+00  2.59515363e+00 -3.24842165e-05 
 7.56400000e-04  2.49900081e+00  3.92553831e+00  2.59550826e+00  2.59536557e+00 -3.24830269e-05 
 7.61400000e-04  2.49900256e+00  3.92558889e+00  2.59554877e+00  2.59548538e+00 -3.24825027e-05 
 7.66400000e-04  2.49900530e+00  3.92554676e+00  2.59549697e+00  2.59551295e+00 -3.24826444e-05 
 7.71400000e-04  2.49900903e+00  3.92541198e+00  2.59535292e+00  2.59544824e+00 -3.24834520e-05 
 7.76400000e-04  2.49901373e+00  3.92518466e+00  2.59511675e+00  2.59529133e+00 -3.24849247e-05 
 7.81400000e-04  2.49901940e+00  3.92486502e+00  2.59478869e+00  2.59504235e+00 -3.24870611e-05 
 7.86400000e-04  2.49902604e+00  3.92445337e+00  2.59436905e+00  2.59470156e+00 -3.24898591e-05 
 7.91400000e-04  2.49903364e+00  3.92395011e+00  2.59385824e+00  2.59426927e+00 -3.24933162e-05 
 7.96400000e-04  2.49904220e+00  3.92335572e+00  2.59325674e+00  2.59374590e+00 -3.24974289e-05 
 8.01400000e-04  2.49905170e+00  3.92267076e+00  2.59256513e+00  2.59313195e+00 -3.25021935e-05 
 8.06400000e-04  2.49906214e+00  3.92189590e+00  2.59178408e+00  2.59242802e+00 -3.25076054e-05 
 8.11400000e-04  2.49907350e+00  3.92103188e+00  2.59091434e+00  2.59163478e+00 -3.25136594e-05 
 8.16400000e-04  2.49908577e+00  3.92007953e+00  2.58995673e+00  2.59075298e+00 -3.25203497e-05 
 8.21400000e-04  2.49909895e+00  3.91903977e+00  2.58891220e+00  2.58978348e+00 -3.25276700e-05 
 8.26400000e-04  2.49911302e+00  3.91791359e+00  2.58778173e+00  2.58872722e+00 -3.25356133e-05 
 8.31400000e-04  2.49912796e+00  3.91670209e+00  2.58656642e+00  2.58758520e+00 -3.25441720e-05 
 8.36400000e-04  2.49914377e+00  3.91540642e+00  2.58526744e+00  2.58635853e+00 -3.25533378e-05 
 8.41400000e-04  2.49916042e+00  3.91402785e+00  2.58388603e+00  2.58504839e+00 -3.25631021e-05 
 8.46400000e-04  2.49917790e+00  3.91256768e+00  2.58242354e+00  2.58365603e+00 -3.25734555e-05 
 8.51400000e-04  2.49919618e+00  3.91102734e+00  2.58088137e+00  2.58218282e+00 -3.25843880e-05 
 8.56400000e-04  2.49921527e+00  3.90940831e+00  2.57926101e+00  2.58063015e+00 -3.25958892e-05 
 8.61400000e-04  2.49923512e+00  3.90771216e+00  2.57756403e+00  2.57899954e+00 -3.26079481e-05 
 8.66400000e-04  2.49925574e+00  3.90594051e+00  2.57579205e+00  2.57729255e+00 -3.26205529e-05 
 8.71400000e-04  2.49927708e+00  3.90409510e+00  2.57394681e+00  2.57551085e+00 -3.26336918e-05 
 8.76400000e-04  2.49929914e+00  3.90217769e+00  2.57203008e+00  2.57365614e+00 -3.26473519e-05 
 8.81400000e-04  2.49932189e+00  3.90019015e+00  2.57004372e+00  2.57173023e+00 -3.26615201e-05 
 8.86400000e-04  2.49934531e+00  3.89813441e+00  2.56798966e+00  2.56973498e+00 -3.26761829e-05 
 8.91400000e-04  2.49936938e+00  3.89601246e+00  2.56586988e+00  2.56767233e+00 -3.26913259e-05 
 8.96400000e-04  2.49939407e+00  3.89382635e+00  2.56368644e+00  2.56554426e+00 -3.27069347e-05 
 9.01400000e-04  2.49941935e+00  3.89157820e+00  2.56144147e+00  2.56335286e+00 -3.27229941e-05 
 9.06400000e-04  2.49944521e+00  3.88927021e+00  2.55913714e+00  2.56110024e+00 -3.27394885e-05 
 9.11400000e-04  2.49947162e+00  3.88690462e+00  2.55677569e+00  2.55878860e+00 -3.27564021e-05 
 9.16400000e-04  2.49949855e+00  3.88448373e+00  2.55435943e+00  2.55642019e+00 -3.27737184e-05 
 9.21400000e-04  2.49952597e+00  3.88200990e+00  2.55189070e+00  2.55399730e+00 -3.27914206e-05 
 9.26400000e-04  2.49955386e+00  3.87948553e+00  2.54937191e+00  2.55152230e+00 -3.28094915e-05 
 9.31400000e-04  2.49958220e+00  3.87691309e+00  2.54680552e+00  2.54899761e+00 -3.28279136e-05 
 9.36400000e-04  2.49961094e+00  3.87429510e+00  2.54419404e+00  2.54642567e+00 -3.28466689e-05 
 9.41400000e-04  2.49964007e+00  3.87163411e+00  2.54154001e+00  2.54380902e+00 -3.28657391e-05 
 9.46400000e-04  2.49966955e+00  3.86893271e+00  2.53884602e+00  2.54115019e+00 -3.28851057e-05 
 9.51400000e-04  2.49969936e+00  3.86619356e+00  2.53611473e+00  2.53845180e+00 -3.29047497e-05 
 9.56400000e-04  2.49972947e+00  3.86341933e+00  2.53334879e+00  2.53571648e+00 -3.29246520e-05 
 9.61400000e-04  2.49975984e+00  3.86061275e+00  2.53055093e+00  2.53294691e+00 -3.29447930e-05 
 9.66400000e-04  2.49979045e+00  3.85777657e+00  2.52772387e+00  2.53014580e+00 -3.29651532e-05 
 9.71400000e-04  2.49982127e+00  3.85491357e+00  2.52487041e+00  2.52731590e+00 -3.29857124e-05 
 9.76400000e-04  2.49985226e+00  3.85202656e+00  2.52199334e+00  2.52446000e+00 -3.30064506e-05 
 9.81400000e-04  2.49988340e+00  3.84911838e+00  2.51909548e+00  2.52158089e+00 -3.30273474e-05 
 9.86400000e-04  2.49991465e+00  3.84619189e+00  2.51617970e+00  2.51868140e+00 -3.30483822e-05 
 9.91400000e-04  2.49994599e+00  3.84324997e+00  2.51324885e+00  2.51576440e+00 -3.30695344e-05 
 9.96400000e-04  2.49997738e+00  3.84029552e+00  2.51030583e+00  2.51283274e+00 -3.30907832e-05 
 1.00140000e-03  2.50000880e+00  3.83733146e+00  2.50735354e+00  2.50988932e+00 -3.31121075e-05 
 1.00640000e-03  2.50004020e+00  3.83436070e+00  2.50439489e+00  2.50693704e+00 -3.31334863e-05 
 1.01140000e-03  2.50007157e+00  3.83138618e+00  2.50143280e+00  2.50397881e+00 -3.31548987e-05 
 1.01640000e-03  2.50010286e+00  3.82841084e+00  2.49847020e+00  2.50101755e+00 -3.31763233e-05 
 1.02140000e-03  2.50013406e+00  3.82543762e+00  2.49551002e+00  2.49805620e+00 -3.31977390e-05 
 1.02640000e-03  2.50016512e+00  3.82246946e+00  2.49255517e+00  2.49509767e+00 -3.32191246e-05 
 1.03140000e-03  2.50019601e+00  3.81950930e+00  2.48960860e+00  2.49214489e+00 -3.32404589e-05 
 1.03640000e-03  2.50022672e+00  3.81656007e+00  2.48667321e+00  2.48920078e+00 -3.32617208e-05 
 1.04140000e-03  2.50025720e+00  3.81362469e+00  2.48375192e+00  2.48626827e+00 -3.32828892e-05 
 1.04640000e-03  2.50028743e+00  3.81070608e+00  2.48084763e+00  2.48335026e+00 -3.33039430e-05 
 1.05140000e-03  2.50031737e+00  3.80780713e+00  2.47796321e+00  2.48044964e+00 -3.33248613e-05 
 1.05640000e-03  2.50034700e+00  3.80493071e+00  2.47510153e+00  2.47756929e+00 -3.33456233e-05 
 1.06140000e-03  2.50037629e+00  3.80207969e+00  2.47226543e+00  2.47471208e+00 -3.33662085e-05 
 1.06640000e-03  2.50040521e+00  3.79925691e+00  2.46945773e+00  2.47188083e+00 -3.33865961e-05 
 1.07140000e-03  2.50043372e+00  3.79646516e+00  2.46668122e+00  2.46907836e+00 -3.34067660e-05 
 1.07640000e-03  2.50046181e+00  3.79370722e+00  2.46393867e+00  2.46630747e+00 -3.34266980e-05 
 1.08140000e-03  2.50048944e+00  3.79098585e+00  2.46123281e+00  2.46357090e+00 -3.34463723e-05 
 1.08640000e-03  2.50051659e+00  3.78830375e+00  2.45856632e+00  2.46087139e+00 -3.34657692e-05 
 1.09140000e-03  2.50054323e+00  3.78566359e+00  2.45594188e+00  2.45821162e+00 -3.34848692e-05 
 1.09640000e-03  2.50056934e+00  3.78306801e+00  2.45336209e+00  2.45559424e+00 -3.35036534e-05 
 1.10140000e-03  2.50059488e+00  3.78051959e+00  2.45082952e+00  2.45302186e+00 -3.35221029e-05 
 1.10640000e-03  2.50061983e+00  3.77802088e+00  2.44834671e+00  2.45049705e+00 -3.35401993e-05 
 1.11140000e-03  2.50064418e+00  3.77557438e+00  2.44591613e+00  2.44802232e+00 -3.35579244e-05 
 1.11640000e-03  2.50066788e+00  3.77318251e+00  2.44354021e+00  2.44560015e+00 -3.35752605e-05 
 1.12140000e-03  2.50069093e+00  3.77084768e+00  2.44122132e+00  2.44323296e+00 -3.35921902e-05 
 1.12640000e-03  2.50071330e+00  3.76857222e+00  2.43896178e+00  2.44092310e+00 -3.36086966e-05 
 1.13140000e-03  2.50073496e+00  3.76635840e+00  2.43676385e+00  2.43867289e+00 -3.36247630e-05 
 1.13640000e-03  2.50075590e+00  3.76420844e+00  2.43462973e+00  2.43648458e+00 -3.36403734e-05 
 1.14140000e-03  2.50077609e+00  3.76212448e+00  2.43256155e+00  2.43436036e+00 -3.36555121e-05 
 1.14640000e-03  2.50079552e+00  3.76010861e+00  2.43056137e+00  2.43230234e+00 -3.36701638e-05 
 1.15140000e-03  2.50081416e+00  3.75816286e+00  2.42863121e+00  2.43031260e+00 -3.36843139e-05 
 1.15640000e-03  2.50083199e+00  3.75628916e+00  2.42677300e+00  2.42839312e+00 -3.36979482e-05 
 1.16140000e-03  2.50084901e+00  3.75448939e+00  2.42498858e+00  2.42654582e+00 -3.37110529e-05 
 1.16640000e-03  2.50086519e+00  3.75276536e+00  2.42327977e+00  2.42477255e+00 -3.37236148e-05 
 1.17140000e-03  2.50088051e+00  3.75111879e+00  2.42164825e+00  2.42307509e+00 -3.37356213e-05 
 1.17640000e-03  2.50089497e+00  3.74955134e+00  2.42009568e+00  2.42145514e+00 -3.37470604e-05 
 1.18140000e-03  2.50090854e+00  3.74806457e+00  2.41862359e+00  2.41991433e+00 -3.37579204e-05 
