 time            v(vin)          v(b3_collector) v(vout_drv)     v(vout_final)   i(vdd)         
 2.41400000e-04  2.50099854e+00  3.73689700e+00  2.40754387e+00  2.40780354e+00 -3.38404301e-05 
 2.46400000e-04  2.50099974e+00  3.73658702e+00  2.40724430e+00  2.40744437e+00 -3.38427959e-05 
 2.51400000e-04  2.50099996e+00  3.73637081e+00  2.40703823e+00  2.40717849e+00 -3.38444856e-05 
 2.56400000e-04  2.50099919e+00  3.73624859e+00  2.40692586e+00  2.40700617e+00 -3.38454976e-05 
 2.61400000e-04  2.50099744e+00  3.73622048e+00  2.40690731e+00  2.40692759e+00 -3.38458309e-05 
 2.66400000e-04  2.50099470e+00  3.73628650e+00  2.40698258e+00  2.40694281e+00 -3.38454852e-05 
 2.71400000e-04  2.50099097e+00  3.73644659e+00  2.40715162e+00  2.40705184e+00 -3.38444607e-05 
 2.76400000e-04  2.50098627e+00  3.73670058e+00  2.40741423e+00  2.40725455e+00 -3.38427586e-05 
 2.81400000e-04  2.50098060e+00  3.73704823e+00  2.40777017e+00  2.40755074e+00 -3.38403806e-05 
 2.86400000e-04  2.50097396e+00  3.73748917e+00  2.40821908e+00  2.40794011e+00 -3.38373290e-05 
 2.91400000e-04  2.50096636e+00  3.73802298e+00  2.40876049e+00  2.40842228e+00 -3.38336071e-05 
 2.96400000e-04  2.50095780e+00  3.73864910e+00  2.40939387e+00  2.40899675e+00 -3.38292184e-05 
 3.01400000e-04  2.50094830e+00  3.73936692e+00  2.41011857e+00  2.40966295e+00 -3.38241676e-05 
 3.06400000e-04  2.50093786e+00  3.74017570e+00  2.41093388e+00  2.41042021e+00 -3.38184597e-05 
 3.11400000e-04  2.50092650e+00  3.74107465e+00  2.41183897e+00  2.41126777e+00 -3.38121004e-05 
 3.16400000e-04  2.50091423e+00  3.74206284e+00  2.41283294e+00  2.41220478e+00 -3.38050962e-05 
 3.21400000e-04  2.50090105e+00  3.74313930e+00  2.41391478e+00  2.41323029e+00 -3.37974542e-05 
 3.26400000e-04  2.50088698e+00  3.74430294e+00  2.41508340e+00  2.41434327e+00 -3.37891820e-05 
 3.31400000e-04  2.50087204e+00  3.74555258e+00  2.41633764e+00  2.41554261e+00 -3.37802881e-05 
 3.36400000e-04  2.50085623e+00  3.74688699e+00  2.41767624e+00  2.41682711e+00 -3.37707813e-05 
 3.41400000e-04  2.50083958e+00  3.74830482e+00  2.41909784e+00  2.41819547e+00 -3.37606714e-05 
 3.46400000e-04  2.50082210e+00  3.74980464e+00  2.42060104e+00  2.41964632e+00 -3.37499684e-05 
 3.51400000e-04  2.50080382e+00  3.75138495e+00  2.42218431e+00  2.42117821e+00 -3.37386833e-05 
 3.56400000e-04  2.50078473e+00  3.75304416e+00  2.42384606e+00  2.42278959e+00 -3.37268272e-05 
 3.61400000e-04  2.50076488e+00  3.75478062e+00  2.42558465e+00  2.42447886e+00 -3.37144123e-05 
 3.66400000e-04  2.50074426e+00  3.75659258e+00  2.42739831e+00  2.42624431e+00 -3.37014509e-05 
 3.71400000e-04  2.50072292e+00  3.75847823e+00  2.42928523e+00  2.42808419e+00 -3.36879562e-05 
 3.76400000e-04  2.50070086e+00  3.76043567e+00  2.43124353e+00  2.42999664e+00 -3.36739417e-05 
 3.81400000e-04  2.50067811e+00  3.76246295e+00  2.43327123e+00  2.43197975e+00 -3.36594216e-05 
 3.86400000e-04  2.50065469e+00  3.76455803e+00  2.43536632e+00  2.43403153e+00 -3.36444103e-05 
 3.91400000e-04  2.50063062e+00  3.76671882e+00  2.43752669e+00  2.43614993e+00 -3.36289231e-05 
 3.96400000e-04  2.50060593e+00  3.76894316e+00  2.43975018e+00  2.43833283e+00 -3.36129754e-05 
 4.01400000e-04  2.50058065e+00  3.77122882e+00  2.44203456e+00  2.44057804e+00 -3.35965833e-05 
 4.06400000e-04  2.50055479e+00  3.77357352e+00  2.44437756e+00  2.44288332e+00 -3.35797632e-05 
 4.11400000e-04  2.50052838e+00  3.77597491e+00  2.44677683e+00  2.44524637e+00 -3.35625320e-05 
 4.16400000e-04  2.50050145e+00  3.77843059e+00  2.44922997e+00  2.44766482e+00 -3.35449070e-05 
 4.21400000e-04  2.50047403e+00  3.78093811e+00  2.45173454e+00  2.45013625e+00 -3.35269058e-05 
 4.26400000e-04  2.50044614e+00  3.78349496e+00  2.45428802e+00  2.45265820e+00 -3.35085465e-05 
 4.31400000e-04  2.50041780e+00  3.78609861e+00  2.45688788e+00  2.45522816e+00 -3.34898475e-05 
 4.36400000e-04  2.50038906e+00  3.78874643e+00  2.45953152e+00  2.45784355e+00 -3.34708274e-05 
 4.41400000e-04  2.50035993e+00  3.79143581e+00  2.46221630e+00  2.46050176e+00 -3.34515052e-05 
 4.46400000e-04  2.50033045e+00  3.79416406e+00  2.46493955e+00  2.46320015e+00 -3.34319003e-05 
 4.51400000e-04  2.50030064e+00  3.79692845e+00  2.46769856e+00  2.46593603e+00 -3.34120323e-05 
 4.56400000e-04  2.50027053e+00  3.79972624e+00  2.47049058e+00  2.46870668e+00 -3.33919210e-05 
 4.61400000e-04  2.50024016e+00  3.80255465e+00  2.47331282e+00  2.47150933e+00 -3.33715863e-05 
 4.66400000e-04  2.50020955e+00  3.80541085e+00  2.47616249e+00  2.47434120e+00 -3.33510487e-05 
 4.71400000e-04  2.50017873e+00  3.80829202e+00  2.47903675e+00  2.47719947e+00 -3.33303285e-05 
 4.76400000e-04  2.50014774e+00  3.81119528e+00  2.48193275e+00  2.48008130e+00 -3.33094464e-05 
 4.81400000e-04  2.50011660e+00  3.81411777e+00  2.48484760e+00  2.48298382e+00 -3.32884231e-05 
 4.86400000e-04  2.50008535e+00  3.81705657e+00  2.48777843e+00  2.48590417e+00 -3.32672795e-05 
 4.91400000e-04  2.50005401e+00  3.82000877e+00  2.49072231e+00  2.48883943e+00 -3.32460367e-05 
 4.96400000e-04  2.50002262e+00  3.82297144e+00  2.49367634e+00  2.49178670e+00 -3.32247156e-05 
 5.01400000e-04  2.49999120e+00  3.82594166e+00  2.49663758e+00  2.49474307e+00 -3.32033374e-05 
 5.06400000e-04  2.49995980e+00  3.82891648e+00  2.49960311e+00  2.49770559e+00 -3.31819233e-05 
 5.11400000e-04  2.49992843e+00  3.83189296e+00  2.50256999e+00  2.50067134e+00 -3.31604945e-05 
 5.16400000e-04  2.49989714e+00  3.83486816e+00  2.50553529e+00  2.50363739e+00 -3.31390721e-05 
 5.21400000e-04  2.49986594e+00  3.83783913e+00  2.50849607e+00  2.50660080e+00 -3.31176774e-05 
 5.26400000e-04  2.49983488e+00  3.84080295e+00  2.51144943e+00  2.50955865e+00 -3.30963314e-05 
 5.31400000e-04  2.49980399e+00  3.84375669e+00  2.51439244e+00  2.51250802e+00 -3.30750552e-05 
 5.36400000e-04  2.49977328e+00  3.84669744e+00  2.51732220e+00  2.51544600e+00 -3.30538698e-05 
 5.41400000e-04  2.49974280e+00  3.84962230e+00  2.52023583e+00  2.51836970e+00 -3.30327960e-05 
 5.46400000e-04  2.49971257e+00  3.85252839e+00  2.52313045e+00  2.52127623e+00 -3.30118546e-05 
 5.51400000e-04  2.49968263e+00  3.85541286e+00  2.52600323e+00  2.52416273e+00 -3.29910660e-05 
 5.56400000e-04  2.49965300e+00  3.85827287e+00  2.52885133e+00  2.52702637e+00 -3.29704508e-05 
 5.61400000e-04  2.49962371e+00  3.86110561e+00  2.53167197e+00  2.52986434e+00 -3.29500291e-05 
 5.66400000e-04  2.49959479e+00  3.86390831e+00  2.53446236e+00  2.53267383e+00 -3.29298209e-05 
 5.71400000e-04  2.49956628e+00  3.86667820e+00  2.53721978e+00  2.53545211e+00 -3.29098461e-05 
 5.76400000e-04  2.49953819e+00  3.86941258e+00  2.53994152e+00  2.53819645e+00 -3.28901241e-05 
 5.81400000e-04  2.49951056e+00  3.87210877e+00  2.54262492e+00  2.54090414e+00 -3.28706743e-05 
 5.86400000e-04  2.49948341e+00  3.87476414e+00  2.54526735e+00  2.54357256e+00 -3.28515155e-05 
 5.91400000e-04  2.49945677e+00  3.87737608e+00  2.54786623e+00  2.54619908e+00 -3.28326666e-05 
 5.96400000e-04  2.49943066e+00  3.87994205e+00  2.55041902e+00  2.54878114e+00 -3.28141458e-05 
 6.01400000e-04  2.49940512e+00  3.88245953e+00  2.55292323e+00  2.55131622e+00 -3.27959711e-05 
 6.06400000e-04  2.49938017e+00  3.88492608e+00  2.55537641e+00  2.55380184e+00 -3.27781604e-05 
 6.11400000e-04  2.49935582e+00  3.88733930e+00  2.55777618e+00  2.55623557e+00 -3.27607307e-05 
 6.16400000e-04  2.49933212e+00  3.88969682e+00  2.56012019e+00  2.55861506e+00 -3.27436991e-05 
 6.21400000e-04  2.49930907e+00  3.89199635e+00  2.56240617e+00  2.56093797e+00 -3.27270821e-05 
 6.26400000e-04  2.49928670e+00  3.89423567e+00  2.56463189e+00  2.56320206e+00 -3.27108958e-05 
 6.31400000e-04  2.49926504e+00  3.89641259e+00  2.56679518e+00  2.56540511e+00 -3.26951558e-05 
 6.36400000e-04  2.49924410e+00  3.89852500e+00  2.56889396e+00  2.56754499e+00 -3.26798774e-05 
 6.41400000e-04  2.49922391e+00  3.90057084e+00  2.57092618e+00  2.56961962e+00 -3.26650753e-05 
 6.46400000e-04  2.49920448e+00  3.90254814e+00  2.57288986e+00  2.57162699e+00 -3.26507638e-05 
 6.51400000e-04  2.49918584e+00  3.90445498e+00  2.57478311e+00  2.57356515e+00 -3.26369567e-05 
 6.56400000e-04  2.49916801e+00  3.90628951e+00  2.57660410e+00  2.57543222e+00 -3.26236673e-05 
 6.61400000e-04  2.49915099e+00  3.90804996e+00  2.57835106e+00  2.57722639e+00 -3.26109085e-05 
 6.66400000e-04  2.49913481e+00  3.90973461e+00  2.58002229e+00  2.57894594e+00 -3.25986924e-05 
 6.71400000e-04  2.49911949e+00  3.91134186e+00  2.58161619e+00  2.58058919e+00 -3.25870309e-05 
 6.76400000e-04  2.49910503e+00  3.91287013e+00  2.58313122e+00  2.58215456e+00 -3.25759352e-05 
 6.81400000e-04  2.49909146e+00  3.91431796e+00  2.58456591e+00  2.58364053e+00 -3.25654158e-05 
 6.86400000e-04  2.49907879e+00  3.91568394e+00  2.58591887e+00  2.58504567e+00 -3.25554830e-05 
 6.91400000e-04  2.49906702e+00  3.91696677e+00  2.58718881e+00  2.58636863e+00 -3.25461462e-05 
 6.96400000e-04  2.49905618e+00  3.91816520e+00  2.58837449e+00  2.58760812e+00 -3.25374144e-05 
 7.01400000e-04  2.49904626e+00  3.91927807e+00  2.58947478e+00  2.58876296e+00 -3.25292960e-05 
 7.06400000e-04  2.49903729e+00  3.92030432e+00  2.59048861e+00  2.58983203e+00 -3.25217987e-05 
 7.11400000e-04  2.49902927e+00  3.92124296e+00  2.59141501e+00  2.59081429e+00 -3.25149297e-05 
 7.16400000e-04  2.49902220e+00  3.92209308e+00  2.59225308e+00  2.59170882e+00 -3.25086956e-05 
 7.21400000e-04  2.49901610e+00  3.92285386e+00  2.59300203e+00  2.59251473e+00 -3.25031023e-05 
 7.26400000e-04  2.49901097e+00  3.92352458e+00  2.59366112e+00  2.59323126e+00 -3.24981553e-05 
 7.31400000e-04  2.49900682e+00  3.92410458e+00  2.59422972e+00  2.59385771e+00 -3.24938592e-05 
 7.36400000e-04  2.49900365e+00  3.92459331e+00  2.59470729e+00  2.59439349e+00 -3.24902182e-05 
 7.41400000e-04  2.49900146e+00  3.92499029e+00  2.59509336e+00  2.59483808e+00 -3.24872357e-05 
 7.46400000e-04  2.49900026e+00  3.92529516e+00  2.59538757e+00  2.59519105e+00 -3.24849147e-05 
 7.51400000e-04  2.49900004e+00  3.92550760e+00  2.59558963e+00  2.59545206e+00 -3.24832572e-05 
 7.56400000e-04  2.49900081e+00  3.92562742e+00  2.59569934e+00  2.59562085e+00 -3.24822650e-05 
 7.61400000e-04  2.49900256e+00  3.92565450e+00  2.59571661e+00  2.59569728e+00 -3.24819390e-05 
 7.66400000e-04  2.49900530e+00  3.92558882e+00  2.59564141e+00  2.59568125e+00 -3.24822795e-05 
 7.71400000e-04  2.49900903e+00  3.92543043e+00  2.59547382e+00  2.59557280e+00 -3.24832861e-05 
 7.76400000e-04  2.49901373e+00  3.92517949e+00  2.59521399e+00  2.59537201e+00 -3.24849580e-05 
 7.81400000e-04  2.49901940e+00  3.92483624e+00  2.59486217e+00  2.59507909e+00 -3.24872936e-05 
 7.86400000e-04  2.49902604e+00  3.92440101e+00  2.59441870e+00  2.59469431e+00 -3.24902906e-05 
 7.91400000e-04  2.49903364e+00  3.92387421e+00  2.59388402e+00  2.59421804e+00 -3.24939462e-05 
 7.96400000e-04  2.49904220e+00  3.92325636e+00  2.59325862e+00  2.59365074e+00 -3.24982569e-05 
 8.01400000e-04  2.49905170e+00  3.92254803e+00  2.59254311e+00  2.59299295e+00 -3.25032187e-05 
 8.06400000e-04  2.49906214e+00  3.92174992e+00  2.59173818e+00  2.59224531e+00 -3.25088267e-05 
 8.11400000e-04  2.49907350e+00  3.92086279e+00  2.59084459e+00  2.59140853e+00 -3.25150757e-05 
 8.16400000e-04  2.49908577e+00  3.91988750e+00  2.58986322e+00  2.59048342e+00 -3.25219597e-05 
 8.21400000e-04  2.49909895e+00  3.91882497e+00  2.58879501e+00  2.58947087e+00 -3.25294721e-05 
 8.26400000e-04  2.49911302e+00  3.91767624e+00  2.58764097e+00  2.58837185e+00 -3.25376057e-05 
 8.31400000e-04  2.49912796e+00  3.91644241e+00  2.58640223e+00  2.58718742e+00 -3.25463528e-05 
 8.36400000e-04  2.49914377e+00  3.91512467e+00  2.58507997e+00  2.58591872e+00 -3.25557050e-05 
 8.41400000e-04  2.49916042e+00  3.91372428e+00  2.58367547e+00  2.58456697e+00 -3.25656533e-05 
 8.46400000e-04  2.49917790e+00  3.91224261e+00  2.58219009e+00  2.58313347e+00 -3.25761883e-05 
 8.51400000e-04  2.49919618e+00  3.91068106e+00  2.58062525e+00  2.58161961e+00 -3.25872998e-05 
 8.56400000e-04  2.49921527e+00  3.90904117e+00  2.57898247e+00  2.58002685e+00 -3.25989772e-05 
 8.61400000e-04  2.49923512e+00  3.90732450e+00  2.57726334e+00  2.57835672e+00 -3.26112092e-05 
 8.66400000e-04  2.49925574e+00  3.90553272e+00  2.57546951e+00  2.57661085e+00 -3.26239841e-05 
 8.71400000e-04  2.49927708e+00  3.90366756e+00  2.57360272e+00  2.57479090e+00 -3.26372897e-05 
 8.76400000e-04  2.49929914e+00  3.90173082e+00  2.57166477e+00  2.57289866e+00 -3.26511130e-05 
 8.81400000e-04  2.49932189e+00  3.89972439e+00  2.56965755e+00  2.57093594e+00 -3.26654409e-05 
 8.86400000e-04  2.49934531e+00  3.89765020e+00  2.56758300e+00  2.56890466e+00 -3.26802594e-05 
 8.91400000e-04  2.49936938e+00  3.89551026e+00  2.56544313e+00  2.56680677e+00 -3.26955543e-05 
 8.96400000e-04  2.49939407e+00  3.89330666e+00  2.56324001e+00  2.56464431e+00 -3.27113109e-05 
 9.01400000e-04  2.49941935e+00  3.89104153e+00  2.56097579e+00  2.56241939e+00 -3.27275138e-05 
 9.06400000e-04  2.49944521e+00  3.88871708e+00  2.55865266e+00  2.56013416e+00 -3.27441474e-05 
 9.11400000e-04  2.49947162e+00  3.88633555e+00  2.55627290e+00  2.55779084e+00 -3.27611956e-05 
 9.16400000e-04  2.49949855e+00  3.88389929e+00  2.55383880e+00  2.55539172e+00 -3.27786418e-05 
 9.21400000e-04  2.49952597e+00  3.88141064e+00  2.55135274e+00  2.55293913e+00 -3.27964692e-05 
 9.26400000e-04  2.49955386e+00  3.87887205e+00  2.54881715e+00  2.55043546e+00 -3.28146604e-05 
 9.31400000e-04  2.49958220e+00  3.87628599e+00  2.54623451e+00  2.54788315e+00 -3.28331976e-05 
 9.36400000e-04  2.49961094e+00  3.87365497e+00  2.54360732e+00  2.54528469e+00 -3.28520630e-05 
 9.41400000e-04  2.49964007e+00  3.87098159e+00  2.54093816e+00  2.54264263e+00 -3.28712380e-05 
 9.46400000e-04  2.49966955e+00  3.86826844e+00  2.53822963e+00  2.53995953e+00 -3.28907040e-05 
 9.51400000e-04  2.49969936e+00  3.86551818e+00  2.53548440e+00  2.53723803e+00 -3.29104420e-05 
 9.56400000e-04  2.49972947e+00  3.86273351e+00  2.53270514e+00  2.53448078e+00 -3.29304327e-05 
 9.61400000e-04  2.49975984e+00  3.85991715e+00  2.52989458e+00  2.53169050e+00 -3.29506565e-05 
 9.66400000e-04  2.49979045e+00  3.85707187e+00  2.52705548e+00  2.52886991e+00 -3.29710937e-05 
 9.71400000e-04  2.49982127e+00  3.85420046e+00  2.52419063e+00  2.52602179e+00 -3.29917241e-05 
 9.76400000e-04  2.49985226e+00  3.85130575e+00  2.52130283e+00  2.52314893e+00 -3.30125276e-05 
 9.81400000e-04  2.49988340e+00  3.84839057e+00  2.51839493e+00  2.52025415e+00 -3.30334837e-05 
 9.86400000e-04  2.49991465e+00  3.84545780e+00  2.51546979e+00  2.51734030e+00 -3.30545719e-05 
 9.91400000e-04  2.49994599e+00  3.84251032e+00  2.51253029e+00  2.51441025e+00 -3.30757713e-05 
 9.96400000e-04  2.49997738e+00  3.83955104e+00  2.50957932e+00  2.51146687e+00 -3.30970611e-05 
 1.00140000e-03  2.50000880e+00  3.83658287e+00  2.50661979e+00  2.50851309e+00 -3.31184204e-05 
 1.00640000e-03  2.50004020e+00  3.83360875e+00  2.50365463e+00  2.50555180e+00 -3.31398279e-05 
 1.01140000e-03  2.50007157e+00  3.83063161e+00  2.50068677e+00  2.50258592e+00 -3.31612627e-05 
 1.01640000e-03  2.50010286e+00  3.82765439e+00  2.49771912e+00  2.49961840e+00 -3.31827035e-05 
 1.02140000e-03  2.50013406e+00  3.82468003e+00  2.49475464e+00  2.49665215e+00 -3.32041291e-05 
 1.02640000e-03  2.50016512e+00  3.82171149e+00  2.49179624e+00  2.49369012e+00 -3.32255182e-05 
 1.03140000e-03  2.50019601e+00  3.81875169e+00  2.48884687e+00  2.49073524e+00 -3.32468498e-05 
 1.03640000e-03  2.50022672e+00  3.81580357e+00  2.48590944e+00  2.48779043e+00 -3.32681026e-05 
 1.04140000e-03  2.50025720e+00  3.81287006e+00  2.48298686e+00  2.48485860e+00 -3.32892556e-05 
 1.04640000e-03  2.50028743e+00  3.80995405e+00  2.48008203e+00  2.48194267e+00 -3.33102877e-05 
 1.05140000e-03  2.50031737e+00  3.80705845e+00  2.47719784e+00  2.47904553e+00 -3.33311781e-05 
 1.05640000e-03  2.50034700e+00  3.80418614e+00  2.47433715e+00  2.47617006e+00 -3.33519059e-05 
 1.06140000e-03  2.50037629e+00  3.80133995e+00  2.47150280e+00  2.47331910e+00 -3.33724505e-05 
 1.06640000e-03  2.50040521e+00  3.79852274e+00  2.46869760e+00  2.47049550e+00 -3.33927915e-05 
 1.07140000e-03  2.50043372e+00  3.79573728e+00  2.46592436e+00  2.46770206e+00 -3.34129086e-05 
 1.07640000e-03  2.50046181e+00  3.79298637e+00  2.46318582e+00  2.46494156e+00 -3.34327817e-05 
 1.08140000e-03  2.50048944e+00  3.79027274e+00  2.46048472e+00  2.46221675e+00 -3.34523910e-05 
 1.08640000e-03  2.50051659e+00  3.78759908e+00  2.45782375e+00  2.45953034e+00 -3.34717169e-05 
 1.09140000e-03  2.50054323e+00  3.78496807e+00  2.45520555e+00  2.45688500e+00 -3.34907401e-05 
 1.09640000e-03  2.50056934e+00  3.78238233e+00  2.45263275e+00  2.45428338e+00 -3.35094416e-05 
 1.10140000e-03  2.50059488e+00  3.77984444e+00  2.45010789e+00  2.45172806e+00 -3.35278026e-05 
 1.10640000e-03  2.50061983e+00  3.77735692e+00  2.44763351e+00  2.44922161e+00 -3.35458048e-05 
 1.11140000e-03  2.50064418e+00  3.77492227e+00  2.44521208e+00  2.44676651e+00 -3.35634302e-05 
 1.11640000e-03  2.50066788e+00  3.77254292e+00  2.44284600e+00  2.44436522e+00 -3.35806610e-05 
 1.12140000e-03  2.50069093e+00  3.77022124e+00  2.44053766e+00  2.44202014e+00 -3.35974801e-05 
 1.12640000e-03  2.50071330e+00  3.76795955e+00  2.43828934e+00  2.43973361e+00 -3.36138706e-05 
 1.13140000e-03  2.50073496e+00  3.76576011e+00  2.43610331e+00  2.43750792e+00 -3.36298159e-05 
 1.13640000e-03  2.50075590e+00  3.76362513e+00  2.43398174e+00  2.43534529e+00 -3.36453002e-05 
 1.14140000e-03  2.50077609e+00  3.76155673e+00  2.43192676e+00  2.43324789e+00 -3.36603078e-05 
 1.14640000e-03  2.50079552e+00  3.75955700e+00  2.42994043e+00  2.43121781e+00 -3.36748237e-05 
 1.15140000e-03  2.50081416e+00  3.75762792e+00  2.42802473e+00  2.42925708e+00 -3.36888334e-05 
 1.15640000e-03  2.50083199e+00  3.75577144e+00  2.42618158e+00  2.42736767e+00 -3.37023226e-05 
 1.16140000e-03  2.50084901e+00  3.75398941e+00  2.42441283e+00  2.42555148e+00 -3.37152779e-05 
 1.16640000e-03  2.50086519e+00  3.75228361e+00  2.42272025e+00  2.42381031e+00 -3.37276862e-05 
 1.17140000e-03  2.50088051e+00  3.75065576e+00  2.42110554e+00  2.42214591e+00 -3.37395350e-05 
 1.17640000e-03  2.50089497e+00  3.74910749e+00  2.41957031e+00  2.42055996e+00 -3.37508124e-05 
 1.18140000e-03  2.50090854e+00  3.74764035e+00  2.41811610e+00  2.41905403e+00 -3.37615072e-05 
