 time            v(vin)          v(b1_base)      v(b1_collector) v(b2_collector) v(b3_collector) v(vout_final)   i(vdd)         
 2.92800000e-05  2.50018294e+00  9.71513112e-01  3.87009878e+00  3.87366871e+00  3.85640505e+00  3.85640505e+00 -3.19936231e-05 
 3.02800000e-05  2.50018911e+00  9.71519285e-01  3.87007441e+00  3.87376483e+00  3.85591309e+00  3.85591309e+00 -3.19971012e-05 
 3.12800000e-05  2.50019528e+00  9.71525451e-01  3.87005007e+00  3.87386084e+00  3.85542169e+00  3.85542169e+00 -3.20005754e-05 
 3.22800000e-05  2.50020143e+00  9.71531608e-01  3.87002576e+00  3.87395672e+00  3.85493086e+00  3.85493086e+00 -3.20040457e-05 
 3.32800000e-05  2.50020758e+00  9.71537758e-01  3.87000147e+00  3.87405248e+00  3.85444063e+00  3.85444063e+00 -3.20075118e-05 
 3.42800000e-05  2.50021373e+00  9.71543900e-01  3.86997723e+00  3.87414811e+00  3.85395101e+00  3.85395101e+00 -3.20109737e-05 
 3.52800000e-05  2.50021986e+00  9.71550033e-01  3.86995301e+00  3.87424361e+00  3.85346202e+00  3.85346202e+00 -3.20144311e-05 
 3.62800000e-05  2.50022598e+00  9.71556158e-01  3.86992883e+00  3.87433896e+00  3.85297369e+00  3.85297369e+00 -3.20178839e-05 
 3.72800000e-05  2.50023210e+00  9.71562273e-01  3.86990468e+00  3.87443419e+00  3.85248604e+00  3.85248604e+00 -3.20213321e-05 
 3.82800000e-05  2.50023821e+00  9.71568380e-01  3.86988057e+00  3.87452926e+00  3.85199907e+00  3.85199907e+00 -3.20247754e-05 
 3.92800000e-05  2.50024431e+00  9.71574477e-01  3.86985650e+00  3.87462419e+00  3.85151281e+00  3.85151281e+00 -3.20282138e-05 
 4.02800000e-05  2.50025039e+00  9.71580564e-01  3.86983246e+00  3.87471896e+00  3.85102729e+00  3.85102729e+00 -3.20316471e-05 
 4.12800000e-05  2.50025647e+00  9.71586641e-01  3.86980846e+00  3.87481358e+00  3.85054252e+00  3.85054252e+00 -3.20350751e-05 
 4.22800000e-05  2.50026254e+00  9.71592709e-01  3.86978451e+00  3.87490803e+00  3.85005851e+00  3.85005851e+00 -3.20384978e-05 
 4.32800000e-05  2.50026860e+00  9.71598766e-01  3.86976059e+00  3.87500233e+00  3.84957529e+00  3.84957529e+00 -3.20419149e-05 
 4.42800000e-05  2.50027464e+00  9.71604812e-01  3.86973672e+00  3.87509646e+00  3.84909288e+00  3.84909288e+00 -3.20453264e-05 
 4.52800000e-05  2.50028068e+00  9.71610847e-01  3.86971289e+00  3.87519042e+00  3.84861130e+00  3.84861130e+00 -3.20487321e-05 
 4.62800000e-05  2.50028671e+00  9.71616872e-01  3.86968910e+00  3.87528420e+00  3.84813057e+00  3.84813057e+00 -3.20521319e-05 
 4.72800000e-05  2.50029272e+00  9.71622885e-01  3.86966536e+00  3.87537781e+00  3.84765069e+00  3.84765069e+00 -3.20555256e-05 
 4.82800000e-05  2.50029872e+00  9.71628886e-01  3.86964166e+00  3.87547123e+00  3.84717171e+00  3.84717171e+00 -3.20589132e-05 
 4.92800000e-05  2.50030471e+00  9.71634876e-01  3.86961801e+00  3.87556447e+00  3.84669362e+00  3.84669362e+00 -3.20622944e-05 
 5.02800000e-05  2.50031069e+00  9.71640853e-01  3.86959440e+00  3.87565752e+00  3.84621646e+00  3.84621646e+00 -3.20656692e-05 
 5.12800000e-05  2.50031666e+00  9.71646819e-01  3.86957085e+00  3.87575038e+00  3.84574024e+00  3.84574024e+00 -3.20690374e-05 
 5.22800000e-05  2.50032261e+00  9.71652771e-01  3.86954734e+00  3.87584304e+00  3.84526498e+00  3.84526498e+00 -3.20723989e-05 
 5.32800000e-05  2.50032855e+00  9.71658711e-01  3.86952389e+00  3.87593551e+00  3.84479069e+00  3.84479069e+00 -3.20757535e-05 
 5.42800000e-05  2.50033448e+00  9.71664639e-01  3.86950048e+00  3.87602776e+00  3.84431741e+00  3.84431741e+00 -3.20791011e-05 
 5.52800000e-05  2.50034039e+00  9.71670552e-01  3.86947713e+00  3.87611981e+00  3.84384514e+00  3.84384514e+00 -3.20824416e-05 
 5.62800000e-05  2.50034629e+00  9.71676453e-01  3.86945383e+00  3.87621165e+00  3.84337390e+00  3.84337390e+00 -3.20857748e-05 
 5.72800000e-05  2.50035218e+00  9.71682339e-01  3.86943058e+00  3.87630328e+00  3.84290372e+00  3.84290372e+00 -3.20891006e-05 
 5.82800000e-05  2.50035806e+00  9.71688212e-01  3.86940739e+00  3.87639468e+00  3.84243462e+00  3.84243462e+00 -3.20924190e-05 
