 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 5.31400000e-04  2.49980399e+00  4.51449053e+00  4.50394284e+00  2.49035188e+00  2.49122437e+00  2.49167500e+00 -2.42223637e-05 
 5.36400000e-04  2.49977328e+00  4.51466973e+00  4.50254365e+00  2.48895372e+00  2.48982181e+00  2.49027023e+00 -2.42326385e-05 
 5.41400000e-04  2.49974280e+00  4.51484757e+00  4.50115325e+00  2.48756449e+00  2.48842730e+00  2.48887307e+00 -2.42428509e-05 
 5.46400000e-04  2.49971257e+00  4.51502387e+00  4.49977303e+00  2.48618559e+00  2.48704224e+00  2.48748490e+00 -2.42529904e-05 
 5.51400000e-04  2.49968263e+00  4.51519846e+00  4.49840440e+00  2.48481841e+00  2.48566804e+00  2.48610715e+00 -2.42630468e-05 
 5.56400000e-04  2.49965300e+00  4.51537117e+00  4.49704874e+00  2.48346433e+00  2.48430608e+00  2.48474119e+00 -2.42730098e-05 
 5.61400000e-04  2.49962371e+00  4.51554183e+00  4.49570743e+00  2.48212474e+00  2.48295776e+00  2.48338842e+00 -2.42828693e-05 
 5.66400000e-04  2.49959479e+00  4.51571028e+00  4.49438183e+00  2.48080099e+00  2.48162443e+00  2.48205021e+00 -2.42926150e-05 
 5.71400000e-04  2.49956628e+00  4.51587635e+00  4.49307330e+00  2.47949445e+00  2.48030746e+00  2.48072793e+00 -2.43022370e-05 
 5.76400000e-04  2.49953819e+00  4.51603989e+00  4.49178317e+00  2.47820644e+00  2.47900819e+00  2.47942292e+00 -2.43117254e-05 
 5.81400000e-04  2.49951056e+00  4.51620072e+00  4.49051277e+00  2.47693828e+00  2.47772796e+00  2.47813652e+00 -2.43210704e-05 
 5.86400000e-04  2.49948341e+00  4.51635871e+00  4.48926340e+00  2.47569128e+00  2.47646807e+00  2.47687005e+00 -2.43302624e-05 
 5.91400000e-04  2.49945677e+00  4.51651369e+00  4.48803634e+00  2.47446671e+00  2.47522982e+00  2.47562480e+00 -2.43392917e-05 
 5.96400000e-04  2.49943066e+00  4.51666551e+00  4.48683286e+00  2.47326585e+00  2.47401449e+00  2.47440206e+00 -2.43481490e-05 
 6.01400000e-04  2.49940512e+00  4.51681404e+00  4.48565420e+00  2.47208992e+00  2.47282332e+00  2.47320309e+00 -2.43568251e-05 
 6.06400000e-04  2.49938017e+00  4.51695912e+00  4.48450157e+00  2.47094014e+00  2.47165754e+00  2.47202912e+00 -2.43653109e-05 
 6.11400000e-04  2.49935582e+00  4.51710061e+00  4.48337618e+00  2.46981770e+00  2.47051837e+00  2.47088136e+00 -2.43735976e-05 
 6.16400000e-04  2.49933212e+00  4.51723839e+00  4.48227917e+00  2.46872377e+00  2.46940697e+00  2.46976101e+00 -2.43816765e-05 
 6.21400000e-04  2.49930907e+00  4.51737232e+00  4.48121170e+00  2.46765948e+00  2.46832450e+00  2.46866922e+00 -2.43895392e-05 
 6.26400000e-04  2.49928670e+00  4.51750226e+00  4.48017487e+00  2.46662593e+00  2.46727209e+00  2.46760712e+00 -2.43971773e-05 
 6.31400000e-04  2.49926504e+00  4.51762810e+00  4.47916975e+00  2.46562421e+00  2.46625083e+00  2.46657583e+00 -2.44045828e-05 
 6.36400000e-04  2.49924410e+00  4.51774971e+00  4.47819741e+00  2.46465535e+00  2.46526178e+00  2.46557641e+00 -2.44117480e-05 
 6.41400000e-04  2.49922391e+00  4.51786698e+00  4.47725884e+00  2.46372036e+00  2.46430597e+00  2.46460991e+00 -2.44186652e-05 
 6.46400000e-04  2.49920448e+00  4.51797980e+00  4.47635503e+00  2.46282023e+00  2.46338441e+00  2.46367733e+00 -2.44253272e-05 
 6.51400000e-04  2.49918584e+00  4.51808806e+00  4.47548705e+00  2.46195601e+00  2.46249810e+00  2.46277968e+00 -2.44317258e-05 
 6.56400000e-04  2.49916801e+00  4.51819166e+00  4.47465564e+00  2.46112844e+00  2.46164796e+00  2.46191792e+00 -2.44378557e-05 
 6.61400000e-04  2.49915099e+00  4.51829048e+00  4.47386159e+00  2.46033831e+00  2.46083476e+00  2.46109285e+00 -2.44437112e-05 
 6.66400000e-04  2.49913481e+00  4.51838445e+00  4.47310588e+00  2.45958662e+00  2.46005940e+00  2.46030533e+00 -2.44492846e-05 
 6.71400000e-04  2.49911949e+00  4.51847347e+00  4.47238928e+00  2.45887409e+00  2.45932273e+00  2.45955623e+00 -2.44545703e-05 
 6.76400000e-04  2.49910503e+00  4.51855745e+00  4.47171254e+00  2.45820150e+00  2.45862551e+00  2.45884634e+00 -2.44595627e-05 
 6.81400000e-04  2.49909146e+00  4.51863632e+00  4.47107637e+00  2.45756954e+00  2.45796849e+00  2.45817641e+00 -2.44642564e-05 
 6.86400000e-04  2.49907879e+00  4.51871000e+00  4.47048144e+00  2.45697888e+00  2.45735235e+00  2.45754715e+00 -2.44686465e-05 
 6.91400000e-04  2.49906702e+00  4.51877843e+00  4.46992838e+00  2.45643015e+00  2.45677773e+00  2.45695921e+00 -2.44727283e-05 
 6.96400000e-04  2.49905618e+00  4.51884153e+00  4.46941777e+00  2.45592392e+00  2.45624526e+00  2.45641322e+00 -2.44764974e-05 
 7.01400000e-04  2.49904626e+00  4.51889925e+00  4.46895014e+00  2.45546072e+00  2.45575547e+00  2.45590974e+00 -2.44799498e-05 
 7.06400000e-04  2.49903729e+00  4.51895153e+00  4.46852599e+00  2.45504105e+00  2.45530891e+00  2.45544931e+00 -2.44830817e-05 
 7.11400000e-04  2.49902927e+00  4.51899833e+00  4.46814576e+00  2.45466534e+00  2.45490602e+00  2.45503242e+00 -2.44858900e-05 
 7.16400000e-04  2.49902220e+00  4.51903959e+00  4.46780987e+00  2.45433399e+00  2.45454724e+00  2.45465950e+00 -2.44883714e-05 
 7.21400000e-04  2.49901610e+00  4.51907528e+00  4.46751865e+00  2.45404735e+00  2.45423295e+00  2.45433096e+00 -2.44905235e-05 
 7.26400000e-04  2.49901097e+00  4.51910537e+00  4.46727242e+00  2.45380573e+00  2.45396348e+00  2.45404712e+00 -2.44923438e-05 
 7.31400000e-04  2.49900682e+00  4.51912982e+00  4.46707144e+00  2.45360938e+00  2.45373911e+00  2.45380830e+00 -2.44938305e-05 
 7.36400000e-04  2.49900365e+00  4.51914862e+00  4.46691592e+00  2.45345851e+00  2.45356008e+00  2.45361475e+00 -2.44949820e-05 
 7.41400000e-04  2.49900146e+00  4.51916174e+00  4.46680603e+00  2.45335327e+00  2.45342658e+00  2.45346667e+00 -2.44957970e-05 
 7.46400000e-04  2.49900026e+00  4.51916918e+00  4.46674187e+00  2.45329378e+00  2.45333875e+00  2.45336422e+00 -2.44962746e-05 
 7.51400000e-04  2.49900004e+00  4.51917092e+00  4.46672352e+00  2.45328011e+00  2.45329668e+00  2.45330751e+00 -2.44964144e-05 
 7.56400000e-04  2.49900081e+00  4.51916697e+00  4.46675100e+00  2.45331226e+00  2.45330042e+00  2.45329659e+00 -2.44962161e-05 
 7.61400000e-04  2.49900256e+00  4.51915732e+00  4.46682428e+00  2.45339020e+00  2.45334997e+00  2.45333148e+00 -2.44956801e-05 
 7.66400000e-04  2.49900530e+00  4.51914199e+00  4.46694327e+00  2.45351385e+00  2.45344527e+00  2.45341214e+00 -2.44948068e-05 
 7.71400000e-04  2.49900903e+00  4.51912099e+00  4.46710786e+00  2.45368308e+00  2.45358622e+00  2.45353849e+00 -2.44935973e-05 
 7.76400000e-04  2.49901373e+00  4.51909435e+00  4.46731787e+00  2.45389771e+00  2.45377268e+00  2.45371039e+00 -2.44920528e-05 
 7.81400000e-04  2.49901940e+00  4.51906208e+00  4.46757308e+00  2.45415751e+00  2.45400444e+00  2.45392766e+00 -2.44901750e-05 
 7.86400000e-04  2.49902604e+00  4.51902422e+00  4.46787322e+00  2.45446222e+00  2.45428126e+00  2.45419008e+00 -2.44879659e-05 
 7.91400000e-04  2.49903364e+00  4.51898080e+00  4.46821796e+00  2.45481150e+00  2.45460285e+00  2.45449736e+00 -2.44854278e-05 
 7.96400000e-04  2.49904220e+00  4.51893187e+00  4.46860696e+00  2.45520499e+00  2.45496887e+00  2.45484919e+00 -2.44825635e-05 
 8.01400000e-04  2.49905170e+00  4.51887746e+00  4.46903979e+00  2.45564228e+00  2.45537893e+00  2.45524518e+00 -2.44793761e-05 
 8.06400000e-04  2.49906214e+00  4.51881764e+00  4.46951600e+00  2.45612291e+00  2.45583261e+00  2.45568493e+00 -2.44758689e-05 
 8.11400000e-04  2.49907350e+00  4.51875246e+00  4.47003509e+00  2.45664636e+00  2.45632942e+00  2.45616796e+00 -2.44720458e-05 
 8.16400000e-04  2.49908577e+00  4.51868198e+00  4.47059651e+00  2.45721209e+00  2.45686885e+00  2.45669378e+00 -2.44679107e-05 
 8.21400000e-04  2.49909895e+00  4.51860627e+00  4.47119968e+00  2.45781950e+00  2.45745031e+00  2.45726183e+00 -2.44634682e-05 
 8.26400000e-04  2.49911302e+00  4.51852540e+00  4.47184395e+00  2.45846795e+00  2.45807321e+00  2.45787150e+00 -2.44587229e-05 
 8.31400000e-04  2.49912796e+00  4.51843944e+00  4.47252864e+00  2.45915677e+00  2.45873689e+00  2.45852217e+00 -2.44536798e-05 
 8.36400000e-04  2.49914377e+00  4.51834848e+00  4.47325305e+00  2.45988523e+00  2.45944064e+00  2.45921314e+00 -2.44483445e-05 
 8.41400000e-04  2.49916042e+00  4.51825261e+00  4.47401641e+00  2.46065256e+00  2.46018374e+00  2.45994369e+00 -2.44427225e-05 
 8.46400000e-04  2.49917790e+00  4.51815192e+00  4.47481791e+00  2.46145796e+00  2.46096539e+00  2.46071305e+00 -2.44368199e-05 
 8.51400000e-04  2.49919618e+00  4.51804649e+00  4.47565660e+00  2.46230046e+00  2.46178473e+00  2.46152038e+00 -2.44306440e-05 
 8.56400000e-04  2.49921527e+00  4.51793643e+00  4.47653175e+00  2.46317933e+00  2.46264091e+00  2.46236482e+00 -2.44241999e-05 
 8.61400000e-04  2.49923512e+00  4.51782186e+00  4.47744252e+00  2.46409374e+00  2.46353315e+00  2.46324556e+00 -2.44174939e-05 
 8.66400000e-04  2.49925574e+00  4.51770288e+00  4.47838783e+00  2.46504259e+00  2.46446046e+00  2.46416171e+00 -2.44105342e-05 
 8.71400000e-04  2.49927708e+00  4.51757959e+00  4.47936672e+00  2.46602493e+00  2.46542186e+00  2.46511226e+00 -2.44033278e-05 
 8.76400000e-04  2.49929914e+00  4.51745213e+00  4.48037817e+00  2.46703972e+00  2.46641635e+00  2.46609622e+00 -2.43958824e-05 
 8.81400000e-04  2.49932189e+00  4.51732061e+00  4.48142112e+00  2.46808592e+00  2.46744290e+00  2.46711257e+00 -2.43882059e-05 
