 time            v(vin)          v(b3_collector) v(vout_drv)     v(vout_final)   i(vdd)         
 1.36400000e-04  2.50075590e+00  3.76071513e+00  2.43097135e+00  2.43232104e+00 -3.36683322e-05 
 1.41400000e-04  2.50077609e+00  3.75874162e+00  2.42900685e+00  2.43031075e+00 -3.36825946e-05 
 1.46400000e-04  2.50079552e+00  3.75683967e+00  2.42711404e+00  2.42837083e+00 -3.36963422e-05 
 1.51400000e-04  2.50081416e+00  3.75501118e+00  2.42529480e+00  2.42650323e+00 -3.37095613e-05 
 1.56400000e-04  2.50083199e+00  3.75325799e+00  2.42355095e+00  2.42470982e+00 -3.37222387e-05 
 1.61400000e-04  2.50084901e+00  3.75158184e+00  2.42188426e+00  2.42299239e+00 -3.37343614e-05 
 1.66400000e-04  2.50086519e+00  3.74998443e+00  2.42029638e+00  2.42135267e+00 -3.37459174e-05 
 1.71400000e-04  2.50088051e+00  3.74846735e+00  2.41878890e+00  2.41979230e+00 -3.37568950e-05 
 1.76400000e-04  2.50089497e+00  3.74703212e+00  2.41736334e+00  2.41831284e+00 -3.37672831e-05 
 1.81400000e-04  2.50090854e+00  3.74568018e+00  2.41602113e+00  2.41691577e+00 -3.37770713e-05 
 1.86400000e-04  2.50092121e+00  3.74441289e+00  2.41476362e+00  2.41560250e+00 -3.37862498e-05 
 1.91400000e-04  2.50093298e+00  3.74323152e+00  2.41359205e+00  2.41437434e+00 -3.37948092e-05 
 1.96400000e-04  2.50094382e+00  3.74213725e+00  2.41250762e+00  2.41323253e+00 -3.38027409e-05 
 2.01400000e-04  2.50095374e+00  3.74113118e+00  2.41151140e+00  2.41217820e+00 -3.38100371e-05 
 2.06400000e-04  2.50096271e+00  3.74021432e+00  2.41060440e+00  2.41121243e+00 -3.38166902e-05 
 2.11400000e-04  2.50097073e+00  3.73938759e+00  2.40978753e+00  2.41033617e+00 -3.38226936e-05 
 2.16400000e-04  2.50097780e+00  3.73865182e+00  2.40906160e+00  2.40955030e+00 -3.38280413e-05 
 2.21400000e-04  2.50098390e+00  3.73800774e+00  2.40842735e+00  2.40885562e+00 -3.38327279e-05 
 2.26400000e-04  2.50098903e+00  3.73745601e+00  2.40788540e+00  2.40825282e+00 -3.38367485e-05 
 2.31400000e-04  2.50099318e+00  3.73699718e+00  2.40743632e+00  2.40774251e+00 -3.38400993e-05 
 2.36400000e-04  2.50099635e+00  3.73663170e+00  2.40708053e+00  2.40732519e+00 -3.38427767e-05 
 2.41400000e-04  2.50099854e+00  3.73635995e+00  2.40681841e+00  2.40700129e+00 -3.38447782e-05 
 2.46400000e-04  2.50099974e+00  3.73618219e+00  2.40665021e+00  2.40677113e+00 -3.38461017e-05 
 2.51400000e-04  2.50099996e+00  3.73609861e+00  2.40657610e+00  2.40663495e+00 -3.38467458e-05 
 2.56400000e-04  2.50099919e+00  3.73610929e+00  2.40659616e+00  2.40659286e+00 -3.38467100e-05 
 2.61400000e-04  2.50099744e+00  3.73621421e+00  2.40671037e+00  2.40664493e+00 -3.38459942e-05 
 2.66400000e-04  2.50099470e+00  3.73641327e+00  2.40691860e+00  2.40679110e+00 -3.38445992e-05 
 2.71400000e-04  2.50099097e+00  3.73670628e+00  2.40722066e+00  2.40703121e+00 -3.38425264e-05 
 2.76400000e-04  2.50098627e+00  3.73709292e+00  2.40761623e+00  2.40736503e+00 -3.38397780e-05 
 2.81400000e-04  2.50098060e+00  3.73757282e+00  2.40810492e+00  2.40779222e+00 -3.38363566e-05 
 2.86400000e-04  2.50097396e+00  3.73814550e+00  2.40868623e+00  2.40831235e+00 -3.38322658e-05 
 2.91400000e-04  2.50096636e+00  3.73881037e+00  2.40935959e+00  2.40892490e+00 -3.38275096e-05 
 2.96400000e-04  2.50095780e+00  3.73956677e+00  2.41012431e+00  2.40962925e+00 -3.38220930e-05 
 3.01400000e-04  2.50094830e+00  3.74041395e+00  2.41097963e+00  2.41042470e+00 -3.38160213e-05 
 3.06400000e-04  2.50093786e+00  3.74135103e+00  2.41192469e+00  2.41131044e+00 -3.38093007e-05 
 3.11400000e-04  2.50092650e+00  3.74237710e+00  2.41295854e+00  2.41228559e+00 -3.38019379e-05 
 3.16400000e-04  2.50091423e+00  3.74349111e+00  2.41408013e+00  2.41334916e+00 -3.37939405e-05 
 3.21400000e-04  2.50090105e+00  3.74469195e+00  2.41528836e+00  2.41450010e+00 -3.37853165e-05 
 3.26400000e-04  2.50088698e+00  3.74597841e+00  2.41658199e+00  2.41573723e+00 -3.37760745e-05 
 3.31400000e-04  2.50087204e+00  3.74734921e+00  2.41795973e+00  2.41705932e+00 -3.37662240e-05 
 3.36400000e-04  2.50085623e+00  3.74880296e+00  2.41942020e+00  2.41846505e+00 -3.37557748e-05 
 3.41400000e-04  2.50083958e+00  3.75033820e+00  2.42096194e+00  2.41995300e+00 -3.37447375e-05 
 3.46400000e-04  2.50082210e+00  3.75195340e+00  2.42258340e+00  2.42152168e+00 -3.37331231e-05 
 3.51400000e-04  2.50080382e+00  3.75364694e+00  2.42428294e+00  2.42316952e+00 -3.37209435e-05 
 3.56400000e-04  2.50078473e+00  3.75541712e+00  2.42605888e+00  2.42489486e+00 -3.37082108e-05 
 3.61400000e-04  2.50076488e+00  3.75726216e+00  2.42790942e+00  2.42669597e+00 -3.36949379e-05 
 3.66400000e-04  2.50074426e+00  3.75918022e+00  2.42983271e+00  2.42857105e+00 -3.36811381e-05 
 3.71400000e-04  2.50072292e+00  3.76116937e+00  2.43182684e+00  2.43051823e+00 -3.36668254e-05 
 3.76400000e-04  2.50070086e+00  3.76322762e+00  2.43388979e+00  2.43253554e+00 -3.36520140e-05 
 3.81400000e-04  2.50067811e+00  3.76535291e+00  2.43601950e+00  2.43462097e+00 -3.36367190e-05 
 3.86400000e-04  2.50065469e+00  3.76754312e+00  2.43821384e+00  2.43677244e+00 -3.36209557e-05 
 3.91400000e-04  2.50063062e+00  3.76979605e+00  2.44047063e+00  2.43898778e+00 -3.36047398e-05 
 3.96400000e-04  2.50060593e+00  3.77210945e+00  2.44278759e+00  2.44126479e+00 -3.35880877e-05 
 4.01400000e-04  2.50058065e+00  3.77448101e+00  2.44516241e+00  2.44360117e+00 -3.35710162e-05 
 4.06400000e-04  2.50055479e+00  3.77690835e+00  2.44759272e+00  2.44599461e+00 -3.35535422e-05 
 4.11400000e-04  2.50052838e+00  3.77938905e+00  2.45007609e+00  2.44844271e+00 -3.35356834e-05 
 4.16400000e-04  2.50050145e+00  3.78192064e+00  2.45261004e+00  2.45094302e+00 -3.35174576e-05 
 4.21400000e-04  2.50047403e+00  3.78450058e+00  2.45519204e+00  2.45349304e+00 -3.34988830e-05 
 4.26400000e-04  2.50044614e+00  3.78712631e+00  2.45781952e+00  2.45609023e+00 -3.34799784e-05 
 4.31400000e-04  2.50041780e+00  3.78979519e+00  2.46048985e+00  2.45873200e+00 -3.34607625e-05 
 4.36400000e-04  2.50038906e+00  3.79250458e+00  2.46320037e+00  2.46141572e+00 -3.34412546e-05 
 4.41400000e-04  2.50035993e+00  3.79525177e+00  2.46594838e+00  2.46413870e+00 -3.34214741e-05 
 4.46400000e-04  2.50033045e+00  3.79803403e+00  2.46873114e+00  2.46689824e+00 -3.34014409e-05 
 4.51400000e-04  2.50030064e+00  3.80084858e+00  2.47154589e+00  2.46969158e+00 -3.33811749e-05 
 4.56400000e-04  2.50027053e+00  3.80369263e+00  2.47438982e+00  2.47251596e+00 -3.33606963e-05 
 4.61400000e-04  2.50024016e+00  3.80656335e+00  2.47726010e+00  2.47536855e+00 -3.33400255e-05 
 4.66400000e-04  2.50020955e+00  3.80945789e+00  2.48015389e+00  2.47824652e+00 -3.33191830e-05 
 4.71400000e-04  2.50017873e+00  3.81237336e+00  2.48306830e+00  2.48114702e+00 -3.32981898e-05 
 4.76400000e-04  2.50014774e+00  3.81530688e+00  2.48600045e+00  2.48406715e+00 -3.32770665e-05 
 4.81400000e-04  2.50011660e+00  3.81825554e+00  2.48894742e+00  2.48700403e+00 -3.32558342e-05 
 4.86400000e-04  2.50008535e+00  3.82121640e+00  2.49190629e+00  2.48995474e+00 -3.32345139e-05 
 4.91400000e-04  2.50005401e+00  3.82418655e+00  2.49487414e+00  2.49291636e+00 -3.32131269e-05 
 4.96400000e-04  2.50002262e+00  3.82716303e+00  2.49784801e+00  2.49588594e+00 -3.31916943e-05 
 5.01400000e-04  2.49999120e+00  3.83014290e+00  2.50082498e+00  2.49886056e+00 -3.31702373e-05 
 5.06400000e-04  2.49995980e+00  3.83312322e+00  2.50380209e+00  2.50183726e+00 -3.31487771e-05 
 5.11400000e-04  2.49992843e+00  3.83610104e+00  2.50677640e+00  2.50481311e+00 -3.31273350e-05 
 5.16400000e-04  2.49989714e+00  3.83907341e+00  2.50974497e+00  2.50778516e+00 -3.31059322e-05 
 5.21400000e-04  2.49986594e+00  3.84203741e+00  2.51270488e+00  2.51075048e+00 -3.30845897e-05 
 5.26400000e-04  2.49983488e+00  3.84499010e+00  2.51565321e+00  2.51370614e+00 -3.30633286e-05 
 5.31400000e-04  2.49980399e+00  3.84792859e+00  2.51858704e+00  2.51664923e+00 -3.30421698e-05 
 5.36400000e-04  2.49977328e+00  3.85084998e+00  2.52150349e+00  2.51957685e+00 -3.30211343e-05 
 5.41400000e-04  2.49974280e+00  3.85375139e+00  2.52439970e+00  2.52248611e+00 -3.30002425e-05 
 5.46400000e-04  2.49971257e+00  3.85662996e+00  2.52727280e+00  2.52537416e+00 -3.29795152e-05 
 5.51400000e-04  2.49968263e+00  3.85948288e+00  2.53011999e+00  2.52823815e+00 -3.29589725e-05 
 5.56400000e-04  2.49965300e+00  3.86230734e+00  2.53293845e+00  2.53107528e+00 -3.29386347e-05 
 5.61400000e-04  2.49962371e+00  3.86510056e+00  2.53572544e+00  2.53388275e+00 -3.29185217e-05 
 5.66400000e-04  2.49959479e+00  3.86785981e+00  2.53847820e+00  2.53665781e+00 -3.28986531e-05 
 5.71400000e-04  2.49956628e+00  3.87058240e+00  2.54119406e+00  2.53939774e+00 -3.28790484e-05 
 5.76400000e-04  2.49953819e+00  3.87326564e+00  2.54387035e+00  2.54209986e+00 -3.28597267e-05 
 5.81400000e-04  2.49951056e+00  3.87590692e+00  2.54650445e+00  2.54476153e+00 -3.28407069e-05 
 5.86400000e-04  2.49948341e+00  3.87850365e+00  2.54909378e+00  2.54738014e+00 -3.28220075e-05 
 5.91400000e-04  2.49945677e+00  3.88105330e+00  2.55163583e+00  2.54995313e+00 -3.28036467e-05 
 5.96400000e-04  2.49943066e+00  3.88355339e+00  2.55412810e+00  2.55247799e+00 -3.27856423e-05 
 6.01400000e-04  2.49940512e+00  3.88600147e+00  2.55656817e+00  2.55495225e+00 -3.27680120e-05 
 6.06400000e-04  2.49938017e+00  3.88839516e+00  2.55895366e+00  2.55737351e+00 -3.27507727e-05 
 6.11400000e-04  2.49935582e+00  3.89073212e+00  2.56128225e+00  2.55973941e+00 -3.27339412e-05 
 6.16400000e-04  2.49933212e+00  3.89301009e+00  2.56355166e+00  2.56204764e+00 -3.27175339e-05 
 6.21400000e-04  2.49930907e+00  3.89522685e+00  2.56575971e+00  2.56429595e+00 -3.27015666e-05 
 6.26400000e-04  2.49928670e+00  3.89738024e+00  2.56790423e+00  2.56648217e+00 -3.26860548e-05 
 6.31400000e-04  2.49926504e+00  3.89946818e+00  2.56998315e+00  2.56860417e+00 -3.26710134e-05 
 6.36400000e-04  2.49924410e+00  3.90148863e+00  2.57199446e+00  2.57065989e+00 -3.26564569e-05 
 6.41400000e-04  2.49922391e+00  3.90343965e+00  2.57393619e+00  2.57264733e+00 -3.26423995e-05 
 6.46400000e-04  2.49920448e+00  3.90531934e+00  2.57580647e+00  2.57456457e+00 -3.26288547e-05 
 6.51400000e-04  2.49918584e+00  3.90712588e+00  2.57760350e+00  2.57640976e+00 -3.26158355e-05 
 6.56400000e-04  2.49916801e+00  3.90885752e+00  2.57932552e+00  2.57818110e+00 -3.26033544e-05 
 6.61400000e-04  2.49915099e+00  3.91051259e+00  2.58097088e+00  2.57987688e+00 -3.25914235e-05 
 6.66400000e-04  2.49913481e+00  3.91208949e+00  2.58253799e+00  2.58149546e+00 -3.25800543e-05 
 6.71400000e-04  2.49911949e+00  3.91358669e+00  2.58402532e+00  2.58303528e+00 -3.25692575e-05 
 6.76400000e-04  2.49910503e+00  3.91500276e+00  2.58543145e+00  2.58449486e+00 -3.25590437e-05 
 6.81400000e-04  2.49909146e+00  3.91633632e+00  2.58675502e+00  2.58587277e+00 -3.25494226e-05 
 6.86400000e-04  2.49907879e+00  3.91758608e+00  2.58799476e+00  2.58716770e+00 -3.25404034e-05 
 6.91400000e-04  2.49906702e+00  3.91875085e+00  2.58914945e+00  2.58837839e+00 -3.25319948e-05 
 6.96400000e-04  2.49905618e+00  3.91982950e+00  2.59021801e+00  2.58950369e+00 -3.25242047e-05 
 7.01400000e-04  2.49904626e+00  3.92082099e+00  2.59119939e+00  2.59054249e+00 -3.25170408e-05 
 7.06400000e-04  2.49903729e+00  3.92172436e+00  2.59209265e+00  2.59149381e+00 -3.25105098e-05 
 7.11400000e-04  2.49902927e+00  3.92253875e+00  2.59289693e+00  2.59235672e+00 -3.25046180e-05 
 7.16400000e-04  2.49902220e+00  3.92326338e+00  2.59361146e+00  2.59313040e+00 -3.24993710e-05 
 7.21400000e-04  2.49901610e+00  3.92389754e+00  2.59423554e+00  2.59381411e+00 -3.24947738e-05 
 7.26400000e-04  2.49901097e+00  3.92444063e+00  2.59476859e+00  2.59440717e+00 -3.24908308e-05 
 7.31400000e-04  2.49900682e+00  3.92489212e+00  2.59521008e+00  2.59490903e+00 -3.24875458e-05 
 7.36400000e-04  2.49900365e+00  3.92525158e+00  2.59555959e+00  2.59531921e+00 -3.24849220e-05 
 7.41400000e-04  2.49900146e+00  3.92551866e+00  2.59581678e+00  2.59563729e+00 -3.24829618e-05 
 7.46400000e-04  2.49900026e+00  3.92569311e+00  2.59598142e+00  2.59586299e+00 -3.24816671e-05 
 7.51400000e-04  2.49900004e+00  3.92577476e+00  2.59605333e+00  2.59599608e+00 -3.24810392e-05 
 7.56400000e-04  2.49900081e+00  3.92576353e+00  2.59603245e+00  2.59603643e+00 -3.24810786e-05 
 7.61400000e-04  2.49900256e+00  3.92565942e+00  2.59591880e+00  2.59598401e+00 -3.24817854e-05 
 7.66400000e-04  2.49900530e+00  3.92546255e+00  2.59571249e+00  2.59583887e+00 -3.24831588e-05 
 7.71400000e-04  2.49900903e+00  3.92517309e+00  2.59541371e+00  2.59560114e+00 -3.24851976e-05 
 7.76400000e-04  2.49901373e+00  3.92479132e+00  2.59502275e+00  2.59527105e+00 -3.24878999e-05 
 7.81400000e-04  2.49901940e+00  3.92431761e+00  2.59453999e+00  2.59484891e+00 -3.24912629e-05 
 7.86400000e-04  2.49902604e+00  3.92375242e+00  2.59396589e+00  2.59433514e+00 -3.24952837e-05 
 7.91400000e-04  2.49903364e+00  3.92309629e+00  2.59330100e+00  2.59373023e+00 -3.24999582e-05 
 7.96400000e-04  2.49904220e+00  3.92234985e+00  2.59254596e+00  2.59303475e+00 -3.25052822e-05 
 8.01400000e-04  2.49905170e+00  3.92151380e+00  2.59170149e+00  2.59224938e+00 -3.25112504e-05 
 8.06400000e-04  2.49906214e+00  3.92058897e+00  2.59076841e+00  2.59137487e+00 -3.25178572e-05 
 8.11400000e-04  2.49907350e+00  3.91957624e+00  2.58974761e+00  2.59041206e+00 -3.25250963e-05 
 8.16400000e-04  2.49908577e+00  3.91847657e+00  2.58864008e+00  2.58936187e+00 -3.25329608e-05 
 8.21400000e-04  2.49909895e+00  3.91729104e+00  2.58744687e+00  2.58822532e+00 -3.25414431e-05 
 8.26400000e-04  2.49911302e+00  3.91602078e+00  2.58616915e+00  2.58700350e+00 -3.25505352e-05 
 8.31400000e-04  2.49912796e+00  3.91466701e+00  2.58480814e+00  2.58569759e+00 -3.25602283e-05 
 8.36400000e-04  2.49914377e+00  3.91323104e+00  2.58336515e+00  2.58430885e+00 -3.25705132e-05 
 8.41400000e-04  2.49916042e+00  3.91171426e+00  2.58184158e+00  2.58283860e+00 -3.25813800e-05 
 8.46400000e-04  2.49917790e+00  3.91011812e+00  2.58023889e+00  2.58128828e+00 -3.25928183e-05 
 8.51400000e-04  2.49919618e+00  3.90844417e+00  2.57855863e+00  2.57965938e+00 -3.26048171e-05 
 8.56400000e-04  2.49921527e+00  3.90669403e+00  2.57680242e+00  2.57795347e+00 -3.26173649e-05 
 8.61400000e-04  2.49923512e+00  3.90486938e+00  2.57497197e+00  2.57617220e+00 -3.26304496e-05 
 8.66400000e-04  2.49925574e+00  3.90297200e+00  2.57306904e+00  2.57431729e+00 -3.26440586e-05 
 8.71400000e-04  2.49927708e+00  3.90100372e+00  2.57109548e+00  2.57239054e+00 -3.26581789e-05 
 8.76400000e-04  2.49929914e+00  3.89896644e+00  2.56905319e+00  2.57039381e+00 -3.26727968e-05 
 8.81400000e-04  2.49932189e+00  3.89686214e+00  2.56694415e+00  2.56832903e+00 -3.26878982e-05 
 8.86400000e-04  2.49934531e+00  3.89469286e+00  2.56477042e+00  2.56619822e+00 -3.27034686e-05 
 8.91400000e-04  2.49936938e+00  3.89246071e+00  2.56253410e+00  2.56400342e+00 -3.27194928e-05 
 8.96400000e-04  2.49939407e+00  3.89016785e+00  2.56023736e+00  2.56174679e+00 -3.27359555e-05 
 9.01400000e-04  2.49941935e+00  3.88781651e+00  2.55788243e+00  2.55943050e+00 -3.27528406e-05 
 9.06400000e-04  2.49944521e+00  3.88540899e+00  2.55547161e+00  2.55705681e+00 -3.27701319e-05 
 9.11400000e-04  2.49947162e+00  3.88294762e+00  2.55300725e+00  2.55462803e+00 -3.27878125e-05 
 9.16400000e-04  2.49949855e+00  3.88043480e+00  2.55049173e+00  2.55214653e+00 -3.28058652e-05 
 9.21400000e-04  2.49952597e+00  3.87787299e+00  2.54792753e+00  2.54961472e+00 -3.28242726e-05 
 9.26400000e-04  2.49955386e+00  3.87526467e+00  2.54531713e+00  2.54703508e+00 -3.28430167e-05 
 9.31400000e-04  2.49958220e+00  3.87261241e+00  2.54266310e+00  2.54441011e+00 -3.28620792e-05 
 9.36400000e-04  2.49961094e+00  3.86991879e+00  2.53996801e+00  2.54174239e+00 -3.28814417e-05 
 9.41400000e-04  2.49964007e+00  3.86718644e+00  2.53723451e+00  2.53903452e+00 -3.29010851e-05 
 9.46400000e-04  2.49966955e+00  3.86441805e+00  2.53446528e+00  2.53628915e+00 -3.29209903e-05 
 9.51400000e-04  2.49969936e+00  3.86161631e+00  2.53166302e+00  2.53350898e+00 -3.29411379e-05 
 9.56400000e-04  2.49972947e+00  3.85878399e+00  2.52883048e+00  2.53069671e+00 -3.29615081e-05 
 9.61400000e-04  2.49975984e+00  3.85592386e+00  2.52597045e+00  2.52785512e+00 -3.29820811e-05 
 9.66400000e-04  2.49979045e+00  3.85303872e+00  2.52308573e+00  2.52498699e+00 -3.30028365e-05 
 9.71400000e-04  2.49982127e+00  3.85013141e+00  2.52017915e+00  2.52209514e+00 -3.30237540e-05 
 9.76400000e-04  2.49985226e+00  3.84720480e+00  2.51725358e+00  2.51918240e+00 -3.30448132e-05 
 9.81400000e-04  2.49988340e+00  3.84426175e+00  2.51431188e+00  2.51625165e+00 -3.30659932e-05 
 9.86400000e-04  2.49991465e+00  3.84130517e+00  2.51135697e+00  2.51330577e+00 -3.30872733e-05 
 9.91400000e-04  2.49994599e+00  3.83833798e+00  2.50839175e+00  2.51034766e+00 -3.31086325e-05 
 9.96400000e-04  2.49997738e+00  3.83536310e+00  2.50541914e+00  2.50738023e+00 -3.31300496e-05 
 1.00140000e-03  2.50000880e+00  3.83238346e+00  2.50244208e+00  2.50440642e+00 -3.31515037e-05 
 1.00640000e-03  2.50004020e+00  3.82940201e+00  2.49946352e+00  2.50142916e+00 -3.31729734e-05 
 1.01140000e-03  2.50007157e+00  3.82642169e+00  2.49648638e+00  2.49845139e+00 -3.31944377e-05 
 1.01640000e-03  2.50010286e+00  3.82344546e+00  2.49351362e+00  2.49547606e+00 -3.32158751e-05 
 1.02140000e-03  2.50013406e+00  3.82047626e+00  2.49054818e+00  2.49250610e+00 -3.32372645e-05 
 1.02640000e-03  2.50016512e+00  3.81751702e+00  2.48759300e+00  2.48954446e+00 -3.32585848e-05 
 1.03140000e-03  2.50019601e+00  3.81457068e+00  2.48465100e+00  2.48659407e+00 -3.32798146e-05 
 1.03640000e-03  2.50022672e+00  3.81164017e+00  2.48172510e+00  2.48365785e+00 -3.33009331e-05 
 1.04140000e-03  2.50025720e+00  3.80872838e+00  2.47881821e+00  2.48073872e+00 -3.33219191e-05 
 1.04640000e-03  2.50028743e+00  3.80583821e+00  2.47593320e+00  2.47783957e+00 -3.33427519e-05 
 1.05140000e-03  2.50031737e+00  3.80297253e+00  2.47307295e+00  2.47496328e+00 -3.33634107e-05 
 1.05640000e-03  2.50034700e+00  3.80013419e+00  2.47024030e+00  2.47211272e+00 -3.33838749e-05 
 1.06140000e-03  2.50037629e+00  3.79732601e+00  2.46743806e+00  2.46929070e+00 -3.34041242e-05 
 1.06640000e-03  2.50040521e+00  3.79455079e+00  2.46466902e+00  2.46650004e+00 -3.34241383e-05 
 1.07140000e-03  2.50043372e+00  3.79181128e+00  2.46193593e+00  2.46374352e+00 -3.34438973e-05 
 1.07640000e-03  2.50046181e+00  3.78911021e+00  2.45924153e+00  2.46102387e+00 -3.34633814e-05 
 1.08140000e-03  2.50048944e+00  3.78645028e+00  2.45658849e+00  2.45834382e+00 -3.34825713e-05 
 1.08640000e-03  2.50051659e+00  3.78383414e+00  2.45397945e+00  2.45570602e+00 -3.35014477e-05 
 1.09140000e-03  2.50054323e+00  3.78126439e+00  2.45141703e+00  2.45311311e+00 -3.35199917e-05 
 1.09640000e-03  2.50056934e+00  3.77874361e+00  2.44890377e+00  2.45056767e+00 -3.35381848e-05 
 1.10140000e-03  2.50059488e+00  3.77627430e+00  2.44644219e+00  2.44807225e+00 -3.35560088e-05 
 1.10640000e-03  2.50061983e+00  3.77385893e+00  2.44403474e+00  2.44562933e+00 -3.35734458e-05 
 1.11140000e-03  2.50064418e+00  3.77149991e+00  2.44168382e+00  2.44324135e+00 -3.35904783e-05 
 1.11640000e-03  2.50066788e+00  3.76919960e+00  2.43939179e+00  2.44091071e+00 -3.36070893e-05 
 1.12140000e-03  2.50069093e+00  3.76696031e+00  2.43716094e+00  2.43863973e+00 -3.36232621e-05 
 1.12640000e-03  2.50071330e+00  3.76478426e+00  2.43499350e+00  2.43643067e+00 -3.36389805e-05 
 1.13140000e-03  2.50073496e+00  3.76267364e+00  2.43289163e+00  2.43428575e+00 -3.36542286e-05 
 1.13640000e-03  2.50075590e+00  3.76063056e+00  2.43085744e+00  2.43220712e+00 -3.36689913e-05 
 1.14140000e-03  2.50077609e+00  3.75865707e+00  2.42889296e+00  2.43019685e+00 -3.36832535e-05 
 1.14640000e-03  2.50079552e+00  3.75675513e+00  2.42700017e+00  2.42825695e+00 -3.36970011e-05 
 1.15140000e-03  2.50081416e+00  3.75492665e+00  2.42518095e+00  2.42638937e+00 -3.37102201e-05 
 1.15640000e-03  2.50083199e+00  3.75317347e+00  2.42343713e+00  2.42459599e+00 -3.37228974e-05 
 1.16140000e-03  2.50084901e+00  3.75149734e+00  2.42177046e+00  2.42287858e+00 -3.37350200e-05 
 1.16640000e-03  2.50086519e+00  3.74989994e+00  2.42018260e+00  2.42123888e+00 -3.37465759e-05 
 1.17140000e-03  2.50088051e+00  3.74838287e+00  2.41867515e+00  2.41967853e+00 -3.37575534e-05 
 1.17640000e-03  2.50089497e+00  3.74694766e+00  2.41724962e+00  2.41819910e+00 -3.37679414e-05 
 1.18140000e-03  2.50090854e+00  3.74559573e+00  2.41590744e+00  2.41680206e+00 -3.37777295e-05 
