 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 5.76400000e-04  2.49953819e+00  4.99180473e+00  4.99165361e+00  2.49996545e+00  2.49996736e+00  2.49996834e+00 -1.21428066e-05 
 5.81400000e-04  2.49951056e+00  4.99181172e+00  4.99165154e+00  2.49996338e+00  2.49996526e+00  2.49996623e+00 -1.21427771e-05 
 5.86400000e-04  2.49948341e+00  4.99181858e+00  4.99164951e+00  2.49996135e+00  2.49996320e+00  2.49996415e+00 -1.21427481e-05 
 5.91400000e-04  2.49945677e+00  4.99182530e+00  4.99164751e+00  2.49995936e+00  2.49996118e+00  2.49996211e+00 -1.21427196e-05 
 5.96400000e-04  2.49943066e+00  4.99183189e+00  4.99164556e+00  2.49995741e+00  2.49995919e+00  2.49996010e+00 -1.21426918e-05 
 6.01400000e-04  2.49940512e+00  4.99183833e+00  4.99164365e+00  2.49995550e+00  2.49995724e+00  2.49995814e+00 -1.21426646e-05 
 6.06400000e-04  2.49938017e+00  4.99184462e+00  4.99164178e+00  2.49995364e+00  2.49995534e+00  2.49995621e+00 -1.21426381e-05 
 6.11400000e-04  2.49935582e+00  4.99185075e+00  4.99163996e+00  2.49995182e+00  2.49995348e+00  2.49995433e+00 -1.21426122e-05 
 6.16400000e-04  2.49933212e+00  4.99185672e+00  4.99163818e+00  2.49995005e+00  2.49995167e+00  2.49995250e+00 -1.21425870e-05 
 6.21400000e-04  2.49930907e+00  4.99186252e+00  4.99163646e+00  2.49994832e+00  2.49994990e+00  2.49995071e+00 -1.21425626e-05 
 6.26400000e-04  2.49928670e+00  4.99186814e+00  4.99163478e+00  2.49994665e+00  2.49994819e+00  2.49994897e+00 -1.21425388e-05 
 6.31400000e-04  2.49926504e+00  4.99187359e+00  4.99163316e+00  2.49994503e+00  2.49994652e+00  2.49994729e+00 -1.21425159e-05 
 6.36400000e-04  2.49924410e+00  4.99187885e+00  4.99163159e+00  2.49994347e+00  2.49994491e+00  2.49994565e+00 -1.21424937e-05 
 6.41400000e-04  2.49922391e+00  4.99188392e+00  4.99163008e+00  2.49994196e+00  2.49994335e+00  2.49994407e+00 -1.21424724e-05 
 6.46400000e-04  2.49920448e+00  4.99188880e+00  4.99162862e+00  2.49994051e+00  2.49994185e+00  2.49994254e+00 -1.21424518e-05 
 6.51400000e-04  2.49918584e+00  4.99189348e+00  4.99162723e+00  2.49993911e+00  2.49994040e+00  2.49994107e+00 -1.21424321e-05 
 6.56400000e-04  2.49916801e+00  4.99189796e+00  4.99162589e+00  2.49993778e+00  2.49993901e+00  2.49993965e+00 -1.21424133e-05 
 6.61400000e-04  2.49915099e+00  4.99190223e+00  4.99162461e+00  2.49993650e+00  2.49993769e+00  2.49993830e+00 -1.21423953e-05 
 6.66400000e-04  2.49913481e+00  4.99190630e+00  4.99162339e+00  2.49993529e+00  2.49993642e+00  2.49993700e+00 -1.21423782e-05 
 6.71400000e-04  2.49911949e+00  4.99191015e+00  4.99162224e+00  2.49993414e+00  2.49993521e+00  2.49993577e+00 -1.21423620e-05 
 6.76400000e-04  2.49910503e+00  4.99191378e+00  4.99162115e+00  2.49993306e+00  2.49993407e+00  2.49993459e+00 -1.21423468e-05 
 6.81400000e-04  2.49909146e+00  4.99191719e+00  4.99162012e+00  2.49993204e+00  2.49993299e+00  2.49993349e+00 -1.21423324e-05 
 6.86400000e-04  2.49907879e+00  4.99192038e+00  4.99161916e+00  2.49993108e+00  2.49993198e+00  2.49993244e+00 -1.21423191e-05 
 6.91400000e-04  2.49906702e+00  4.99192334e+00  4.99161827e+00  2.49993019e+00  2.49993103e+00  2.49993147e+00 -1.21423066e-05 
 6.96400000e-04  2.49905618e+00  4.99192607e+00  4.99161745e+00  2.49992937e+00  2.49993015e+00  2.49993055e+00 -1.21422952e-05 
 7.01400000e-04  2.49904626e+00  4.99192857e+00  4.99161669e+00  2.49992862e+00  2.49992934e+00  2.49992971e+00 -1.21422847e-05 
 7.06400000e-04  2.49903729e+00  4.99193084e+00  4.99161600e+00  2.49992794e+00  2.49992859e+00  2.49992894e+00 -1.21422752e-05 
 7.11400000e-04  2.49902927e+00  4.99193288e+00  4.99161539e+00  2.49992733e+00  2.49992792e+00  2.49992823e+00 -1.21422667e-05 
 7.16400000e-04  2.49902220e+00  4.99193467e+00  4.99161484e+00  2.49992678e+00  2.49992731e+00  2.49992759e+00 -1.21422592e-05 
