 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 4.71400000e-04  2.50017873e+00  4.53556780e+00  4.54248163e+00  2.50578508e+00  2.50645398e+00  2.50679882e+00 -2.37226085e-05 
 4.76400000e-04  2.50014774e+00  4.53572963e+00  4.54139381e+00  2.50469673e+00  2.50537019e+00  2.50571744e+00 -2.37304061e-05 
 4.81400000e-04  2.50011660e+00  4.53589219e+00  4.54029988e+00  2.50360239e+00  2.50427975e+00  2.50462907e+00 -2.37382490e-05 
 4.86400000e-04  2.50008535e+00  4.53605531e+00  4.53920092e+00  2.50250313e+00  2.50318373e+00  2.50353477e+00 -2.37461294e-05 
 4.91400000e-04  2.50005401e+00  4.53621883e+00  4.53809802e+00  2.50140003e+00  2.50208320e+00  2.50243562e+00 -2.37540398e-05 
 4.96400000e-04  2.50002262e+00  4.53638260e+00  4.53699225e+00  2.50029418e+00  2.50097925e+00  2.50133270e+00 -2.37619722e-05 
 5.01400000e-04  2.49999120e+00  4.53654644e+00  4.53588472e+00  2.49918667e+00  2.49987296e+00  2.50022710e+00 -2.37699188e-05 
 5.06400000e-04  2.49995980e+00  4.53671021e+00  4.53477651e+00  2.49807860e+00  2.49876543e+00  2.49911990e+00 -2.37778719e-05 
 5.11400000e-04  2.49992843e+00  4.53687373e+00  4.53366872e+00  2.49697106e+00  2.49765776e+00  2.49801221e+00 -2.37858234e-05 
 5.16400000e-04  2.49989714e+00  4.53703685e+00  4.53256246e+00  2.49586516e+00  2.49655103e+00  2.49690512e+00 -2.37937655e-05 
 5.21400000e-04  2.49986594e+00  4.53719940e+00  4.53145882e+00  2.49476199e+00  2.49544636e+00  2.49579973e+00 -2.38016903e-05 
 5.26400000e-04  2.49983488e+00  4.53736123e+00  4.53035891e+00  2.49366265e+00  2.49434485e+00  2.49469714e+00 -2.38095899e-05 
 5.31400000e-04  2.49980399e+00  4.53752217e+00  4.52926382e+00  2.49256825e+00  2.49324758e+00  2.49359845e+00 -2.38174563e-05 
 5.36400000e-04  2.49977328e+00  4.53768207e+00  4.52817464e+00  2.49147987e+00  2.49215566e+00  2.49250475e+00 -2.38252816e-05 
 5.41400000e-04  2.49974280e+00  4.53784078e+00  4.52709248e+00  2.49039861e+00  2.49107018e+00  2.49141715e+00 -2.38330580e-05 
 5.46400000e-04  2.49971257e+00  4.53799813e+00  4.52601840e+00  2.48932555e+00  2.48999223e+00  2.49033673e+00 -2.38407777e-05 
 5.51400000e-04  2.49968263e+00  4.53815397e+00  4.52495351e+00  2.48826178e+00  2.48892289e+00  2.48926457e+00 -2.38484328e-05 
 5.56400000e-04  2.49965300e+00  4.53830815e+00  4.52389886e+00  2.48720835e+00  2.48786323e+00  2.48820175e+00 -2.38560157e-05 
 5.61400000e-04  2.49962371e+00  4.53846053e+00  4.52285552e+00  2.48616634e+00  2.48681434e+00  2.48714935e+00 -2.38635185e-05 
 5.66400000e-04  2.49959479e+00  4.53861094e+00  4.52182454e+00  2.48513680e+00  2.48577725e+00  2.48610843e+00 -2.38709337e-05 
 5.71400000e-04  2.49956628e+00  4.53875925e+00  4.52080697e+00  2.48412077e+00  2.48475303e+00  2.48508003e+00 -2.38782538e-05 
 5.76400000e-04  2.49953819e+00  4.53890531e+00  4.51980385e+00  2.48311928e+00  2.48374271e+00  2.48406520e+00 -2.38854712e-05 
 5.81400000e-04  2.49951056e+00  4.53904897e+00  4.51881617e+00  2.48213335e+00  2.48274731e+00  2.48306497e+00 -2.38925786e-05 
 5.86400000e-04  2.49948341e+00  4.53919011e+00  4.51784496e+00  2.48116397e+00  2.48176785e+00  2.48208035e+00 -2.38995687e-05 
 5.91400000e-04  2.49945677e+00  4.53932857e+00  4.51689120e+00  2.48021214e+00  2.48080531e+00  2.48111234e+00 -2.39064344e-05 
 5.96400000e-04  2.49943066e+00  4.53946423e+00  4.51595586e+00  2.47927883e+00  2.47986069e+00  2.48016193e+00 -2.39131686e-05 
 6.01400000e-04  2.49940512e+00  4.53959696e+00  4.51503989e+00  2.47836498e+00  2.47893494e+00  2.47923008e+00 -2.39197643e-05 
 6.06400000e-04  2.49938017e+00  4.53972662e+00  4.51414423e+00  2.47747153e+00  2.47802901e+00  2.47831776e+00 -2.39262149e-05 
 6.11400000e-04  2.49935582e+00  4.53985310e+00  4.51326980e+00  2.47659939e+00  2.47714382e+00  2.47742588e+00 -2.39325135e-05 
 6.16400000e-04  2.49933212e+00  4.53997627e+00  4.51241762e+00  2.47574959e+00  2.47628035e+00  2.47655540e+00 -2.39386526e-05 
 6.21400000e-04  2.49930907e+00  4.54009601e+00  4.51158838e+00  2.47492282e+00  2.47543944e+00  2.47570722e+00 -2.39446274e-05 
 6.26400000e-04  2.49928670e+00  4.54021219e+00  4.51078288e+00  2.47411986e+00  2.47462185e+00  2.47488213e+00 -2.39504323e-05 
 6.31400000e-04  2.49926504e+00  4.54032472e+00  4.51000208e+00  2.47334169e+00  2.47382848e+00  2.47408095e+00 -2.39560599e-05 
 6.36400000e-04  2.49924410e+00  4.54043347e+00  4.50924675e+00  2.47258906e+00  2.47306016e+00  2.47330457e+00 -2.39615047e-05 
 6.41400000e-04  2.49922391e+00  4.54053836e+00  4.50851767e+00  2.47186277e+00  2.47231767e+00  2.47255377e+00 -2.39667611e-05 
