 time            v(vin)          v(b3_collector) v(vout_final)   i(vdd)         
 6.36400000e-04  2.49924410e+00  3.89728355e+00  2.56748667e+00 -3.26903654e-05 
 6.41400000e-04  2.49922391e+00  3.89936733e+00  2.56955183e+00 -3.26752439e-05 
 6.46400000e-04  2.49920448e+00  3.90138373e+00  2.57154978e+00 -3.26606031e-05 
 6.51400000e-04  2.49918584e+00  3.90333079e+00  2.57347860e+00 -3.26464571e-05 
 6.56400000e-04  2.49916801e+00  3.90520664e+00  2.57533641e+00 -3.26328197e-05 
 6.61400000e-04  2.49915099e+00  3.90700945e+00  2.57712143e+00 -3.26197039e-05 
 6.66400000e-04  2.49913481e+00  3.90873748e+00  2.57883191e+00 -3.26071224e-05 
 6.71400000e-04  2.49911949e+00  3.91038906e+00  2.58046621e+00 -3.25950873e-05 
 6.76400000e-04  2.49910503e+00  3.91196259e+00  2.58202275e+00 -3.25836102e-05 
 6.81400000e-04  2.49909146e+00  3.91345656e+00  2.58350002e+00 -3.25727021e-05 
 6.86400000e-04  2.49907879e+00  3.91486951e+00  2.58489659e+00 -3.25623734e-05 
 6.91400000e-04  2.49906702e+00  3.91620009e+00  2.58621112e+00 -3.25526341e-05 
 6.96400000e-04  2.49905618e+00  3.91744701e+00  2.58744235e+00 -3.25434935e-05 
 7.01400000e-04  2.49904626e+00  3.91860908e+00  2.58858907e+00 -3.25349605e-05 
 7.06400000e-04  2.49903729e+00  3.91968516e+00  2.58965019e+00 -3.25270431e-05 
 7.11400000e-04  2.49902927e+00  3.92067423e+00  2.59062469e+00 -3.25197490e-05 
 7.16400000e-04  2.49902220e+00  3.92157533e+00  2.59151163e+00 -3.25130851e-05 
 7.21400000e-04  2.49901610e+00  3.92238759e+00  2.59231014e+00 -3.25070578e-05 
 7.26400000e-04  2.49901097e+00  3.92311023e+00  2.59301948e+00 -3.25016730e-05 
 7.31400000e-04  2.49900682e+00  3.92374255e+00  2.59363894e+00 -3.24969357e-05 
 7.36400000e-04  2.49900365e+00  3.92428396e+00  2.59416794e+00 -3.24928505e-05 
 7.41400000e-04  2.49900146e+00  3.92473391e+00  2.59460596e+00 -3.24894213e-05 
 7.46400000e-04  2.49900026e+00  3.92509200e+00  2.59495259e+00 -3.24866514e-05 
 7.51400000e-04  2.49900004e+00  3.92535785e+00  2.59520748e+00 -3.24845435e-05 
 7.56400000e-04  2.49900081e+00  3.92553123e+00  2.59537041e+00 -3.24830996e-05 
 7.61400000e-04  2.49900256e+00  3.92561197e+00  2.59544120e+00 -3.24823210e-05 
 7.66400000e-04  2.49900530e+00  3.92559998e+00  2.59541978e+00 -3.24822086e-05 
 7.71400000e-04  2.49900903e+00  3.92549527e+00  2.59530619e+00 -3.24827624e-05 
 7.76400000e-04  2.49901373e+00  3.92529796e+00  2.59510053e+00 -3.24839820e-05 
 7.81400000e-04  2.49901940e+00  3.92500821e+00  2.59480298e+00 -3.24858661e-05 
 7.86400000e-04  2.49902604e+00  3.92462632e+00  2.59441385e+00 -3.24884131e-05 
 7.91400000e-04  2.49903364e+00  3.92415265e+00  2.59393350e+00 -3.24916205e-05 
 7.96400000e-04  2.49904220e+00  3.92358765e+00  2.59336239e+00 -3.24954852e-05 
 8.01400000e-04  2.49905170e+00  3.92293187e+00  2.59270107e+00 -3.25000036e-05 
 8.06400000e-04  2.49906214e+00  3.92218593e+00  2.59195018e+00 -3.25051714e-05 
 8.11400000e-04  2.49907350e+00  3.92135055e+00  2.59111044e+00 -3.25109837e-05 
 8.16400000e-04  2.49908577e+00  3.92042654e+00  2.59018265e+00 -3.25174348e-05 
 8.21400000e-04  2.49909895e+00  3.91941478e+00  2.58916771e+00 -3.25245188e-05 
 8.26400000e-04  2.49911302e+00  3.91831625e+00  2.58806659e+00 -3.25322287e-05 
 8.31400000e-04  2.49912796e+00  3.91713200e+00  2.58688036e+00 -3.25405573e-05 
 8.36400000e-04  2.49914377e+00  3.91586317e+00  2.58561015e+00 -3.25494966e-05 
 8.41400000e-04  2.49916042e+00  3.91451099e+00  2.58425719e+00 -3.25590380e-05 
 8.46400000e-04  2.49917790e+00  3.91307676e+00  2.58282278e+00 -3.25691724e-05 
 8.51400000e-04  2.49919618e+00  3.91156186e+00  2.58130830e+00 -3.25798901e-05 
 8.56400000e-04  2.49921527e+00  3.90996776e+00  2.57971523e+00 -3.25911808e-05 
 8.61400000e-04  2.49923512e+00  3.90829599e+00  2.57804509e+00 -3.26030337e-05 
 8.66400000e-04  2.49925574e+00  3.90654817e+00  2.57629950e+00 -3.26154374e-05 
 8.71400000e-04  2.49927708e+00  3.90472598e+00  2.57448015e+00 -3.26283800e-05 
 8.76400000e-04  2.49929914e+00  3.90283120e+00  2.57258879e+00 -3.26418491e-05 
 8.81400000e-04  2.49932189e+00  3.90086565e+00  2.57062726e+00 -3.26558316e-05 
 8.86400000e-04  2.49934531e+00  3.89883124e+00  2.56859746e+00 -3.26703140e-05 
 8.91400000e-04  2.49936938e+00  3.89672994e+00  2.56650135e+00 -3.26852826e-05 
 8.96400000e-04  2.49939407e+00  3.89456379e+00  2.56434098e+00 -3.27007227e-05 
 9.01400000e-04  2.49941935e+00  3.89233489e+00  2.56211842e+00 -3.27166194e-05 
 9.06400000e-04  2.49944521e+00  3.89004541e+00  2.55983585e+00 -3.27329574e-05 
 9.11400000e-04  2.49947162e+00  3.88769757e+00  2.55749549e+00 -3.27497209e-05 
 9.16400000e-04  2.49949855e+00  3.88529366e+00  2.55509960e+00 -3.27668937e-05 
 9.21400000e-04  2.49952597e+00  3.88283602e+00  2.55265053e+00 -3.27844589e-05 
 9.26400000e-04  2.49955386e+00  3.88032704e+00  2.55015066e+00 -3.28023997e-05 
 9.31400000e-04  2.49958220e+00  3.87776916e+00  2.54760243e+00 -3.28206986e-05 
 9.36400000e-04  2.49961094e+00  3.87516490e+00  2.54500831e+00 -3.28393377e-05 
 9.41400000e-04  2.49964007e+00  3.87251678e+00  2.54237086e+00 -3.28582990e-05 
 9.46400000e-04  2.49966955e+00  3.86982740e+00  2.53969264e+00 -3.28775638e-05 
 9.51400000e-04  2.49969936e+00  3.86709938e+00  2.53697628e+00 -3.28971135e-05 
 9.56400000e-04  2.49972947e+00  3.86433541e+00  2.53422443e+00 -3.29169290e-05 
 9.61400000e-04  2.49975984e+00  3.86153818e+00  2.53143979e+00 -3.29369908e-05 
 9.66400000e-04  2.49979045e+00  3.85871043e+00  2.52862509e+00 -3.29572793e-05 
 9.71400000e-04  2.49982127e+00  3.85585496e+00  2.52578309e+00 -3.29777747e-05 
 9.76400000e-04  2.49985226e+00  3.85297455e+00  2.52291658e+00 -3.29984568e-05 
 9.81400000e-04  2.49988340e+00  3.85007203e+00  2.52002838e+00 -3.30193054e-05 
 9.86400000e-04  2.49991465e+00  3.84715027e+00  2.51712133e+00 -3.30402999e-05 
 9.91400000e-04  2.49994599e+00  3.84421214e+00  2.51419830e+00 -3.30614198e-05 
 9.96400000e-04  2.49997738e+00  3.84126053e+00  2.51126215e+00 -3.30826442e-05 
 1.00140000e-03  2.50000880e+00  3.83829834e+00  2.50831578e+00 -3.31039522e-05 
 1.00640000e-03  2.50004020e+00  3.83532852e+00  2.50536210e+00 -3.31253229e-05 
 1.01140000e-03  2.50007157e+00  3.83235397e+00  2.50240403e+00 -3.31467350e-05 
 1.01640000e-03  2.50010286e+00  3.82937764e+00  2.49944448e+00 -3.31681675e-05 
 1.02140000e-03  2.50013406e+00  3.82640248e+00  2.49648638e+00 -3.31895992e-05 
 1.02640000e-03  2.50016512e+00  3.82343143e+00  2.49353266e+00 -3.32110088e-05 
 1.03140000e-03  2.50019601e+00  3.82046742e+00  2.49058624e+00 -3.32323752e-05 
 1.03640000e-03  2.50022672e+00  3.81751339e+00  2.48765004e+00 -3.32536772e-05 
 1.04140000e-03  2.50025720e+00  3.81457226e+00  2.48472696e+00 -3.32748936e-05 
 1.04640000e-03  2.50028743e+00  3.81164697e+00  2.48181990e+00 -3.32960034e-05 
 1.05140000e-03  2.50031737e+00  3.80874040e+00  2.47893176e+00 -3.33169856e-05 
 1.05640000e-03  2.50034700e+00  3.80585544e+00  2.47606539e+00 -3.33378193e-05 
 1.06140000e-03  2.50037629e+00  3.80299495e+00  2.47322364e+00 -3.33584839e-05 
 1.06640000e-03  2.50040521e+00  3.80016179e+00  2.47040934e+00 -3.33789587e-05 
 1.07140000e-03  2.50043372e+00  3.79735877e+00  2.46762528e+00 -3.33992233e-05 
 1.07640000e-03  2.50046181e+00  3.79458867e+00  2.46487424e+00 -3.34192576e-05 
 1.08140000e-03  2.50048944e+00  3.79185425e+00  2.46215895e+00 -3.34390415e-05 
 1.08640000e-03  2.50051659e+00  3.78915824e+00  2.45948211e+00 -3.34585553e-05 
 1.09140000e-03  2.50054323e+00  3.78650333e+00  2.45684640e+00 -3.34777795e-05 
 1.09640000e-03  2.50056934e+00  3.78389215e+00  2.45425444e+00 -3.34966949e-05 
 1.10140000e-03  2.50059488e+00  3.78132731e+00  2.45170882e+00 -3.35152826e-05 
 1.10640000e-03  2.50061983e+00  3.77881138e+00  2.44921207e+00 -3.35335239e-05 
 1.11140000e-03  2.50064418e+00  3.77634686e+00  2.44676669e+00 -3.35514006e-05 
 1.11640000e-03  2.50066788e+00  3.77393621e+00  2.44437511e+00 -3.35688949e-05 
 1.12140000e-03  2.50069093e+00  3.77158184e+00  2.44203974e+00 -3.35859891e-05 
 1.12640000e-03  2.50071330e+00  3.76928610e+00  2.43976289e+00 -3.36026662e-05 
 1.13140000e-03  2.50073496e+00  3.76705130e+00  2.43754685e+00 -3.36189094e-05 
 1.13640000e-03  2.50075590e+00  3.76487965e+00  2.43539383e+00 -3.36347023e-05 
 1.14140000e-03  2.50077609e+00  3.76277335e+00  2.43330599e+00 -3.36500293e-05 
 1.14640000e-03  2.50079552e+00  3.76073448e+00  2.43128541e+00 -3.36648748e-05 
 1.15140000e-03  2.50081416e+00  3.75876510e+00  2.42933412e+00 -3.36792239e-05 
 1.15640000e-03  2.50083199e+00  3.75686717e+00  2.42745406e+00 -3.36930623e-05 
 1.16140000e-03  2.50084901e+00  3.75504259e+00  2.42564713e+00 -3.37063760e-05 
 1.16640000e-03  2.50086519e+00  3.75329320e+00  2.42391513e+00 -3.37191516e-05 
 1.17140000e-03  2.50088051e+00  3.75162074e+00  2.42225980e+00 -3.37313764e-05 
 1.17640000e-03  2.50089497e+00  3.75002689e+00  2.42068280e+00 -3.37430379e-05 
 1.18140000e-03  2.50090854e+00  3.74851325e+00  2.41918570e+00 -3.37541244e-05 
 1.18640000e-03  2.50092121e+00  3.74708133e+00  2.41777000e+00 -3.37646249e-05 
 1.19140000e-03  2.50093298e+00  3.74573258e+00  2.41643713e+00 -3.37745286e-05 
 1.19640000e-03  2.50094382e+00  3.74446834e+00  2.41518843e+00 -3.37838258e-05 
 1.20140000e-03  2.50095374e+00  3.74328988e+00  2.41402513e+00 -3.37925069e-05 
 1.20640000e-03  2.50096271e+00  3.74219838e+00  2.41294842e+00 -3.38005633e-05 
 1.21140000e-03  2.50097073e+00  3.74119493e+00  2.41195937e+00 -3.38079868e-05 
 1.21640000e-03  2.50097780e+00  3.74028056e+00  2.41105898e+00 -3.38147699e-05 
 1.22140000e-03  2.50098390e+00  3.73945616e+00  2.41024814e+00 -3.38209059e-05 
 1.22640000e-03  2.50098903e+00  3.73872257e+00  2.40952766e+00 -3.38263886e-05 
 1.23140000e-03  2.50099318e+00  3.73808052e+00  2.40889828e+00 -3.38312124e-05 
 1.23640000e-03  2.50099635e+00  3.73753066e+00  2.40836063e+00 -3.38353724e-05 
 1.24140000e-03  2.50099854e+00  3.73707355e+00  2.40791524e+00 -3.38388646e-05 
 1.24640000e-03  2.50099974e+00  3.73670963e+00  2.40756255e+00 -3.38416853e-05 
 1.25140000e-03  2.50099996e+00  3.73643927e+00  2.40730293e+00 -3.38438317e-05 
 1.25640000e-03  2.50099919e+00  3.73626274e+00  2.40713663e+00 -3.38453018e-05 
 1.26140000e-03  2.50099744e+00  3.73618023e+00  2.40706382e+00 -3.38460940e-05 
 1.26640000e-03  2.50099470e+00  3.73619180e+00  2.40708457e+00 -3.38462075e-05 
 1.27140000e-03  2.50099097e+00  3.73629746e+00  2.40719886e+00 -3.38456422e-05 
 1.27640000e-03  2.50098627e+00  3.73649709e+00  2.40740658e+00 -3.38443987e-05 
 1.28140000e-03  2.50098060e+00  3.73679049e+00  2.40770751e+00 -3.38424784e-05 
 1.28640000e-03  2.50097396e+00  3.73717737e+00  2.40810135e+00 -3.38398830e-05 
 1.29140000e-03  2.50096636e+00  3.73765733e+00  2.40858770e+00 -3.38366153e-05 
 1.29640000e-03  2.50095780e+00  3.73822990e+00  2.40916609e+00 -3.38326786e-05 
 1.30140000e-03  2.50094830e+00  3.73889449e+00  2.40983592e+00 -3.38280769e-05 
 1.30640000e-03  2.50093786e+00  3.73965045e+00  2.41059652e+00 -3.38228148e-05 
 1.31140000e-03  2.50092650e+00  3.74049701e+00  2.41144712e+00 -3.38168976e-05 
 1.31640000e-03  2.50091423e+00  3.74143332e+00  2.41238688e+00 -3.38103313e-05 
 1.32140000e-03  2.50090105e+00  3.74245843e+00  2.41341485e+00 -3.38031226e-05 
 1.32640000e-03  2.50088698e+00  3.74357133e+00  2.41452999e+00 -3.37952787e-05 
 1.33140000e-03  2.50087204e+00  3.74477089e+00  2.41573119e+00 -3.37868076e-05 
 1.33640000e-03  2.50085623e+00  3.74605591e+00  2.41701724e+00 -3.37777178e-05 
 1.34140000e-03  2.50083958e+00  3.74742510e+00  2.41838685e+00 -3.37680184e-05 
 1.34640000e-03  2.50082210e+00  3.74887708e+00  2.41983865e+00 -3.37577194e-05 
 1.35140000e-03  2.50080382e+00  3.75041040e+00  2.42137117e+00 -3.37468309e-05 
 1.35640000e-03  2.50078473e+00  3.75202351e+00  2.42298288e+00 -3.37353642e-05 
 1.36140000e-03  2.50076488e+00  3.75371481e+00  2.42467217e+00 -3.37233305e-05 
 1.36640000e-03  2.50074426e+00  3.75548260e+00  2.42643734e+00 -3.37107422e-05 
 1.37140000e-03  2.50072292e+00  3.75732510e+00  2.42827662e+00 -3.36976119e-05 
 1.37640000e-03  2.50070086e+00  3.75924047e+00  2.43018817e+00 -3.36839528e-05 
 1.38140000e-03  2.50067811e+00  3.76122679e+00  2.43217008e+00 -3.36697786e-05 
 1.38640000e-03  2.50065469e+00  3.76328207e+00  2.43422035e+00 -3.36551036e-05 
 1.39140000e-03  2.50063062e+00  3.76540425e+00  2.43633694e+00 -3.36399426e-05 
 1.39640000e-03  2.50060593e+00  3.76759121e+00  2.43851773e+00 -3.36243107e-05 
 1.40140000e-03  2.50058065e+00  3.76984076e+00  2.44076053e+00 -3.36082237e-05 
 1.40640000e-03  2.50055479e+00  3.77215065e+00  2.44306311e+00 -3.35916978e-05 
 1.41140000e-03  2.50052838e+00  3.77451858e+00  2.44542315e+00 -3.35747494e-05 
