 time            v(vin)          v(b3_collector) v(vout_drv)     v(vout_final)   i(vdd)         
 2.41400000e-04  2.50099854e+00  3.73663928e+00  2.40708920e+00  2.40715289e+00 -3.38426237e-05 
 2.46400000e-04  2.50099974e+00  3.73637691e+00  2.40683640e+00  2.40688133e+00 -3.38445880e-05 
 2.51400000e-04  2.50099996e+00  3.73620851e+00  2.40667750e+00  2.40670364e+00 -3.38458745e-05 
 2.56400000e-04  2.50099919e+00  3.73613426e+00  2.40661267e+00  2.40661999e+00 -3.38464819e-05 
 2.61400000e-04  2.50099744e+00  3.73615423e+00  2.40664197e+00  2.40663046e+00 -3.38464096e-05 
 2.66400000e-04  2.50099470e+00  3.73626840e+00  2.40676537e+00  2.40673504e+00 -3.38456577e-05 
 2.71400000e-04  2.50099097e+00  3.73647666e+00  2.40698274e+00  2.40693363e+00 -3.38442269e-05 
 2.76400000e-04  2.50098627e+00  3.73677880e+00  2.40729387e+00  2.40722602e+00 -3.38421187e-05 
 2.81400000e-04  2.50098060e+00  3.73717450e+00  2.40769844e+00  2.40761193e+00 -3.38393352e-05 
 2.86400000e-04  2.50097396e+00  3.73766338e+00  2.40819605e+00  2.40809095e+00 -3.38358792e-05 
 2.91400000e-04  2.50096636e+00  3.73824495e+00  2.40878619e+00  2.40866262e+00 -3.38317543e-05 
 2.96400000e-04  2.50095780e+00  3.73891860e+00  2.40946827e+00  2.40932635e+00 -3.38269646e-05 
 3.01400000e-04  2.50094830e+00  3.73968368e+00  2.41024161e+00  2.41008148e+00 -3.38215150e-05 
 3.06400000e-04  2.50093786e+00  3.74053942e+00  2.41110543e+00  2.41092725e+00 -3.38154109e-05 
 3.11400000e-04  2.50092650e+00  3.74148494e+00  2.41205886e+00  2.41186281e+00 -3.38086585e-05 
 3.16400000e-04  2.50091423e+00  3.74251930e+00  2.41310094e+00  2.41288722e+00 -3.38012647e-05 
 3.21400000e-04  2.50090105e+00  3.74364147e+00  2.41423063e+00  2.41399945e+00 -3.37932369e-05 
 3.26400000e-04  2.50088698e+00  3.74485031e+00  2.41544679e+00  2.41519839e+00 -3.37845832e-05 
 3.31400000e-04  2.50087204e+00  3.74614462e+00  2.41674820e+00  2.41648282e+00 -3.37753123e-05 
 3.36400000e-04  2.50085623e+00  3.74752308e+00  2.41813355e+00  2.41785147e+00 -3.37654336e-05 
 3.41400000e-04  2.50083958e+00  3.74898433e+00  2.41960146e+00  2.41930295e+00 -3.37549571e-05 
 3.46400000e-04  2.50082210e+00  3.75052689e+00  2.42115045e+00  2.42083582e+00 -3.37438933e-05 
 3.51400000e-04  2.50080382e+00  3.75214922e+00  2.42277897e+00  2.42244853e+00 -3.37322534e-05 
 3.56400000e-04  2.50078473e+00  3.75384969e+00  2.42448539e+00  2.42413946e+00 -3.37200491e-05 
 3.61400000e-04  2.50076488e+00  3.75562659e+00  2.42626798e+00  2.42590692e+00 -3.37072926e-05 
 3.66400000e-04  2.50074426e+00  3.75747815e+00  2.42812498e+00  2.42774915e+00 -3.36939969e-05 
 3.71400000e-04  2.50072292e+00  3.75940250e+00  2.43005451e+00  2.42966428e+00 -3.36801753e-05 
 3.76400000e-04  2.50070086e+00  3.76139772e+00  2.43205464e+00  2.43165041e+00 -3.36658417e-05 
 3.81400000e-04  2.50067811e+00  3.76346182e+00  2.43412337e+00  2.43370554e+00 -3.36510106e-05 
 3.86400000e-04  2.50065469e+00  3.76559272e+00  2.43625863e+00  2.43582762e+00 -3.36356968e-05 
 3.91400000e-04  2.50063062e+00  3.76778829e+00  2.43845828e+00  2.43801453e+00 -3.36199157e-05 
 3.96400000e-04  2.50060593e+00  3.77004634e+00  2.44072012e+00  2.44026406e+00 -3.36036832e-05 
 4.01400000e-04  2.50058065e+00  3.77236461e+00  2.44304189e+00  2.44257398e+00 -3.35870156e-05 
 4.06400000e-04  2.50055479e+00  3.77474078e+00  2.44542127e+00  2.44494198e+00 -3.35699295e-05 
 4.11400000e-04  2.50052838e+00  3.77717247e+00  2.44785587e+00  2.44736568e+00 -3.35524422e-05 
 4.16400000e-04  2.50050145e+00  3.77965726e+00  2.45034327e+00  2.44984267e+00 -3.35345712e-05 
 4.21400000e-04  2.50047403e+00  3.78219266e+00  2.45288099e+00  2.45237047e+00 -3.35163343e-05 
 4.26400000e-04  2.50044614e+00  3.78477615e+00  2.45546648e+00  2.45494656e+00 -3.34977498e-05 
 4.31400000e-04  2.50041780e+00  3.78740514e+00  2.45809717e+00  2.45756837e+00 -3.34788364e-05 
 4.36400000e-04  2.50038906e+00  3.79007702e+00  2.46077044e+00  2.46023328e+00 -3.34596129e-05 
 4.41400000e-04  2.50035993e+00  3.79278911e+00  2.46348362e+00  2.46293864e+00 -3.34400986e-05 
 4.46400000e-04  2.50033045e+00  3.79553873e+00  2.46623400e+00  2.46568174e+00 -3.34203129e-05 
 4.51400000e-04  2.50030064e+00  3.79832312e+00  2.46901886e+00  2.46845987e+00 -3.34002756e-05 
 4.56400000e-04  2.50027053e+00  3.80113953e+00  2.47183541e+00  2.47127025e+00 -3.33800066e-05 
 4.61400000e-04  2.50024016e+00  3.80398513e+00  2.47468085e+00  2.47411008e+00 -3.33595263e-05 
 4.66400000e-04  2.50020955e+00  3.80685712e+00  2.47755236e+00  2.47697654e+00 -3.33388550e-05 
 4.71400000e-04  2.50017873e+00  3.80975263e+00  2.48044708e+00  2.47986679e+00 -3.33180132e-05 
 4.76400000e-04  2.50014774e+00  3.81266879e+00  2.48336213e+00  2.48277795e+00 -3.32970217e-05 
 4.81400000e-04  2.50011660e+00  3.81560269e+00  2.48629463e+00  2.48570713e+00 -3.32759015e-05 
 4.86400000e-04  2.50008535e+00  3.81855144e+00  2.48924166e+00  2.48865143e+00 -3.32546733e-05 
 4.91400000e-04  2.50005401e+00  3.82151211e+00  2.49220030e+00  2.49160792e+00 -3.32333584e-05 
 4.96400000e-04  2.50002262e+00  3.82448177e+00  2.49516762e+00  2.49457368e+00 -3.32119778e-05 
 5.01400000e-04  2.49999120e+00  3.82745746e+00  2.49814068e+00  2.49754577e+00 -3.31905528e-05 
 5.06400000e-04  2.49995980e+00  3.83043626e+00  2.50111654e+00  2.50052125e+00 -3.31691045e-05 
 5.11400000e-04  2.49992843e+00  3.83341521e+00  2.50409225e+00  2.50349717e+00 -3.31476542e-05 
 5.16400000e-04  2.49989714e+00  3.83639138e+00  2.50706488e+00  2.50647060e+00 -3.31262231e-05 
 5.21400000e-04  2.49986594e+00  3.83936181e+00  2.51003150e+00  2.50943859e+00 -3.31048323e-05 
 5.26400000e-04  2.49983488e+00  3.84232359e+00  2.51298916e+00  2.51239822e+00 -3.30835029e-05 
 5.31400000e-04  2.49980399e+00  3.84527378e+00  2.51593496e+00  2.51534656e+00 -3.30622560e-05 
 5.36400000e-04  2.49977328e+00  3.84820949e+00  2.51886599e+00  2.51828072e+00 -3.30411125e-05 
 5.41400000e-04  2.49974280e+00  3.85112782e+00  2.52177937e+00  2.52119781e+00 -3.30200932e-05 
 5.46400000e-04  2.49971257e+00  3.85402590e+00  2.52467223e+00  2.52409494e+00 -3.29992187e-05 
 5.51400000e-04  2.49968263e+00  3.85690087e+00  2.52754172e+00  2.52696928e+00 -3.29785096e-05 
 5.56400000e-04  2.49965300e+00  3.85974993e+00  2.53038503e+00  2.52981799e+00 -3.29579862e-05 
 5.61400000e-04  2.49962371e+00  3.86257026e+00  2.53319937e+00  2.53263829e+00 -3.29376685e-05 
 5.66400000e-04  2.49959479e+00  3.86535911e+00  2.53598196e+00  2.53542740e+00 -3.29175766e-05 
 5.71400000e-04  2.49956628e+00  3.86811373e+00  2.53873010e+00  2.53818259e+00 -3.28977300e-05 
 5.76400000e-04  2.49953819e+00  3.87083143e+00  2.54144107e+00  2.54090115e+00 -3.28781481e-05 
 5.81400000e-04  2.49951056e+00  3.87350955e+00  2.54411224e+00  2.54358044e+00 -3.28588501e-05 
 5.86400000e-04  2.49948341e+00  3.87614548e+00  2.54674098e+00  2.54621782e+00 -3.28398548e-05 
 5.91400000e-04  2.49945677e+00  3.87873662e+00  2.54932473e+00  2.54881072e+00 -3.28211807e-05 
 5.96400000e-04  2.49943066e+00  3.88128046e+00  2.55186096e+00  2.55135661e+00 -3.28028460e-05 
 6.01400000e-04  2.49940512e+00  3.88377452e+00  2.55434721e+00  2.55385300e+00 -3.27848685e-05 
 6.06400000e-04  2.49938017e+00  3.88621635e+00  2.55678104e+00  2.55629746e+00 -3.27672656e-05 
 6.11400000e-04  2.49935582e+00  3.88860358e+00  2.55916009e+00  2.55868761e+00 -3.27500546e-05 
 6.16400000e-04  2.49933212e+00  3.89093389e+00  2.56148203e+00  2.56102111e+00 -3.27332520e-05 
 6.21400000e-04  2.49930907e+00  3.89320501e+00  2.56374462e+00  2.56329570e+00 -3.27168742e-05 
 6.26400000e-04  2.49928670e+00  3.89541474e+00  2.56594564e+00  2.56550917e+00 -3.27009370e-05 
 6.31400000e-04  2.49926504e+00  3.89756091e+00  2.56808297e+00  2.56765936e+00 -3.26854559e-05 
 6.36400000e-04  2.49924410e+00  3.89964147e+00  2.57015452e+00  2.56974420e+00 -3.26704457e-05 
 6.41400000e-04  2.49922391e+00  3.90165437e+00  2.57215829e+00  2.57176164e+00 -3.26559210e-05 
 6.46400000e-04  2.49920448e+00  3.90359768e+00  2.57409234e+00  2.57370975e+00 -3.26418958e-05 
 6.51400000e-04  2.49918584e+00  3.90546950e+00  2.57595479e+00  2.57558663e+00 -3.26283836e-05 
 6.56400000e-04  2.49916801e+00  3.90726804e+00  2.57774383e+00  2.57739046e+00 -3.26153975e-05 
 6.61400000e-04  2.49915099e+00  3.90899154e+00  2.57945774e+00  2.57911950e+00 -3.26029498e-05 
 6.66400000e-04  2.49913481e+00  3.91063834e+00  2.58109487e+00  2.58077208e+00 -3.25910527e-05 
 6.71400000e-04  2.49911949e+00  3.91220685e+00  2.58265361e+00  2.58234659e+00 -3.25797176e-05 
 6.76400000e-04  2.49910503e+00  3.91369555e+00  2.58413249e+00  2.58384153e+00 -3.25689552e-05 
 6.81400000e-04  2.49909146e+00  3.91510302e+00  2.58553005e+00  2.58525544e+00 -3.25587761e-05 
 6.86400000e-04  2.49907879e+00  3.91642788e+00  2.58684496e+00  2.58658696e+00 -3.25491898e-05 
 6.91400000e-04  2.49906702e+00  3.91766886e+00  2.58807595e+00  2.58783481e+00 -3.25402057e-05 
 6.96400000e-04  2.49905618e+00  3.91882477e+00  2.58922183e+00  2.58899778e+00 -3.25318323e-05 
 7.01400000e-04  2.49904626e+00  3.91989448e+00  2.59028149e+00  2.59007475e+00 -3.25240776e-05 
 7.06400000e-04  2.49903729e+00  3.92087698e+00  2.59125393e+00  2.59106469e+00 -3.25169491e-05 
 7.11400000e-04  2.49902927e+00  3.92177132e+00  2.59213819e+00  2.59196664e+00 -3.25104536e-05 
 7.16400000e-04  2.49902220e+00  3.92257662e+00  2.59293343e+00  2.59277974e+00 -3.25045973e-05 
 7.21400000e-04  2.49901610e+00  3.92329213e+00  2.59363888e+00  2.59350319e+00 -3.24993858e-05 
 7.26400000e-04  2.49901097e+00  3.92391714e+00  2.59425387e+00  2.59413631e+00 -3.24948241e-05 
 7.31400000e-04  2.49900682e+00  3.92445106e+00  2.59477779e+00  2.59467848e+00 -3.24909166e-05 
 7.36400000e-04  2.49900365e+00  3.92489338e+00  2.59521016e+00  2.59512919e+00 -3.24876669e-05 
 7.41400000e-04  2.49900146e+00  3.92524366e+00  2.59555055e+00  2.59548800e+00 -3.24850783e-05 
 7.46400000e-04  2.49900026e+00  3.92550158e+00  2.59579863e+00  2.59575456e+00 -3.24831531e-05 
 7.51400000e-04  2.49900004e+00  3.92566688e+00  2.59595417e+00  2.59592862e+00 -3.24818932e-05 
 7.56400000e-04  2.49900081e+00  3.92573940e+00  2.59601701e+00  2.59601001e+00 -3.24812999e-05 
 7.61400000e-04  2.49900256e+00  3.92571908e+00  2.59598710e+00  2.59599865e+00 -3.24813737e-05 
 7.66400000e-04  2.49900530e+00  3.92560593e+00  2.59586446e+00  2.59589455e+00 -3.24821146e-05 
 7.71400000e-04  2.49900903e+00  3.92540006e+00  2.59564921e+00  2.59569781e+00 -3.24835218e-05 
 7.76400000e-04  2.49901373e+00  3.92510166e+00  2.59534155e+00  2.59540862e+00 -3.24855940e-05 
 7.81400000e-04  2.49901940e+00  3.92471103e+00  2.59494179e+00  2.59502726e+00 -3.24883293e-05 
 7.86400000e-04  2.49902604e+00  3.92422854e+00  2.59445030e+00  2.59455409e+00 -3.24917250e-05 
 7.91400000e-04  2.49903364e+00  3.92365464e+00  2.59386755e+00  2.59398957e+00 -3.24957780e-05 
 7.96400000e-04  2.49904220e+00  3.92298990e+00  2.59319411e+00  2.59333423e+00 -3.25004843e-05 
 8.01400000e-04  2.49905170e+00  3.92223494e+00  2.59243062e+00  2.59258871e+00 -3.25058395e-05 
 8.06400000e-04  2.49906214e+00  3.92139051e+00  2.59157782e+00  2.59175372e+00 -3.25118385e-05 
 8.11400000e-04  2.49907350e+00  3.92045739e+00  2.59063652e+00  2.59083007e+00 -3.25184755e-05 
 8.16400000e-04  2.49908577e+00  3.91943650e+00  2.58960763e+00  2.58981864e+00 -3.25257443e-05 
 8.21400000e-04  2.49909895e+00  3.91832882e+00  2.58849214e+00  2.58872041e+00 -3.25336378e-05 
 8.26400000e-04  2.49911302e+00  3.91713541e+00  2.58729112e+00  2.58753643e+00 -3.25421485e-05 
 8.31400000e-04  2.49912796e+00  3.91585741e+00  2.58600573e+00  2.58626785e+00 -3.25512684e-05 
 8.36400000e-04  2.49914377e+00  3.91449607e+00  2.58463721e+00  2.58491588e+00 -3.25609886e-05 
 8.41400000e-04  2.49916042e+00  3.91305269e+00  2.58318687e+00  2.58348182e+00 -3.25712999e-05 
 8.46400000e-04  2.49917790e+00  3.91152867e+00  2.58165612e+00  2.58196707e+00 -3.25821923e-05 
 8.51400000e-04  2.49919618e+00  3.90992547e+00  2.58004643e+00  2.58037308e+00 -3.25936555e-05 
 8.56400000e-04  2.49921527e+00  3.90824465e+00  2.57835936e+00  2.57870139e+00 -3.26056785e-05 
 8.61400000e-04  2.49923512e+00  3.90648782e+00  2.57659653e+00  2.57695361e+00 -3.26182496e-05 
 8.66400000e-04  2.49925574e+00  3.90465669e+00  2.57475966e+00  2.57513144e+00 -3.26313568e-05 
 8.71400000e-04  2.49927708e+00  3.90275303e+00  2.57285051e+00  2.57323664e+00 -3.26449875e-05 
 8.76400000e-04  2.49929914e+00  3.90077867e+00  2.57087093e+00  2.57127104e+00 -3.26591285e-05 
 8.81400000e-04  2.49932189e+00  3.89873554e+00  2.56882285e+00  2.56923654e+00 -3.26737664e-05 
 8.86400000e-04  2.49934531e+00  3.89662561e+00  2.56670824e+00  2.56713512e+00 -3.26888868e-05 
 8.91400000e-04  2.49936938e+00  3.89445093e+00  2.56452917e+00  2.56496881e+00 -3.27044753e-05 
 8.96400000e-04  2.49939407e+00  3.89221361e+00  2.56228773e+00  2.56273972e+00 -3.27205167e-05 
 9.01400000e-04  2.49941935e+00  3.88991582e+00  2.55998612e+00  2.56045001e+00 -3.27369955e-05 
 9.06400000e-04  2.49944521e+00  3.88755980e+00  2.55762657e+00  2.55810191e+00 -3.27538959e-05 
 9.11400000e-04  2.49947162e+00  3.88514783e+00  2.55521137e+00  2.55569770e+00 -3.27712013e-05 
 9.16400000e-04  2.49949855e+00  3.88268228e+00  2.55274287e+00  2.55323973e+00 -3.27888951e-05 
 9.21400000e-04  2.49952597e+00  3.88016554e+00  2.55022349e+00  2.55073038e+00 -3.28069600e-05 
 9.26400000e-04  2.49955386e+00  3.87760006e+00  2.54765567e+00  2.54817210e+00 -3.28253785e-05 
 9.31400000e-04  2.49958220e+00  3.87498834e+00  2.54504193e+00  2.54556739e+00 -3.28441327e-05 
 9.36400000e-04  2.49961094e+00  3.87233295e+00  2.54238482e+00  2.54291880e+00 -3.28632043e-05 
 9.41400000e-04  2.49964007e+00  3.86963647e+00  2.53968692e+00  2.54022890e+00 -3.28825746e-05 
 9.46400000e-04  2.49966955e+00  3.86690154e+00  2.53695089e+00  2.53750034e+00 -3.29022249e-05 
 9.51400000e-04  2.49969936e+00  3.86413085e+00  2.53417940e+00  2.53473578e+00 -3.29221359e-05 
 9.56400000e-04  2.49972947e+00  3.86132709e+00  2.53137517e+00  2.53193793e+00 -3.29422882e-05 
 9.61400000e-04  2.49975984e+00  3.85849303e+00  2.52854094e+00  2.52910954e+00 -3.29626619e-05 
 9.66400000e-04  2.49979045e+00  3.85563144e+00  2.52567950e+00  2.52625337e+00 -3.29832373e-05 
 9.71400000e-04  2.49982127e+00  3.85274514e+00  2.52279365e+00  2.52337223e+00 -3.30039940e-05 
 9.76400000e-04  2.49985226e+00  3.84983695e+00  2.51988623e+00  2.52046896e+00 -3.30249117e-05 
 9.81400000e-04  2.49988340e+00  3.84690975e+00  2.51696011e+00  2.51754641e+00 -3.30459699e-05 
 9.86400000e-04  2.49991465e+00  3.84396641e+00  2.51401816e+00  2.51460745e+00 -3.30671478e-05 
 9.91400000e-04  2.49994599e+00  3.84100982e+00  2.51106327e+00  2.51165498e+00 -3.30884247e-05 
 9.96400000e-04  2.49997738e+00  3.83804292e+00  2.50809837e+00  2.50869190e+00 -3.31097794e-05 
 1.00140000e-03  2.50000880e+00  3.83506861e+00  2.50512637e+00  2.50572115e+00 -3.31311911e-05 
 1.00640000e-03  2.50004020e+00  3.83208984e+00  2.50215022e+00  2.50274564e+00 -3.31526385e-05 
 1.01140000e-03  2.50007157e+00  3.82910955e+00  2.49917284e+00  2.49976833e+00 -3.31741005e-05 
 1.01640000e-03  2.50010286e+00  3.82613068e+00  2.49619718e+00  2.49679215e+00 -3.31955558e-05 
 1.02140000e-03  2.50013406e+00  3.82315619e+00  2.49322618e+00  2.49382005e+00 -3.32169832e-05 
 1.02640000e-03  2.50016512e+00  3.82018901e+00  2.49026279e+00  2.49085496e+00 -3.32383616e-05 
 1.03140000e-03  2.50019601e+00  3.81723208e+00  2.48730994e+00  2.48789983e+00 -3.32596696e-05 
 1.03640000e-03  2.50022672e+00  3.81428833e+00  2.48437056e+00  2.48495757e+00 -3.32808861e-05 
 1.04140000e-03  2.50025720e+00  3.81136069e+00  2.48144755e+00  2.48203112e+00 -3.33019902e-05 
 1.04640000e-03  2.50028743e+00  3.80845206e+00  2.47854383e+00  2.47912336e+00 -3.33229607e-05 
 1.05140000e-03  2.50031737e+00  3.80556532e+00  2.47566226e+00  2.47623719e+00 -3.33437770e-05 
 1.05640000e-03  2.50034700e+00  3.80270335e+00  2.47280573e+00  2.47337548e+00 -3.33644182e-05 
 1.06140000e-03  2.50037629e+00  3.79986898e+00  2.46997705e+00  2.47054106e+00 -3.33848638e-05 
 1.06640000e-03  2.50040521e+00  3.79706503e+00  2.46717905e+00  2.46773676e+00 -3.34050934e-05 
 1.07140000e-03  2.50043372e+00  3.79429430e+00  2.46441452e+00  2.46496537e+00 -3.34250870e-05 
 1.07640000e-03  2.50046181e+00  3.79155955e+00  2.46168619e+00  2.46222964e+00 -3.34448244e-05 
 1.08140000e-03  2.50048944e+00  3.78886349e+00  2.45899680e+00  2.45953229e+00 -3.34642860e-05 
 1.08640000e-03  2.50051659e+00  3.78620882e+00  2.45634901e+00  2.45687602e+00 -3.34834524e-05 
 1.09140000e-03  2.50054323e+00  3.78359817e+00  2.45374547e+00  2.45426348e+00 -3.35023044e-05 
 1.09640000e-03  2.50056934e+00  3.78103416e+00  2.45118878e+00  2.45169726e+00 -3.35208231e-05 
 1.10140000e-03  2.50059488e+00  3.77851934e+00  2.44868148e+00  2.44917993e+00 -3.35389901e-05 
 1.10640000e-03  2.50061983e+00  3.77605622e+00  2.44622608e+00  2.44671400e+00 -3.35567871e-05 
 1.11140000e-03  2.50064418e+00  3.77364726e+00  2.44382503e+00  2.44430194e+00 -3.35741963e-05 
 1.11640000e-03  2.50066788e+00  3.77129487e+00  2.44148073e+00  2.44194615e+00 -3.35912002e-05 
 1.12140000e-03  2.50069093e+00  3.76900139e+00  2.43919552e+00  2.43964898e+00 -3.36077819e-05 
 1.12640000e-03  2.50071330e+00  3.76676913e+00  2.43697169e+00  2.43741273e+00 -3.36239246e-05 
 1.13140000e-03  2.50073496e+00  3.76460031e+00  2.43481145e+00  2.43523964e+00 -3.36396122e-05 
 1.13640000e-03  2.50075590e+00  3.76249710e+00  2.43271698e+00  2.43313189e+00 -3.36548289e-05 
 1.14140000e-03  2.50077609e+00  3.76046161e+00  2.43069035e+00  2.43109157e+00 -3.36695595e-05 
 1.14640000e-03  2.50079552e+00  3.75849587e+00  2.42873362e+00  2.42912074e+00 -3.36837890e-05 
 1.15140000e-03  2.50081416e+00  3.75660186e+00  2.42684872e+00  2.42722136e+00 -3.36975033e-05 
 1.15640000e-03  2.50083199e+00  3.75478146e+00  2.42503756e+00  2.42539533e+00 -3.37106886e-05 
 1.16140000e-03  2.50084901e+00  3.75303651e+00  2.42330194e+00  2.42364450e+00 -3.37233315e-05 
 1.16640000e-03  2.50086519e+00  3.75136874e+00  2.42164360e+00  2.42197060e+00 -3.37354194e-05 
 1.17140000e-03  2.50088051e+00  3.74977984e+00  2.42006421e+00  2.42037532e+00 -3.37469401e-05 
 1.17640000e-03  2.50089497e+00  3.74827139e+00  2.41856534e+00  2.41886025e+00 -3.37578820e-05 
 1.18140000e-03  2.50090854e+00  3.74684491e+00  2.41714850e+00  2.41742692e+00 -3.37682340e-05 
