 time            v(vin)          v(vout_final)   i(vdd)         
 0.00000000e+00  2.50000000e+00  3.87035911e+00 -3.18957546e-05 
 1.00000000e-08  2.50000006e+00  3.87035911e+00 -3.18957546e-05 
 2.00000000e-08  2.50000013e+00  3.87035911e+00 -3.18957546e-05 
 4.00000000e-08  2.50000025e+00  3.87035911e+00 -3.18957546e-05 
 8.00000000e-08  2.50000050e+00  3.87035911e+00 -3.18957547e-05 
 1.60000000e-07  2.50000101e+00  3.87035911e+00 -3.18957550e-05 
 3.20000000e-07  2.50000201e+00  3.87035911e+00 -3.18957566e-05 
 6.40000000e-07  2.50000402e+00  3.87035906e+00 -3.18957625e-05 
 1.28000000e-06  2.50000804e+00  3.87035838e+00 -3.18957816e-05 
 2.28000000e-06  2.50001433e+00  3.87035315e+00 -3.18958296e-05 
 3.28000000e-06  2.50002061e+00  3.87033821e+00 -3.18959149e-05 
 4.28000000e-06  2.50002689e+00  3.87030765e+00 -3.18960703e-05 
 5.28000000e-06  2.50003317e+00  3.87025610e+00 -3.18963347e-05 
 6.28000000e-06  2.50003945e+00  3.87017928e+00 -3.18967442e-05 
 7.28000000e-06  2.50004573e+00  3.87007414e+00 -3.18973286e-05 
 8.28000000e-06  2.50005200e+00  3.86993887e+00 -3.18981088e-05 
 9.28000000e-06  2.50005827e+00  3.86977275e+00 -3.18990976e-05 
 1.02800000e-05  2.50006455e+00  3.86957594e+00 -3.19003005e-05 
 1.12800000e-05  2.50007082e+00  3.86934930e+00 -3.19017164e-05 
 1.22800000e-05  2.50007708e+00  3.86909422e+00 -3.19033396e-05 
 1.32800000e-05  2.50008334e+00  3.86881243e+00 -3.19051608e-05 
 1.42800000e-05  2.50008960e+00  3.86850588e+00 -3.19071681e-05 
 1.52800000e-05  2.50009586e+00  3.86817663e+00 -3.19093480e-05 
 1.62800000e-05  2.50010211e+00  3.86782677e+00 -3.19116862e-05 
 1.72800000e-05  2.50010836e+00  3.86745833e+00 -3.19141684e-05 
 1.82800000e-05  2.50011460e+00  3.86707329e+00 -3.19167803e-05 
 1.92800000e-05  2.50012084e+00  3.86667349e+00 -3.19195083e-05 
 2.02800000e-05  2.50012708e+00  3.86626066e+00 -3.19223395e-05 
 2.12800000e-05  2.50013331e+00  3.86583637e+00 -3.19252618e-05 
 2.22800000e-05  2.50013953e+00  3.86540208e+00 -3.19282643e-05 
 2.32800000e-05  2.50014575e+00  3.86495906e+00 -3.19313369e-05 
 2.42800000e-05  2.50015196e+00  3.86450849e+00 -3.19344705e-05 
 2.52800000e-05  2.50015817e+00  3.86405140e+00 -3.19376570e-05 
 2.62800000e-05  2.50016437e+00  3.86358872e+00 -3.19408893e-05 
 2.72800000e-05  2.50017057e+00  3.86312124e+00 -3.19441607e-05 
 2.82800000e-05  2.50017675e+00  3.86264969e+00 -3.19474658e-05 
 2.92800000e-05  2.50018294e+00  3.86217469e+00 -3.19507994e-05 
 3.02800000e-05  2.50018911e+00  3.86169678e+00 -3.19541572e-05 
 3.12800000e-05  2.50019528e+00  3.86121644e+00 -3.19575353e-05 
 3.22800000e-05  2.50020143e+00  3.86073408e+00 -3.19609306e-05 
 3.32800000e-05  2.50020758e+00  3.86025008e+00 -3.19643399e-05 
 3.42800000e-05  2.50021373e+00  3.85976473e+00 -3.19677608e-05 
 3.52800000e-05  2.50021986e+00  3.85927832e+00 -3.19711912e-05 
 3.62800000e-05  2.50022598e+00  3.85879107e+00 -3.19746290e-05 
 3.72800000e-05  2.50023210e+00  3.85830321e+00 -3.19780726e-05 
 3.82800000e-05  2.50023821e+00  3.85781489e+00 -3.19815206e-05 
 3.92800000e-05  2.50024431e+00  3.85732628e+00 -3.19849718e-05 
