 frequency       gain_vv         gain_db         phase_deg      
 1.00000000e-03  1.68860479e-12 -2.35449440e+02  3.13879762e+00 
 1.02920053e-03  1.89464546e-12 -2.34449441e+02  3.13871601e+00 
 1.05925373e-03  2.12582685e-12 -2.33449442e+02  3.13863201e+00 
 1.09018449e-03  2.38521657e-12 -2.32449444e+02  3.13854555e+00 
 1.12201845e-03  2.67625654e-12 -2.31449445e+02  3.13845658e+00 
 1.15478198e-03  3.00280868e-12 -2.30449447e+02  3.13836500e+00 
 1.18850223e-03  3.36920610e-12 -2.29449448e+02  3.13827075e+00 
 1.22320712e-03  3.78031064e-12 -2.28449450e+02  3.13817375e+00 
 1.25892541e-03  4.24157738e-12 -2.27449452e+02  3.13807392e+00 
 1.29568670e-03  4.75912700e-12 -2.26449454e+02  3.13797117e+00 
 1.33352143e-03  5.33982701e-12 -2.25449456e+02  3.13786542e+00 
 1.37246096e-03  5.99138290e-12 -2.24449458e+02  3.13775659e+00 
 1.41253754e-03  6.72244034e-12 -2.23449461e+02  3.13764457e+00 
 1.45378439e-03  7.54269993e-12 -2.22449463e+02  3.13752929e+00 
 1.49623566e-03  8.46304592e-12 -2.21449466e+02  3.13741063e+00 
 1.53992653e-03  9.49569061e-12 -2.20449469e+02  3.13728852e+00 
 1.58489319e-03  1.06543364e-11 -2.19449472e+02  3.13716284e+00 
 1.63117291e-03  1.19543577e-11 -2.18449475e+02  3.13703348e+00 
 1.67880402e-03  1.34130048e-11 -2.17449478e+02  3.13690035e+00 
 1.72782598e-03  1.50496327e-11 -2.16449482e+02  3.13676334e+00 
 1.77827941e-03  1.68859583e-11 -2.15449486e+02  3.13662232e+00 
 1.83020611e-03  1.89463481e-11 -2.14449490e+02  3.13647718e+00 
 1.88364909e-03  2.12581419e-11 -2.13449494e+02  3.13632781e+00 
 1.93865264e-03  2.38520152e-11 -2.12449498e+02  3.13617408e+00 
 1.99526231e-03  2.67623866e-11 -2.11449503e+02  3.13601585e+00 
 2.05352503e-03  3.00278742e-11 -2.10449508e+02  3.13585301e+00 
 2.11348904e-03  3.36918084e-11 -2.09449514e+02  3.13568541e+00 
 2.17520403e-03  3.78028062e-11 -2.08449519e+02  3.13551292e+00 
 2.23872114e-03  4.24154170e-11 -2.07449525e+02  3.13533539e+00 
 2.30409298e-03  4.75908459e-11 -2.06449532e+02  3.13515268e+00 
 2.37137371e-03  5.33977661e-11 -2.05449538e+02  3.13496463e+00 
 2.44061907e-03  5.99132300e-11 -2.04449545e+02  3.13477109e+00 
 2.51188643e-03  6.72236914e-11 -2.03449553e+02  3.13457190e+00 
 2.58523484e-03  7.54261531e-11 -2.02449561e+02  3.13436689e+00 
 2.66072506e-03  8.46294535e-11 -2.01449569e+02  3.13415590e+00 
 2.73841963e-03  9.49557108e-11 -2.00449578e+02  3.13393875e+00 
 2.81838293e-03  1.06541944e-10 -1.99449588e+02  3.13371525e+00 
 2.90068120e-03  1.19541889e-10 -1.98449598e+02  3.13348523e+00 
 2.98538262e-03  1.34128041e-10 -1.97449608e+02  3.13324850e+00 
 3.07255737e-03  1.50493942e-10 -1.96449620e+02  3.13300485e+00 
 3.16227766e-03  1.68856749e-10 -1.95449632e+02  3.13275409e+00 
 3.25461783e-03  1.89460113e-10 -1.94449644e+02  3.13249600e+00 
 3.34965439e-03  2.12577415e-10 -1.93449658e+02  3.13223038e+00 
 3.44746607e-03  2.38515394e-10 -1.92449672e+02  3.13195701e+00 
 3.54813389e-03  2.67618211e-10 -1.91449687e+02  3.13167565e+00 
 3.65174127e-03  3.00272021e-10 -1.90449703e+02  3.13138608e+00 
 3.75837404e-03  3.36910095e-10 -1.89449720e+02  3.13108805e+00 
 3.86812055e-03  3.78018568e-10 -1.88449737e+02  3.13078132e+00 
 3.98107171e-03  4.24142886e-10 -1.87449756e+02  3.13046564e+00 
 4.09732110e-03  4.75895048e-10 -1.86449776e+02  3.13014074e+00 
 4.21696503e-03  5.33961723e-10 -1.85449797e+02  3.12980635e+00 
 4.34010264e-03  5.99113357e-10 -1.84449820e+02  3.12946220e+00 
 4.46683592e-03  6.72214401e-10 -1.83449844e+02  3.12910800e+00 
 4.59726989e-03  7.54234775e-10 -1.82449869e+02  3.12874346e+00 
 4.73151259e-03  8.46262735e-10 -1.81449896e+02  3.12836828e+00 
 4.86967525e-03  9.49519314e-10 -1.80449924e+02  3.12798214e+00 
 5.01187234e-03  1.06537452e-09 -1.79449954e+02  3.12758473e+00 
 5.15822165e-03  1.19536550e-09 -1.78449986e+02  3.12717572e+00 
 5.30884444e-03  1.34121696e-09 -1.77450019e+02  3.12675477e+00 
 5.46386550e-03  1.50486402e-09 -1.76450055e+02  3.12632153e+00 
 5.62341325e-03  1.68847787e-09 -1.75450093e+02  3.12587564e+00 
 5.78761988e-03  1.89449461e-09 -1.74450133e+02  3.12541673e+00 
 5.95662144e-03  2.12564756e-09 -1.73450175e+02  3.12494443e+00 
 6.13055792e-03  2.38500348e-09 -1.72450220e+02  3.12445833e+00 
 6.30957344e-03  2.67600329e-09 -1.71450267e+02  3.12395805e+00 
 6.49381632e-03  3.00250770e-09 -1.70450317e+02  3.12344317e+00 
 6.68343918e-03  3.36884838e-09 -1.69450371e+02  3.12291325e+00 
 6.87859912e-03  3.77988550e-09 -1.68450427e+02  3.12236787e+00 
 7.07945784e-03  4.24107210e-09 -1.67450487e+02  3.12180656e+00 
 7.28618175e-03  4.75852648e-09 -1.66450550e+02  3.12122887e+00 
 7.49894209e-03  5.33911331e-09 -1.65450617e+02  3.12063432e+00 
 7.71791516e-03  5.99053468e-09 -1.64450688e+02  3.12002242e+00 
 7.94328235e-03  6.72143223e-09 -1.63450764e+02  3.11939265e+00 
 8.17523038e-03  7.54150181e-09 -1.62450843e+02  3.11874451e+00 
 8.41395142e-03  8.46162197e-09 -1.61450928e+02  3.11807745e+00 
 8.65964323e-03  9.49399827e-09 -1.60451017e+02  3.11739092e+00 
