 time            v(vin)          v(b3_collector) v(vout_drv)     v(vout_final)   i(vdd)         
 1.02640000e-03  2.50016512e+00  3.82018890e+00  2.49026287e+00  2.49066547e+00 -3.32383624e-05 
 1.03140000e-03  2.50019601e+00  3.81723193e+00  2.48730998e+00  2.48771100e+00 -3.32596708e-05 
 1.03640000e-03  2.50022672e+00  3.81428814e+00  2.48437055e+00  2.48476959e+00 -3.32808877e-05 
 1.04140000e-03  2.50025720e+00  3.81136046e+00  2.48144750e+00  2.48184417e+00 -3.33019922e-05 
 1.04640000e-03  2.50028743e+00  3.80845178e+00  2.47854373e+00  2.47893763e+00 -3.33229631e-05 
 1.05140000e-03  2.50031737e+00  3.80556500e+00  2.47566212e+00  2.47605287e+00 -3.33437797e-05 
 1.05640000e-03  2.50034700e+00  3.80270298e+00  2.47280554e+00  2.47319274e+00 -3.33644213e-05 
 1.06140000e-03  2.50037629e+00  3.79986857e+00  2.46997682e+00  2.47036009e+00 -3.33848672e-05 
 1.06640000e-03  2.50040521e+00  3.79706458e+00  2.46717878e+00  2.46755774e+00 -3.34050972e-05 
 1.07140000e-03  2.50043372e+00  3.79429381e+00  2.46441420e+00  2.46478847e+00 -3.34250911e-05 
 1.07640000e-03  2.50046181e+00  3.79155901e+00  2.46168583e+00  2.46205505e+00 -3.34448289e-05 
 1.08140000e-03  2.50048944e+00  3.78886292e+00  2.45899639e+00  2.45936018e+00 -3.34642908e-05 
 1.08640000e-03  2.50051659e+00  3.78620820e+00  2.45634856e+00  2.45670656e+00 -3.34834576e-05 
 1.09140000e-03  2.50054323e+00  3.78359752e+00  2.45374498e+00  2.45409683e+00 -3.35023099e-05 
 1.09640000e-03  2.50056934e+00  3.78103346e+00  2.45118825e+00  2.45153360e+00 -3.35208290e-05 
 1.10140000e-03  2.50059488e+00  3.77851860e+00  2.44868091e+00  2.44901942e+00 -3.35389962e-05 
 1.10640000e-03  2.50061983e+00  3.77605545e+00  2.44622547e+00  2.44655679e+00 -3.35567936e-05 
 1.11140000e-03  2.50064418e+00  3.77364645e+00  2.44382438e+00  2.44414819e+00 -3.35742031e-05 
