 time            v(vin)          v(b3_collector) v(vout_drv)     v(vout_final)   i(vdd)         
 2.41400000e-04  2.50099854e+00  3.73664927e+00  2.40709901e+00  2.40733745e+00 -3.38425395e-05 
 2.46400000e-04  2.50099974e+00  3.73638693e+00  2.40684629e+00  2.40702297e+00 -3.38445034e-05 
 2.51400000e-04  2.50099996e+00  3.73621857e+00  2.40668747e+00  2.40680220e+00 -3.38457897e-05 
 2.56400000e-04  2.50099919e+00  3.73614434e+00  2.40662271e+00  2.40667538e+00 -3.38463969e-05 
 2.61400000e-04  2.50099744e+00  3.73616433e+00  2.40665206e+00  2.40664263e+00 -3.38463244e-05 
 2.66400000e-04  2.50099470e+00  3.73627851e+00  2.40677551e+00  2.40670397e+00 -3.38455725e-05 
 2.71400000e-04  2.50099097e+00  3.73648676e+00  2.40699292e+00  2.40685935e+00 -3.38441417e-05 
 2.76400000e-04  2.50098627e+00  3.73678888e+00  2.40730407e+00  2.40710861e+00 -3.38420336e-05 
 2.81400000e-04  2.50098060e+00  3.73718456e+00  2.40770866e+00  2.40745150e+00 -3.38392504e-05 
 2.86400000e-04  2.50097396e+00  3.73767340e+00  2.40820627e+00  2.40788767e+00 -3.38357947e-05 
 2.91400000e-04  2.50096636e+00  3.73825492e+00  2.40879640e+00  2.40841669e+00 -3.38316702e-05 
 2.96400000e-04  2.50095780e+00  3.73892852e+00  2.40947847e+00  2.40903802e+00 -3.38268810e-05 
 3.01400000e-04  2.50094830e+00  3.73969353e+00  2.41025179e+00  2.40975105e+00 -3.38214319e-05 
 3.06400000e-04  2.50093786e+00  3.74054919e+00  2.41111557e+00  2.41055504e+00 -3.38153284e-05 
 3.11400000e-04  2.50092650e+00  3.74149462e+00  2.41206895e+00  2.41144919e+00 -3.38085768e-05 
 3.16400000e-04  2.50091423e+00  3.74252889e+00  2.41311098e+00  2.41243262e+00 -3.38011838e-05 
 3.21400000e-04  2.50090105e+00  3.74365095e+00  2.41424060e+00  2.41350431e+00 -3.37931568e-05 
 3.26400000e-04  2.50088698e+00  3.74485968e+00  2.41545668e+00  2.41466322e+00 -3.37845041e-05 
 3.31400000e-04  2.50087204e+00  3.74615386e+00  2.41675801e+00  2.41590815e+00 -3.37752343e-05 
 3.36400000e-04  2.50085623e+00  3.74753219e+00  2.41814327e+00  2.41723788e+00 -3.37653567e-05 
 3.41400000e-04  2.50083958e+00  3.74899330e+00  2.41961107e+00  2.41865106e+00 -3.37548814e-05 
 3.46400000e-04  2.50082210e+00  3.75053571e+00  2.42115995e+00  2.42014627e+00 -3.37438189e-05 
 3.51400000e-04  2.50080382e+00  3.75215788e+00  2.42278834e+00  2.42172202e+00 -3.37321803e-05 
 3.56400000e-04  2.50078473e+00  3.75385817e+00  2.42449462e+00  2.42337673e+00 -3.37199774e-05 
 3.61400000e-04  2.50076488e+00  3.75563490e+00  2.42627707e+00  2.42510873e+00 -3.37072225e-05 
 3.66400000e-04  2.50074426e+00  3.75748627e+00  2.42813391e+00  2.42691628e+00 -3.36939283e-05 
 3.71400000e-04  2.50072292e+00  3.75941043e+00  2.43006328e+00  2.42879759e+00 -3.36801084e-05 
 3.76400000e-04  2.50070086e+00  3.76140545e+00  2.43206324e+00  2.43075076e+00 -3.36657765e-05 
 3.81400000e-04  2.50067811e+00  3.76346933e+00  2.43413180e+00  2.43277383e+00 -3.36509471e-05 
 3.86400000e-04  2.50065469e+00  3.76560002e+00  2.43626687e+00  2.43486478e+00 -3.36356351e-05 
 3.91400000e-04  2.50063062e+00  3.76779537e+00  2.43846633e+00  2.43702152e+00 -3.36198559e-05 
 3.96400000e-04  2.50060593e+00  3.77005319e+00  2.44072796e+00  2.43924189e+00 -3.36036254e-05 
 4.01400000e-04  2.50058065e+00  3.77237122e+00  2.44304952e+00  2.44152366e+00 -3.35869598e-05 
 4.06400000e-04  2.50055479e+00  3.77474714e+00  2.44542868e+00  2.44386456e+00 -3.35698758e-05 
 4.11400000e-04  2.50052838e+00  3.77717858e+00  2.44786306e+00  2.44626224e+00 -3.35523906e-05 
 4.16400000e-04  2.50050145e+00  3.77966311e+00  2.45035023e+00  2.44871431e+00 -3.35345217e-05 
 4.21400000e-04  2.50047403e+00  3.78219825e+00  2.45288770e+00  2.45121832e+00 -3.35162870e-05 
 4.26400000e-04  2.50044614e+00  3.78478147e+00  2.45547295e+00  2.45377177e+00 -3.34977049e-05 
 4.31400000e-04  2.50041780e+00  3.78741019e+00  2.45810339e+00  2.45637211e+00 -3.34787937e-05 
 4.36400000e-04  2.50038906e+00  3.79008179e+00  2.46077640e+00  2.45901675e+00 -3.34595726e-05 
 4.41400000e-04  2.50035993e+00  3.79279360e+00  2.46348931e+00  2.46170305e+00 -3.34400606e-05 
 4.46400000e-04  2.50033045e+00  3.79554293e+00  2.46623943e+00  2.46442832e+00 -3.34202773e-05 
 4.51400000e-04  2.50030064e+00  3.79832703e+00  2.46902401e+00  2.46718987e+00 -3.34002425e-05 
 4.56400000e-04  2.50027053e+00  3.80114314e+00  2.47184027e+00  2.46998493e+00 -3.33799761e-05 
 4.61400000e-04  2.50024016e+00  3.80398845e+00  2.47468543e+00  2.47281073e+00 -3.33594982e-05 
 4.66400000e-04  2.50020955e+00  3.80686013e+00  2.47755665e+00  2.47566445e+00 -3.33388295e-05 
 4.71400000e-04  2.50017873e+00  3.80975533e+00  2.48045108e+00  2.47854325e+00 -3.33179903e-05 
 4.76400000e-04  2.50014774e+00  3.81267118e+00  2.48336583e+00  2.48144429e+00 -3.32970014e-05 
 4.81400000e-04  2.50011660e+00  3.81560478e+00  2.48629803e+00  2.48436467e+00 -3.32758837e-05 
 4.86400000e-04  2.50008535e+00  3.81855322e+00  2.48924475e+00  2.48730150e+00 -3.32546582e-05 
 4.91400000e-04  2.50005401e+00  3.82151358e+00  2.49220309e+00  2.49025186e+00 -3.32333459e-05 
 4.96400000e-04  2.50002262e+00  3.82448292e+00  2.49517010e+00  2.49321284e+00 -3.32119680e-05 
 5.01400000e-04  2.49999120e+00  3.82745830e+00  2.49814284e+00  2.49618149e+00 -3.31905456e-05 
 5.06400000e-04  2.49995980e+00  3.83043678e+00  2.50111839e+00  2.49915488e+00 -3.31691000e-05 
 5.11400000e-04  2.49992843e+00  3.83341542e+00  2.50409379e+00  2.50213006e+00 -3.31476524e-05 
 5.16400000e-04  2.49989714e+00  3.83639127e+00  2.50706611e+00  2.50510410e+00 -3.31262239e-05 
 5.21400000e-04  2.49986594e+00  3.83936139e+00  2.51003240e+00  2.50807406e+00 -3.31048358e-05 
 5.26400000e-04  2.49983488e+00  3.84232285e+00  2.51298975e+00  2.51103700e+00 -3.30835090e-05 
 5.31400000e-04  2.49980399e+00  3.84527273e+00  2.51593523e+00  2.51399001e+00 -3.30622648e-05 
 5.36400000e-04  2.49977328e+00  3.84820812e+00  2.51886594e+00  2.51693016e+00 -3.30411239e-05 
 5.41400000e-04  2.49974280e+00  3.85112614e+00  2.52177900e+00  2.51985457e+00 -3.30201072e-05 
 5.46400000e-04  2.49971257e+00  3.85402391e+00  2.52467154e+00  2.52276035e+00 -3.29992354e-05 
 5.51400000e-04  2.49968263e+00  3.85689858e+00  2.52754072e+00  2.52564464e+00 -3.29785289e-05 
 5.56400000e-04  2.49965300e+00  3.85974733e+00  2.53038371e+00  2.52850462e+00 -3.29580080e-05 
 5.61400000e-04  2.49962371e+00  3.86256736e+00  2.53319773e+00  2.53133747e+00 -3.29376929e-05 
 5.66400000e-04  2.49959479e+00  3.86535590e+00  2.53598002e+00  2.53414041e+00 -3.29176035e-05 
 5.71400000e-04  2.49956628e+00  3.86811023e+00  2.53872784e+00  2.53691068e+00 -3.28977593e-05 
 5.76400000e-04  2.49953819e+00  3.87082764e+00  2.54143851e+00  2.53964559e+00 -3.28781799e-05 
 5.81400000e-04  2.49951056e+00  3.87350548e+00  2.54410937e+00  2.54234244e+00 -3.28588844e-05 
 5.86400000e-04  2.49948341e+00  3.87614112e+00  2.54673781e+00  2.54499860e+00 -3.28398915e-05 
 5.91400000e-04  2.49945677e+00  3.87873198e+00  2.54932126e+00  2.54761147e+00 -3.28212197e-05 
 5.96400000e-04  2.49943066e+00  3.88127555e+00  2.55185720e+00  2.55017850e+00 -3.28028873e-05 
 6.01400000e-04  2.49940512e+00  3.88376933e+00  2.55434315e+00  2.55269719e+00 -3.27849121e-05 
 6.06400000e-04  2.49938017e+00  3.88621090e+00  2.55677670e+00  2.55516506e+00 -3.27673115e-05 
 6.11400000e-04  2.49935582e+00  3.88859788e+00  2.55915546e+00  2.55757973e+00 -3.27501026e-05 
 6.16400000e-04  2.49933212e+00  3.89092793e+00  2.56147713e+00  2.55993884e+00 -3.27333022e-05 
 6.21400000e-04  2.49930907e+00  3.89319881e+00  2.56373944e+00  2.56224009e+00 -3.27169265e-05 
 6.26400000e-04  2.49928670e+00  3.89540829e+00  2.56594020e+00  2.56448124e+00 -3.27009913e-05 
 6.31400000e-04  2.49926504e+00  3.89755423e+00  2.56807726e+00  2.56666011e+00 -3.26855121e-05 
 6.36400000e-04  2.49924410e+00  3.89963456e+00  2.57014856e+00  2.56877459e+00 -3.26705039e-05 
 6.41400000e-04  2.49922391e+00  3.90164724e+00  2.57215208e+00  2.57082263e+00 -3.26559810e-05 
 6.46400000e-04  2.49920448e+00  3.90359033e+00  2.57408588e+00  2.57280224e+00 -3.26419576e-05 
 6.51400000e-04  2.49918584e+00  3.90546195e+00  2.57594809e+00  2.57471150e+00 -3.26284472e-05 
 6.56400000e-04  2.49916801e+00  3.90726029e+00  2.57773690e+00  2.57654857e+00 -3.26154627e-05 
 6.61400000e-04  2.49915099e+00  3.90898360e+00  2.57945059e+00  2.57831165e+00 -3.26030167e-05 
 6.66400000e-04  2.49913481e+00  3.91063022e+00  2.58108749e+00  2.57999906e+00 -3.25911212e-05 
 6.71400000e-04  2.49911949e+00  3.91219855e+00  2.58264603e+00  2.58160915e+00 -3.25797875e-05 
 6.76400000e-04  2.49910503e+00  3.91368709e+00  2.58412470e+00  2.58314037e+00 -3.25690266e-05 
 6.81400000e-04  2.49909146e+00  3.91509439e+00  2.58552207e+00  2.58459125e+00 -3.25588487e-05 
 6.86400000e-04  2.49907879e+00  3.91641910e+00  2.58683679e+00  2.58596037e+00 -3.25492638e-05 
 6.91400000e-04  2.49906702e+00  3.91765994e+00  2.58806760e+00  2.58724643e+00 -3.25402808e-05 
 6.96400000e-04  2.49905618e+00  3.91881572e+00  2.58921331e+00  2.58844818e+00 -3.25319086e-05 
 7.01400000e-04  2.49904626e+00  3.91988531e+00  2.59027281e+00  2.58956446e+00 -3.25241549e-05 
 7.06400000e-04  2.49903729e+00  3.92086769e+00  2.59124509e+00  2.59059419e+00 -3.25170274e-05 
 7.11400000e-04  2.49902927e+00  3.92176192e+00  2.59212920e+00  2.59153640e+00 -3.25105328e-05 
 7.16400000e-04  2.49902220e+00  3.92256713e+00  2.59292431e+00  2.59239015e+00 -3.25046774e-05 
 7.21400000e-04  2.49901610e+00  3.92328254e+00  2.59362963e+00  2.59315465e+00 -3.24994666e-05 
 7.26400000e-04  2.49901097e+00  3.92390748e+00  2.59424450e+00  2.59382914e+00 -3.24949056e-05 
 7.31400000e-04  2.49900682e+00  3.92444133e+00  2.59476831e+00  2.59441299e+00 -3.24909986e-05 
 7.36400000e-04  2.49900365e+00  3.92488358e+00  2.59520058e+00  2.59490562e+00 -3.24877495e-05 
 7.41400000e-04  2.49900146e+00  3.92523382e+00  2.59554087e+00  2.59530657e+00 -3.24851613e-05 
 7.46400000e-04  2.49900026e+00  3.92549169e+00  2.59578887e+00  2.59561545e+00 -3.24832365e-05 
 7.51400000e-04  2.49900004e+00  3.92565696e+00  2.59594434e+00  2.59583196e+00 -3.24819769e-05 
 7.56400000e-04  2.49900081e+00  3.92572946e+00  2.59600712e+00  2.59595590e+00 -3.24813838e-05 
 7.61400000e-04  2.49900256e+00  3.92570912e+00  2.59597715e+00  2.59598714e+00 -3.24814577e-05 
 7.66400000e-04  2.49900530e+00  3.92559597e+00  2.59585446e+00  2.59592565e+00 -3.24821986e-05 
 7.71400000e-04  2.49900903e+00  3.92539010e+00  2.59563918e+00  2.59577149e+00 -3.24836058e-05 
 7.76400000e-04  2.49901373e+00  3.92509172e+00  2.59533150e+00  2.59552481e+00 -3.24856779e-05 
 7.81400000e-04  2.49901940e+00  3.92470112e+00  2.59493172e+00  2.59518584e+00 -3.24884129e-05 
 7.86400000e-04  2.49902604e+00  3.92421866e+00  2.59444022e+00  2.59475492e+00 -3.24918084e-05 
 7.91400000e-04  2.49903364e+00  3.92364481e+00  2.59385748e+00  2.59423244e+00 -3.24958610e-05 
 7.96400000e-04  2.49904220e+00  3.92298012e+00  2.59318405e+00  2.59361893e+00 -3.25005668e-05 
 8.01400000e-04  2.49905170e+00  3.92222523e+00  2.59242058e+00  2.59291495e+00 -3.25059215e-05 
 8.06400000e-04  2.49906214e+00  3.92138086e+00  2.59156781e+00  2.59212120e+00 -3.25119199e-05 
 8.11400000e-04  2.49907350e+00  3.92044783e+00  2.59062655e+00  2.59123842e+00 -3.25185562e-05 
 8.16400000e-04  2.49908577e+00  3.91942703e+00  2.58959771e+00  2.59026748e+00 -3.25258242e-05 
 8.21400000e-04  2.49909895e+00  3.91831945e+00  2.58848228e+00  2.58920931e+00 -3.25337169e-05 
 8.26400000e-04  2.49911302e+00  3.91712614e+00  2.58728133e+00  2.58806491e+00 -3.25422267e-05 
 8.31400000e-04  2.49912796e+00  3.91584827e+00  2.58599602e+00  2.58683540e+00 -3.25513456e-05 
 8.36400000e-04  2.49914377e+00  3.91448705e+00  2.58462759e+00  2.58552196e+00 -3.25610647e-05 
 8.41400000e-04  2.49916042e+00  3.91304381e+00  2.58317736e+00  2.58412585e+00 -3.25713749e-05 
 8.46400000e-04  2.49917790e+00  3.91151993e+00  2.58164671e+00  2.58264842e+00 -3.25822661e-05 
 8.51400000e-04  2.49919618e+00  3.90991689e+00  2.58003714e+00  2.58109110e+00 -3.25937280e-05 
 8.56400000e-04  2.49921527e+00  3.90823622e+00  2.57835019e+00  2.57945538e+00 -3.26057496e-05 
 8.61400000e-04  2.49923512e+00  3.90647957e+00  2.57658750e+00  2.57774285e+00 -3.26183193e-05 
 8.66400000e-04  2.49925574e+00  3.90464861e+00  2.57475077e+00  2.57595517e+00 -3.26314250e-05 
 8.71400000e-04  2.49927708e+00  3.90274513e+00  2.57284177e+00  2.57409405e+00 -3.26450541e-05 
 8.76400000e-04  2.49929914e+00  3.90077097e+00  2.57086236e+00  2.57216131e+00 -3.26591936e-05 
 8.81400000e-04  2.49932189e+00  3.89872804e+00  2.56881445e+00  2.57015880e+00 -3.26738297e-05 
 8.86400000e-04  2.49934531e+00  3.89661832e+00  2.56670002e+00  2.56808848e+00 -3.26889484e-05 
 8.91400000e-04  2.49936938e+00  3.89444385e+00  2.56452113e+00  2.56595235e+00 -3.27045350e-05 
 8.96400000e-04  2.49939407e+00  3.89220675e+00  2.56227989e+00  2.56375249e+00 -3.27205746e-05 
 9.01400000e-04  2.49941935e+00  3.88990919e+00  2.55997848e+00  2.56149102e+00 -3.27370515e-05 
 9.06400000e-04  2.49944521e+00  3.88755341e+00  2.55761913e+00  2.55917014e+00 -3.27539499e-05 
 9.11400000e-04  2.49947162e+00  3.88514169e+00  2.55520415e+00  2.55679212e+00 -3.27712533e-05 
 9.16400000e-04  2.49949855e+00  3.88267638e+00  2.55273588e+00  2.55435927e+00 -3.27889450e-05 
 9.21400000e-04  2.49952597e+00  3.88015989e+00  2.55021673e+00  2.55187395e+00 -3.28070077e-05 
 9.26400000e-04  2.49955386e+00  3.87759467e+00  2.54764915e+00  2.54933860e+00 -3.28254241e-05 
 9.31400000e-04  2.49958220e+00  3.87498323e+00  2.54503565e+00  2.54675567e+00 -3.28441760e-05 
 9.36400000e-04  2.49961094e+00  3.87232810e+00  2.54237879e+00  2.54412769e+00 -3.28632453e-05 
 9.41400000e-04  2.49964007e+00  3.86963190e+00  2.53968115e+00  2.54145724e+00 -3.28826133e-05 
 9.46400000e-04  2.49966955e+00  3.86689725e+00  2.53694538e+00  2.53874692e+00 -3.29022613e-05 
 9.51400000e-04  2.49969936e+00  3.86412684e+00  2.53417416e+00  2.53599938e+00 -3.29221699e-05 
 9.56400000e-04  2.49972947e+00  3.86132337e+00  2.53137020e+00  2.53321731e+00 -3.29423197e-05 
 9.61400000e-04  2.49975984e+00  3.85848960e+00  2.52853625e+00  2.53040344e+00 -3.29626910e-05 
 9.66400000e-04  2.49979045e+00  3.85562831e+00  2.52567509e+00  2.52756053e+00 -3.29832638e-05 
 9.71400000e-04  2.49982127e+00  3.85274231e+00  2.52278953e+00  2.52469138e+00 -3.30040180e-05 
 9.76400000e-04  2.49985226e+00  3.84983443e+00  2.51988241e+00  2.52179878e+00 -3.30249331e-05 
 9.81400000e-04  2.49988340e+00  3.84690753e+00  2.51695658e+00  2.51888560e+00 -3.30459888e-05 
 9.86400000e-04  2.49991465e+00  3.84396449e+00  2.51401493e+00  2.51595470e+00 -3.30671641e-05 
 9.91400000e-04  2.49994599e+00  3.84100822e+00  2.51106035e+00  2.51300896e+00 -3.30884383e-05 
 9.96400000e-04  2.49997738e+00  3.83804162e+00  2.50809575e+00  2.51005128e+00 -3.31097905e-05 
 1.00140000e-03  2.50000880e+00  3.83506763e+00  2.50512406e+00  2.50708458e+00 -3.31311995e-05 
 1.00640000e-03  2.50004020e+00  3.83208917e+00  2.50214822e+00  2.50411179e+00 -3.31526443e-05 
 1.01140000e-03  2.50007157e+00  3.82910920e+00  2.49917115e+00  2.50113584e+00 -3.31741036e-05 
 1.01640000e-03  2.50010286e+00  3.82613065e+00  2.49619581e+00  2.49815967e+00 -3.31955562e-05 
 1.02140000e-03  2.50013406e+00  3.82315647e+00  2.49322513e+00  2.49518622e+00 -3.32169810e-05 
 1.02640000e-03  2.50016512e+00  3.82018960e+00  2.49026206e+00  2.49221844e+00 -3.32383567e-05 
 1.03140000e-03  2.50019601e+00  3.81723299e+00  2.48730953e+00  2.48925926e+00 -3.32596620e-05 
 1.03640000e-03  2.50022672e+00  3.81428956e+00  2.48437046e+00  2.48631162e+00 -3.32808759e-05 
 1.04140000e-03  2.50025720e+00  3.81136223e+00  2.48144778e+00  2.48337843e+00 -3.33019773e-05 
 1.04640000e-03  2.50028743e+00  3.80845391e+00  2.47854437e+00  2.48046261e+00 -3.33229452e-05 
 1.05140000e-03  2.50031737e+00  3.80556749e+00  2.47566313e+00  2.47756704e+00 -3.33437589e-05 
 1.05640000e-03  2.50034700e+00  3.80270582e+00  2.47280691e+00  2.47469461e+00 -3.33643975e-05 
 1.06140000e-03  2.50037629e+00  3.79987176e+00  2.46997856e+00  2.47184816e+00 -3.33848405e-05 
 1.06640000e-03  2.50040521e+00  3.79706812e+00  2.46718088e+00  2.46903054e+00 -3.34050676e-05 
 1.07140000e-03  2.50043372e+00  3.79429769e+00  2.46441665e+00  2.46624453e+00 -3.34250585e-05 
 1.07640000e-03  2.50046181e+00  3.79156323e+00  2.46168864e+00  2.46349291e+00 -3.34447934e-05 
 1.08140000e-03  2.50048944e+00  3.78886747e+00  2.45899956e+00  2.46077842e+00 -3.34642526e-05 
 1.08640000e-03  2.50051659e+00  3.78621308e+00  2.45635208e+00  2.45810376e+00 -3.34834165e-05 
 1.09140000e-03  2.50054323e+00  3.78360272e+00  2.45374885e+00  2.45547161e+00 -3.35022661e-05 
 1.09640000e-03  2.50056934e+00  3.78103899e+00  2.45119246e+00  2.45288458e+00 -3.35207825e-05 
 1.10140000e-03  2.50059488e+00  3.77852445e+00  2.44868546e+00  2.45034525e+00 -3.35389471e-05 
 1.10640000e-03  2.50061983e+00  3.77606160e+00  2.44623036e+00  2.44785616e+00 -3.35567418e-05 
 1.11140000e-03  2.50064418e+00  3.77365291e+00  2.44382960e+00  2.44541979e+00 -3.35741487e-05 
 1.11640000e-03  2.50066788e+00  3.77130078e+00  2.44148558e+00  2.44303858e+00 -3.35911505e-05 
 1.12140000e-03  2.50069093e+00  3.76900756e+00  2.43920065e+00  2.44071491e+00 -3.36077300e-05 
 1.12640000e-03  2.50071330e+00  3.76677555e+00  2.43697710e+00  2.43845109e+00 -3.36238706e-05 
 1.13140000e-03  2.50073496e+00  3.76460697e+00  2.43481713e+00  2.43624939e+00 -3.36395561e-05 
 1.13640000e-03  2.50075590e+00  3.76250400e+00  2.43272292e+00  2.43411201e+00 -3.36547708e-05 
 1.14140000e-03  2.50077609e+00  3.76046874e+00  2.43069656e+00  2.43204109e+00 -3.36694994e-05 
 1.14640000e-03  2.50079552e+00  3.75850322e+00  2.42874008e+00  2.43003870e+00 -3.36837271e-05 
 1.15140000e-03  2.50081416e+00  3.75660942e+00  2.42685543e+00  2.42810685e+00 -3.36974396e-05 
 1.15640000e-03  2.50083199e+00  3.75478924e+00  2.42504450e+00  2.42624747e+00 -3.37106231e-05 
 1.16140000e-03  2.50084901e+00  3.75304448e+00  2.42330912e+00  2.42446242e+00 -3.37232643e-05 
 1.16640000e-03  2.50086519e+00  3.75137691e+00  2.42165100e+00  2.42275349e+00 -3.37353506e-05 
 1.17140000e-03  2.50088051e+00  3.74978819e+00  2.42007183e+00  2.42112239e+00 -3.37468697e-05 
 1.17640000e-03  2.50089497e+00  3.74827992e+00  2.41857318e+00  2.41957076e+00 -3.37578101e-05 
 1.18140000e-03  2.50090854e+00  3.74685360e+00  2.41715655e+00  2.41810016e+00 -3.37681607e-05 
