 time            v(vin)          v(b3_collector) v(vout_final)   i(vdd)         
 2.68164000e-02  2.49908577e+00  3.91830596e+00  2.58837375e+00 -3.25343673e-05 
 2.68214000e-02  2.49909895e+00  3.91719831e+00  2.58726497e+00 -3.25422601e-05 
 2.68264000e-02  2.49911302e+00  3.91600493e+00  2.58607049e+00 -3.25507702e-05 
 2.68314000e-02  2.49912796e+00  3.91472696e+00  2.58479145e+00 -3.25598895e-05 
 2.68364000e-02  2.49914377e+00  3.91336563e+00  2.58342909e+00 -3.25696093e-05 
 2.68414000e-02  2.49916042e+00  3.91192226e+00  2.58198471e+00 -3.25799202e-05 
 2.68464000e-02  2.49917790e+00  3.91039824e+00  2.58045972e+00 -3.25908123e-05 
 2.68514000e-02  2.49919618e+00  3.90879504e+00  2.57885558e+00 -3.26022753e-05 
 2.68564000e-02  2.49921527e+00  3.90711420e+00  2.57717385e+00 -3.26142980e-05 
 2.68614000e-02  2.49923512e+00  3.90535736e+00  2.57541614e+00 -3.26268690e-05 
 2.68664000e-02  2.49925574e+00  3.90352621e+00  2.57358417e+00 -3.26399762e-05 
 2.68714000e-02  2.49927708e+00  3.90162252e+00  2.57167969e+00 -3.26536069e-05 
 2.68764000e-02  2.49929914e+00  3.89964814e+00  2.56970456e+00 -3.26677481e-05 
 2.68814000e-02  2.49932189e+00  3.89760498e+00  2.56766069e+00 -3.26823860e-05 
 2.68864000e-02  2.49934531e+00  3.89549502e+00  2.56555006e+00 -3.26975067e-05 
 2.68914000e-02  2.49936938e+00  3.89332030e+00  2.56337471e+00 -3.27130953e-05 
 2.68964000e-02  2.49939407e+00  3.89108294e+00  2.56113677e+00 -3.27291370e-05 
 2.69014000e-02  2.49941935e+00  3.88878512e+00  2.55883840e+00 -3.27456162e-05 
 2.69064000e-02  2.49944521e+00  3.88642905e+00  2.55648184e+00 -3.27625169e-05 
 2.69114000e-02  2.49947162e+00  3.88401705e+00  2.55406937e+00 -3.27798228e-05 
 2.69164000e-02  2.49949855e+00  3.88155146e+00  2.55160337e+00 -3.27975170e-05 
 2.69214000e-02  2.49952597e+00  3.87903467e+00  2.54908621e+00 -3.28155823e-05 
 2.69264000e-02  2.49955386e+00  3.87646915e+00  2.54652037e+00 -3.28340013e-05 
 2.69314000e-02  2.49958220e+00  3.87385740e+00  2.54390833e+00 -3.28527559e-05 
 2.69364000e-02  2.49961094e+00  3.87120197e+00  2.54125267e+00 -3.28718280e-05 
 2.69414000e-02  2.49964007e+00  3.86850546e+00  2.53855596e+00 -3.28911989e-05 
 2.69464000e-02  2.49966955e+00  3.86577050e+00  2.53582086e+00 -3.29108497e-05 
 2.69514000e-02  2.49969936e+00  3.86299977e+00  2.53305003e+00 -3.29307612e-05 
 2.69564000e-02  2.49972947e+00  3.86019599e+00  2.53024620e+00 -3.29509140e-05 
 2.69614000e-02  2.49975984e+00  3.85736190e+00  2.52741210e+00 -3.29712883e-05 
 2.69664000e-02  2.49979045e+00  3.85450029e+00  2.52455053e+00 -3.29918642e-05 
 2.69714000e-02  2.49982127e+00  3.85161397e+00  2.52166430e+00 -3.30126214e-05 
 2.69764000e-02  2.49985226e+00  3.84870578e+00  2.51875623e+00 -3.30335396e-05 
 2.69814000e-02  2.49988340e+00  3.84577857e+00  2.51582920e+00 -3.30545983e-05 
 2.69864000e-02  2.49991465e+00  3.84283523e+00  2.51288608e+00 -3.30757767e-05 
 2.69914000e-02  2.49994599e+00  3.83987865e+00  2.50992977e+00 -3.30970540e-05 
 2.69964000e-02  2.49997738e+00  3.83691175e+00  2.50696318e+00 -3.31184092e-05 
 2.70014000e-02  2.50000880e+00  3.83393746e+00  2.50398925e+00 -3.31398213e-05 
 2.70064000e-02  2.50004020e+00  3.83095871e+00  2.50101090e+00 -3.31612691e-05 
 2.70114000e-02  2.50007157e+00  3.82797845e+00  2.49803109e+00 -3.31827314e-05 
 2.70164000e-02  2.50010286e+00  3.82499962e+00  2.49505275e+00 -3.32041870e-05 
 2.70214000e-02  2.50013406e+00  3.82202517e+00  2.49207883e+00 -3.32256147e-05 
 2.70264000e-02  2.50016512e+00  3.81905805e+00  2.48911228e+00 -3.32469932e-05 
 2.70314000e-02  2.50019601e+00  3.81610118e+00  2.48615603e+00 -3.32683014e-05 
 2.70364000e-02  2.50022672e+00  3.81315750e+00  2.48321301e+00 -3.32895181e-05 
 2.70414000e-02  2.50025720e+00  3.81022994e+00  2.48028614e+00 -3.33106223e-05 
 2.70464000e-02  2.50028743e+00  3.80732139e+00  2.47737833e+00 -3.33315929e-05 
 2.70514000e-02  2.50031737e+00  3.80443475e+00  2.47449247e+00 -3.33524091e-05 
 2.70564000e-02  2.50034700e+00  3.80157287e+00  2.47163141e+00 -3.33730502e-05 
 2.70614000e-02  2.50037629e+00  3.79873862e+00  2.46879801e+00 -3.33934957e-05 
 2.70664000e-02  2.50040521e+00  3.79593479e+00  2.46599508e+00 -3.34137252e-05 
 2.70714000e-02  2.50043372e+00  3.79316420e+00  2.46322541e+00 -3.34337184e-05 
 2.70764000e-02  2.50046181e+00  3.79042958e+00  2.46049176e+00 -3.34534556e-05 
 2.70814000e-02  2.50048944e+00  3.78773367e+00  2.45779685e+00 -3.34729168e-05 
 2.70864000e-02  2.50051659e+00  3.78507916e+00  2.45514336e+00 -3.34920828e-05 
 2.70914000e-02  2.50054323e+00  3.78246868e+00  2.45253395e+00 -3.35109343e-05 
 2.70964000e-02  2.50056934e+00  3.77990485e+00  2.44997121e+00 -3.35294524e-05 
 2.71014000e-02  2.50059488e+00  3.77739022e+00  2.44745770e+00 -3.35476188e-05 
 2.71064000e-02  2.50061983e+00  3.77492730e+00  2.44499593e+00 -3.35654150e-05 
 2.71114000e-02  2.50064418e+00  3.77251855e+00  2.44258836e+00 -3.35828234e-05 
 2.71164000e-02  2.50066788e+00  3.77016638e+00  2.44023740e+00 -3.35998265e-05 
 2.71214000e-02  2.50069093e+00  3.76787313e+00  2.43794539e+00 -3.36164073e-05 
 2.71264000e-02  2.50071330e+00  3.76564111e+00  2.43571462e+00 -3.36325490e-05 
 2.71314000e-02  2.50073496e+00  3.76347254e+00  2.43354734e+00 -3.36482355e-05 
 2.71364000e-02  2.50075590e+00  3.76136959e+00  2.43144569e+00 -3.36634510e-05 
 2.71414000e-02  2.50077609e+00  3.75933437e+00  2.42941179e+00 -3.36781803e-05 
 2.71464000e-02  2.50079552e+00  3.75736892e+00  2.42744768e+00 -3.36924086e-05 
 2.71514000e-02  2.50081416e+00  3.75547520e+00  2.42555531e+00 -3.37061215e-05 
 2.71564000e-02  2.50083199e+00  3.75365510e+00  2.42373660e+00 -3.37193052e-05 
 2.71614000e-02  2.50084901e+00  3.75191046e+00  2.42199334e+00 -3.37319466e-05 
 2.71664000e-02  2.50086519e+00  3.75024302e+00  2.42032731e+00 -3.37440328e-05 
 2.71714000e-02  2.50088051e+00  3.74865445e+00  2.41874015e+00 -3.37555518e-05 
 2.71764000e-02  2.50089497e+00  3.74714634e+00  2.41723347e+00 -3.37664918e-05 
 2.71814000e-02  2.50090854e+00  3.74572021e+00  2.41580878e+00 -3.37768420e-05 
 2.71864000e-02  2.50092121e+00  3.74437748e+00  2.41446750e+00 -3.37865918e-05 
 2.71914000e-02  2.50093298e+00  3.74311951e+00  2.41321098e+00 -3.37957315e-05 
 2.71964000e-02  2.50094382e+00  3.74194755e+00  2.41204048e+00 -3.38042519e-05 
 2.72014000e-02  2.50095374e+00  3.74086279e+00  2.41095717e+00 -3.38121443e-05 
 2.72064000e-02  2.50096271e+00  3.73986630e+00  2.40996215e+00 -3.38194008e-05 
 2.72114000e-02  2.50097073e+00  3.73895909e+00  2.40905640e+00 -3.38260141e-05 
 2.72164000e-02  2.50097780e+00  3.73814207e+00  2.40824085e+00 -3.38319775e-05 
 2.72214000e-02  2.50098390e+00  3.73741606e+00  2.40751630e+00 -3.38372850e-05 
 2.72264000e-02  2.50098903e+00  3.73678179e+00  2.40688348e+00 -3.38419313e-05 
 2.72314000e-02  2.50099318e+00  3.73623989e+00  2.40634303e+00 -3.38459116e-05 
 2.72364000e-02  2.50099635e+00  3.73579091e+00  2.40589550e+00 -3.38492220e-05 
 2.72414000e-02  2.50099854e+00  3.73543529e+00  2.40554133e+00 -3.38518592e-05 
 2.72464000e-02  2.50099974e+00  3.73517341e+00  2.40528087e+00 -3.38538204e-05 
 2.72514000e-02  2.50099996e+00  3.73500551e+00  2.40511439e+00 -3.38551037e-05 
 2.72564000e-02  2.50099919e+00  3.73493177e+00  2.40504206e+00 -3.38557078e-05 
 2.72614000e-02  2.50099744e+00  3.73495226e+00  2.40506394e+00 -3.38556321e-05 
 2.72664000e-02  2.50099470e+00  3.73506696e+00  2.40518001e+00 -3.38548767e-05 
 2.72714000e-02  2.50099097e+00  3.73527575e+00  2.40539017e+00 -3.38534424e-05 
 2.72764000e-02  2.50098627e+00  3.73557842e+00  2.40569419e+00 -3.38513306e-05 
 2.72814000e-02  2.50098060e+00  3.73597468e+00  2.40609177e+00 -3.38485434e-05 
 2.72864000e-02  2.50097396e+00  3.73646411e+00  2.40658251e+00 -3.38450836e-05 
 2.72914000e-02  2.50096636e+00  3.73704624e+00  2.40716592e+00 -3.38409549e-05 
 2.72964000e-02  2.50095780e+00  3.73772047e+00  2.40784141e+00 -3.38361612e-05 
 2.73014000e-02  2.50094830e+00  3.73848612e+00  2.40860830e+00 -3.38307076e-05 
 2.73064000e-02  2.50093786e+00  3.73934244e+00  2.40946583e+00 -3.38245994e-05 
 2.73114000e-02  2.50092650e+00  3.74028855e+00  2.41041312e+00 -3.38178428e-05 
 2.73164000e-02  2.50091423e+00  3.74132351e+00  2.41144924e+00 -3.38104448e-05 
 2.73214000e-02  2.50090105e+00  3.74244628e+00  2.41257314e+00 -3.38024127e-05 
 2.73264000e-02  2.50088698e+00  3.74365573e+00  2.41378369e+00 -3.37937546e-05 
 2.73314000e-02  2.50087204e+00  3.74495065e+00  2.41507967e+00 -3.37844793e-05 
 2.73364000e-02  2.50085623e+00  3.74632973e+00  2.41645979e+00 -3.37745961e-05 
 2.73414000e-02  2.50083958e+00  3.74779160e+00  2.41792267e+00 -3.37641150e-05 
 2.73464000e-02  2.50082210e+00  3.74933479e+00  2.41946683e+00 -3.37530465e-05 
 2.73514000e-02  2.50080382e+00  3.75095775e+00  2.42109072e+00 -3.37414019e-05 
 2.73564000e-02  2.50078473e+00  3.75265886e+00  2.42279272e+00 -3.37291928e-05 
 2.73614000e-02  2.50076488e+00  3.75443640e+00  2.42457113e+00 -3.37164315e-05 
 2.73664000e-02  2.50074426e+00  3.75628860e+00  2.42642415e+00 -3.37031309e-05 
 2.73714000e-02  2.50072292e+00  3.75821360e+00  2.42834994e+00 -3.36893044e-05 
 2.73764000e-02  2.50070086e+00  3.76020948e+00  2.43034656e+00 -3.36749658e-05 
 2.73814000e-02  2.50067811e+00  3.76227423e+00  2.43241201e+00 -3.36601296e-05 
 2.73864000e-02  2.50065469e+00  3.76440579e+00  2.43454424e+00 -3.36448107e-05 
 2.73914000e-02  2.50063062e+00  3.76660202e+00  2.43674109e+00 -3.36290244e-05 
 2.73964000e-02  2.50060593e+00  3.76886074e+00  2.43900039e+00 -3.36127867e-05 
 2.74014000e-02  2.50058065e+00  3.77117967e+00  2.44131986e+00 -3.35961138e-05 
 2.74064000e-02  2.50055479e+00  3.77355650e+00  2.44369719e+00 -3.35790225e-05 
 2.74114000e-02  2.50052838e+00  3.77598886e+00  2.44613000e+00 -3.35615299e-05 
 2.74164000e-02  2.50050145e+00  3.77847432e+00  2.44861587e+00 -3.35436534e-05 
 2.74214000e-02  2.50047403e+00  3.78101040e+00  2.45115231e+00 -3.35254111e-05 
 2.74264000e-02  2.50044614e+00  3.78359456e+00  2.45373679e+00 -3.35068212e-05 
 2.74314000e-02  2.50041780e+00  3.78622422e+00  2.45636673e+00 -3.34879023e-05 
 2.74364000e-02  2.50038906e+00  3.78889677e+00  2.45903950e+00 -3.34686733e-05 
 2.74414000e-02  2.50035993e+00  3.79160954e+00  2.46175246e+00 -3.34491534e-05 
 2.74464000e-02  2.50033045e+00  3.79435983e+00  2.46450288e+00 -3.34293621e-05 
 2.74514000e-02  2.50030064e+00  3.79714489e+00  2.46728804e+00 -3.34093192e-05 
 2.74564000e-02  2.50027053e+00  3.79996197e+00  2.47010516e+00 -3.33890447e-05 
 2.74614000e-02  2.50024016e+00  3.80280824e+00  2.47295144e+00 -3.33685587e-05 
 2.74664000e-02  2.50020955e+00  3.80568090e+00  2.47582405e+00 -3.33478817e-05 
 2.74714000e-02  2.50017873e+00  3.80857707e+00  2.47872013e+00 -3.33270343e-05 
 2.74764000e-02  2.50014774e+00  3.81149390e+00  2.48163682e+00 -3.33060372e-05 
 2.74814000e-02  2.50011660e+00  3.81442847e+00  2.48457120e+00 -3.32849112e-05 
 2.74864000e-02  2.50008535e+00  3.81737788e+00  2.48752039e+00 -3.32636773e-05 
 2.74914000e-02  2.50005401e+00  3.82033920e+00  2.49048144e+00 -3.32423567e-05 
 2.74964000e-02  2.50002262e+00  3.82330951e+00  2.49345143e+00 -3.32209705e-05 
 2.75014000e-02  2.49999120e+00  3.82628586e+00  2.49642741e+00 -3.31995397e-05 
 2.75064000e-02  2.49995980e+00  3.82926531e+00  2.49940645e+00 -3.31780858e-05 
 2.75114000e-02  2.49992843e+00  3.83224490e+00  2.50238560e+00 -3.31566298e-05 
 2.75164000e-02  2.49989714e+00  3.83522171e+00  2.50536190e+00 -3.31351930e-05 
 2.75214000e-02  2.49986594e+00  3.83819277e+00  2.50833244e+00 -3.31137965e-05 
 2.75264000e-02  2.49983488e+00  3.84115518e+00  2.51129426e+00 -3.30924615e-05 
 2.75314000e-02  2.49980399e+00  3.84410600e+00  2.51424446e+00 -3.30712090e-05 
 2.75364000e-02  2.49977328e+00  3.84704232e+00  2.51718012e+00 -3.30500599e-05 
 2.75414000e-02  2.49974280e+00  3.84996127e+00  2.52009836e+00 -3.30290350e-05 
 2.75464000e-02  2.49971257e+00  3.85285995e+00  2.52299630e+00 -3.30081550e-05 
 2.75514000e-02  2.49968263e+00  3.85573553e+00  2.52587110e+00 -3.29874404e-05 
 2.75564000e-02  2.49965300e+00  3.85858518e+00  2.52871993e+00 -3.29669115e-05 
 2.75614000e-02  2.49962371e+00  3.86140610e+00  2.53153999e+00 -3.29465884e-05 
 2.75664000e-02  2.49959479e+00  3.86419552e+00  2.53432852e+00 -3.29264910e-05 
 2.75714000e-02  2.49956628e+00  3.86695072e+00  2.53708279e+00 -3.29066391e-05 
 2.75764000e-02  2.49953819e+00  3.86966899e+00  2.53980009e+00 -3.28870519e-05 
 2.75814000e-02  2.49951056e+00  3.87234767e+00  2.54247777e+00 -3.28677486e-05 
 2.75864000e-02  2.49948341e+00  3.87498414e+00  2.54511321e+00 -3.28487481e-05 
 2.75914000e-02  2.49945677e+00  3.87757582e+00  2.54770383e+00 -3.28300689e-05 
 2.75964000e-02  2.49943066e+00  3.88012019e+00  2.55024711e+00 -3.28117291e-05 
 2.76014000e-02  2.49940512e+00  3.88261477e+00  2.55274056e+00 -3.27937466e-05 
 2.76064000e-02  2.49938017e+00  3.88505711e+00  2.55518175e+00 -3.27761388e-05 
 2.76114000e-02  2.49935582e+00  3.88744485e+00  2.55756831e+00 -3.27589229e-05 
 2.76164000e-02  2.49933212e+00  3.88977566e+00  2.55989791e+00 -3.27421155e-05 
 2.76214000e-02  2.49930907e+00  3.89204726e+00  2.56216828e+00 -3.27257329e-05 
 2.76264000e-02  2.49928670e+00  3.89425745e+00  2.56437722e+00 -3.27097911e-05 
 2.76314000e-02  2.49926504e+00  3.89640410e+00  2.56652258e+00 -3.26943053e-05 
 2.76364000e-02  2.49924410e+00  3.89848510e+00  2.56860228e+00 -3.26792906e-05 
 2.76414000e-02  2.49922391e+00  3.90049844e+00  2.57061431e+00 -3.26647615e-05 
 2.76464000e-02  2.49920448e+00  3.90244218e+00  2.57255671e+00 -3.26507320e-05 
 2.76514000e-02  2.49918584e+00  3.90431442e+00  2.57442760e+00 -3.26372155e-05 
 2.76564000e-02  2.49916801e+00  3.90611336e+00  2.57622516e+00 -3.26242252e-05 
 2.76614000e-02  2.49915099e+00  3.90783726e+00  2.57794767e+00 -3.26117736e-05 
 2.76664000e-02  2.49913481e+00  3.90948445e+00  2.57959346e+00 -3.25998725e-05 
 2.76714000e-02  2.49911949e+00  3.91105333e+00  2.58116093e+00 -3.25885335e-05 
 2.76764000e-02  2.49910503e+00  3.91254239e+00  2.58264857e+00 -3.25777673e-05 
 2.76814000e-02  2.49909146e+00  3.91395021e+00  2.58405495e+00 -3.25675845e-05 
 2.76864000e-02  2.49907879e+00  3.91527540e+00  2.58537871e+00 -3.25579947e-05 
 2.76914000e-02  2.49906702e+00  3.91651671e+00  2.58661857e+00 -3.25490071e-05 
 2.76964000e-02  2.49905618e+00  3.91767293e+00  2.58777333e+00 -3.25406303e-05 
 2.77014000e-02  2.49904626e+00  3.91874295e+00  2.58884190e+00 -3.25328724e-05 
 2.77064000e-02  2.49903729e+00  3.91972573e+00  2.58982322e+00 -3.25257407e-05 
 2.77114000e-02  2.49902927e+00  3.92062034e+00  2.59071637e+00 -3.25192422e-05 
 2.77164000e-02  2.49902220e+00  3.92142591e+00  2.59152048e+00 -3.25133829e-05 
 2.77214000e-02  2.49901610e+00  3.92214167e+00  2.59223478e+00 -3.25081686e-05 
 2.77264000e-02  2.49901097e+00  3.92276692e+00  2.59285858e+00 -3.25036042e-05 
 2.77314000e-02  2.49900682e+00  3.92330107e+00  2.59339128e+00 -3.24996941e-05 
 2.77364000e-02  2.49900365e+00  3.92374360e+00  2.59383237e+00 -3.24964419e-05 
 2.77414000e-02  2.49900146e+00  3.92409409e+00  2.59418143e+00 -3.24938509e-05 
 2.77464000e-02  2.49900026e+00  3.92435219e+00  2.59443811e+00 -3.24919234e-05 
 2.77514000e-02  2.49900004e+00  3.92451767e+00  2.59460218e+00 -3.24906614e-05 
 2.77564000e-02  2.49900081e+00  3.92459037e+00  2.59467347e+00 -3.24900661e-05 
 2.77614000e-02  2.49900256e+00  3.92457020e+00  2.59465191e+00 -3.24901379e-05 
 2.77664000e-02  2.49900530e+00  3.92445719e+00  2.59453753e+00 -3.24908769e-05 
 2.77714000e-02  2.49900903e+00  3.92425146e+00  2.59433044e+00 -3.24922824e-05 
 2.77764000e-02  2.49901373e+00  3.92395319e+00  2.59403083e+00 -3.24943530e-05 
 2.77814000e-02  2.49901940e+00  3.92356267e+00  2.59363899e+00 -3.24970868e-05 
 2.77864000e-02  2.49902604e+00  3.92308028e+00  2.59315529e+00 -3.25004811e-05 
 2.77914000e-02  2.49903364e+00  3.92250648e+00  2.59258021e+00 -3.25045327e-05 
 2.77964000e-02  2.49904220e+00  3.92184182e+00  2.59191429e+00 -3.25092378e-05 
 2.78014000e-02  2.49905170e+00  3.92108694e+00  2.59115818e+00 -3.25145919e-05 
 2.78064000e-02  2.49906214e+00  3.92024257e+00  2.59031260e+00 -3.25205899e-05 
 2.78114000e-02  2.49907350e+00  3.91930951e+00  2.58937836e+00 -3.25272260e-05 
 2.78164000e-02  2.49908577e+00  3.91828867e+00  2.58835636e+00 -3.25344939e-05 
 2.78214000e-02  2.49909895e+00  3.91718103e+00  2.58724759e+00 -3.25423867e-05 
 2.78264000e-02  2.49911302e+00  3.91598764e+00  2.58605311e+00 -3.25508967e-05 
 2.78314000e-02  2.49912796e+00  3.91470968e+00  2.58477407e+00 -3.25600160e-05 
 2.78364000e-02  2.49914377e+00  3.91334835e+00  2.58341171e+00 -3.25697358e-05 
 2.78414000e-02  2.49916042e+00  3.91190499e+00  2.58196734e+00 -3.25800466e-05 
 2.78464000e-02  2.49917790e+00  3.91038097e+00  2.58044235e+00 -3.25909387e-05 
 2.78514000e-02  2.49919618e+00  3.90877777e+00  2.57883822e+00 -3.26024017e-05 
 2.78564000e-02  2.49921527e+00  3.90709694e+00  2.57715649e+00 -3.26144244e-05 
 2.78614000e-02  2.49923512e+00  3.90534010e+00  2.57539879e+00 -3.26269954e-05 
 2.78664000e-02  2.49925574e+00  3.90350895e+00  2.57356681e+00 -3.26401026e-05 
 2.78714000e-02  2.49927708e+00  3.90160527e+00  2.57166234e+00 -3.26537333e-05 
 2.78764000e-02  2.49929914e+00  3.89963089e+00  2.56968721e+00 -3.26678744e-05 
 2.78814000e-02  2.49932189e+00  3.89758773e+00  2.56764335e+00 -3.26825123e-05 
 2.78864000e-02  2.49934531e+00  3.89547777e+00  2.56553272e+00 -3.26976329e-05 
 2.78914000e-02  2.49936938e+00  3.89330306e+00  2.56335737e+00 -3.27132216e-05 
 2.78964000e-02  2.49939407e+00  3.89106570e+00  2.56111943e+00 -3.27292633e-05 
 2.79014000e-02  2.49941935e+00  3.88876788e+00  2.55882106e+00 -3.27457424e-05 
 2.79064000e-02  2.49944521e+00  3.88641182e+00  2.55646450e+00 -3.27626431e-05 
 2.79114000e-02  2.49947162e+00  3.88399982e+00  2.55405205e+00 -3.27799490e-05 
 2.79164000e-02  2.49949855e+00  3.88153422e+00  2.55158604e+00 -3.27976431e-05 
 2.79214000e-02  2.49952597e+00  3.87901744e+00  2.54906889e+00 -3.28157085e-05 
 2.79264000e-02  2.49955386e+00  3.87645192e+00  2.54650304e+00 -3.28341275e-05 
 2.79314000e-02  2.49958220e+00  3.87384018e+00  2.54389101e+00 -3.28528821e-05 
 2.79364000e-02  2.49961094e+00  3.87118475e+00  2.54123535e+00 -3.28719542e-05 
 2.79414000e-02  2.49964007e+00  3.86848824e+00  2.53853865e+00 -3.28913251e-05 
 2.79464000e-02  2.49966955e+00  3.86575328e+00  2.53580355e+00 -3.29109759e-05 
 2.79514000e-02  2.49969936e+00  3.86298255e+00  2.53303272e+00 -3.29308874e-05 
 2.79564000e-02  2.49972947e+00  3.86017877e+00  2.53022889e+00 -3.29510401e-05 
 2.79614000e-02  2.49975984e+00  3.85734469e+00  2.52739480e+00 -3.29714144e-05 
 2.79664000e-02  2.49979045e+00  3.85448308e+00  2.52453323e+00 -3.29919903e-05 
 2.79714000e-02  2.49982127e+00  3.85159676e+00  2.52164700e+00 -3.30127475e-05 
 2.79764000e-02  2.49985226e+00  3.84868857e+00  2.51873893e+00 -3.30336657e-05 
 2.79814000e-02  2.49988340e+00  3.84576136e+00  2.51581190e+00 -3.30547244e-05 
 2.79864000e-02  2.49991465e+00  3.84281802e+00  2.51286878e+00 -3.30759028e-05 
 2.79914000e-02  2.49994599e+00  3.83986144e+00  2.50991247e+00 -3.30971801e-05 
 2.79964000e-02  2.49997738e+00  3.83689455e+00  2.50694589e+00 -3.31185353e-05 
 2.80014000e-02  2.50000880e+00  3.83392026e+00  2.50397196e+00 -3.31399473e-05 
 2.80064000e-02  2.50004020e+00  3.83094151e+00  2.50099362e+00 -3.31613951e-05 
 2.80114000e-02  2.50007157e+00  3.82796126e+00  2.49801380e+00 -3.31828574e-05 
 2.80164000e-02  2.50010286e+00  3.82498243e+00  2.49503546e+00 -3.32043130e-05 
 2.80214000e-02  2.50013406e+00  3.82200798e+00  2.49206155e+00 -3.32257407e-05 
 2.80264000e-02  2.50016512e+00  3.81904085e+00  2.48909500e+00 -3.32471192e-05 
 2.80314000e-02  2.50019601e+00  3.81608399e+00  2.48613875e+00 -3.32684274e-05 
 2.80364000e-02  2.50022672e+00  3.81314032e+00  2.48319573e+00 -3.32896441e-05 
 2.80414000e-02  2.50025720e+00  3.81021275e+00  2.48026887e+00 -3.33107482e-05 
 2.80464000e-02  2.50028743e+00  3.80730421e+00  2.47736106e+00 -3.33317188e-05 
 2.80514000e-02  2.50031737e+00  3.80441756e+00  2.47447520e+00 -3.33525350e-05 
 2.80564000e-02  2.50034700e+00  3.80155569e+00  2.47161415e+00 -3.33731762e-05 
 2.80614000e-02  2.50037629e+00  3.79872144e+00  2.46878075e+00 -3.33936216e-05 
 2.80664000e-02  2.50040521e+00  3.79591762e+00  2.46597782e+00 -3.34138511e-05 
 2.80714000e-02  2.50043372e+00  3.79314702e+00  2.46320815e+00 -3.34338443e-05 
 2.80764000e-02  2.50046181e+00  3.79041241e+00  2.46047450e+00 -3.34535814e-05 
 2.80814000e-02  2.50048944e+00  3.78771651e+00  2.45777959e+00 -3.34730427e-05 
 2.80864000e-02  2.50051659e+00  3.78506199e+00  2.45512611e+00 -3.34922086e-05 
 2.80914000e-02  2.50054323e+00  3.78245152e+00  2.45251670e+00 -3.35110601e-05 
 2.80964000e-02  2.50056934e+00  3.77988769e+00  2.44995396e+00 -3.35295782e-05 
 2.81014000e-02  2.50059488e+00  3.77737306e+00  2.44744046e+00 -3.35477445e-05 
 2.81064000e-02  2.50061983e+00  3.77491014e+00  2.44497869e+00 -3.35655408e-05 
 2.81114000e-02  2.50064418e+00  3.77250140e+00  2.44257113e+00 -3.35829492e-05 
 2.81164000e-02  2.50066788e+00  3.77014923e+00  2.44022017e+00 -3.35999523e-05 
 2.81214000e-02  2.50069093e+00  3.76785599e+00  2.43792816e+00 -3.36165330e-05 
 2.81264000e-02  2.50071330e+00  3.76562397e+00  2.43569740e+00 -3.36326747e-05 
 2.81314000e-02  2.50073496e+00  3.76345540e+00  2.43353011e+00 -3.36483611e-05 
 2.81364000e-02  2.50075590e+00  3.76135246e+00  2.43142847e+00 -3.36635767e-05 
 2.81414000e-02  2.50077609e+00  3.75931724e+00  2.42939458e+00 -3.36783059e-05 
 2.81464000e-02  2.50079552e+00  3.75735179e+00  2.42743047e+00 -3.36925342e-05 
 2.81514000e-02  2.50081416e+00  3.75545807e+00  2.42553811e+00 -3.37062470e-05 
 2.81564000e-02  2.50083199e+00  3.75363798e+00  2.42371939e+00 -3.37194308e-05 
 2.81614000e-02  2.50084901e+00  3.75189334e+00  2.42197615e+00 -3.37320721e-05 
 2.81664000e-02  2.50086519e+00  3.75022591e+00  2.42031011e+00 -3.37441583e-05 
 2.81714000e-02  2.50088051e+00  3.74863734e+00  2.41872296e+00 -3.37556772e-05 
 2.81764000e-02  2.50089497e+00  3.74712924e+00  2.41721629e+00 -3.37666173e-05 
 2.81814000e-02  2.50090854e+00  3.74570311e+00  2.41579160e+00 -3.37769674e-05 
 2.81864000e-02  2.50092121e+00  3.74436039e+00  2.41445032e+00 -3.37867172e-05 
 2.81914000e-02  2.50093298e+00  3.74310242e+00  2.41319381e+00 -3.37958569e-05 
 2.81964000e-02  2.50094382e+00  3.74193047e+00  2.41202331e+00 -3.38043772e-05 
 2.82014000e-02  2.50095374e+00  3.74084571e+00  2.41094001e+00 -3.38122695e-05 
 2.82064000e-02  2.50096271e+00  3.73984922e+00  2.40994499e+00 -3.38195260e-05 
 2.82114000e-02  2.50097073e+00  3.73894202e+00  2.40903925e+00 -3.38261393e-05 
 2.82164000e-02  2.50097780e+00  3.73812500e+00  2.40822370e+00 -3.38321026e-05 
 2.82214000e-02  2.50098390e+00  3.73739900e+00  2.40749916e+00 -3.38374101e-05 
 2.82264000e-02  2.50098903e+00  3.73676473e+00  2.40686635e+00 -3.38420563e-05 
 2.82314000e-02  2.50099318e+00  3.73622284e+00  2.40632591e+00 -3.38460367e-05 
 2.82364000e-02  2.50099635e+00  3.73577386e+00  2.40587838e+00 -3.38493470e-05 
 2.82414000e-02  2.50099854e+00  3.73541825e+00  2.40552421e+00 -3.38519841e-05 
 2.82464000e-02  2.50099974e+00  3.73515637e+00  2.40526376e+00 -3.38539453e-05 
 2.82514000e-02  2.50099996e+00  3.73498848e+00  2.40509728e+00 -3.38552286e-05 
 2.82564000e-02  2.50099919e+00  3.73491475e+00  2.40502496e+00 -3.38558326e-05 
 2.82614000e-02  2.50099744e+00  3.73493524e+00  2.40504684e+00 -3.38557569e-05 
