 time            v(vin)          v(b3_collector) v(vout_drv)     v(vout_final)   i(vdd)         
 1.51400000e-04  2.50081416e+00  3.75578669e+00  2.42606642e+00  2.42729510e+00 -3.37036735e-05 
 1.56400000e-04  2.50083199e+00  3.75400197e+00  2.42429101e+00  2.42547063e+00 -3.37165890e-05 
 1.61400000e-04  2.50084901e+00  3.75229356e+00  2.42259201e+00  2.42372139e+00 -3.37289557e-05 
 1.66400000e-04  2.50086519e+00  3.75066317e+00  2.42097111e+00  2.42204912e+00 -3.37407610e-05 
 1.71400000e-04  2.50088051e+00  3.74911243e+00  2.41942994e+00  2.42045550e+00 -3.37519931e-05 
 1.76400000e-04  2.50089497e+00  3.74764290e+00  2.41797005e+00  2.41894214e+00 -3.37626406e-05 
 1.81400000e-04  2.50090854e+00  3.74625604e+00  2.41659290e+00  2.41751053e+00 -3.37726929e-05 
 1.86400000e-04  2.50092121e+00  3.74495326e+00  2.41529987e+00  2.41616213e+00 -3.37821399e-05 
 1.91400000e-04  2.50093298e+00  3.74373585e+00  2.41409226e+00  2.41489828e+00 -3.37909719e-05 
 1.96400000e-04  2.50094382e+00  3.74260504e+00  2.41297127e+00  2.41372025e+00 -3.37991801e-05 
 2.01400000e-04  2.50095374e+00  3.74156196e+00  2.41193804e+00  2.41262922e+00 -3.38067563e-05 
 2.06400000e-04  2.50096271e+00  3.74060766e+00  2.41099359e+00  2.41162628e+00 -3.38136928e-05 
 2.11400000e-04  2.50097073e+00  3.73974309e+00  2.41013889e+00  2.41071245e+00 -3.38199826e-05 
 2.16400000e-04  2.50097780e+00  3.73896913e+00  2.40937477e+00  2.40988864e+00 -3.38256194e-05 
 2.21400000e-04  2.50098390e+00  3.73828655e+00  2.40870202e+00  2.40915567e+00 -3.38305974e-05 
 2.26400000e-04  2.50098903e+00  3.73769603e+00  2.40812130e+00  2.40851428e+00 -3.38349117e-05 
 2.31400000e-04  2.50099318e+00  3.73719817e+00  2.40763320e+00  2.40796512e+00 -3.38385580e-05 
 2.36400000e-04  2.50099635e+00  3.73679347e+00  2.40723821e+00  2.40750873e+00 -3.38415325e-05 
 2.41400000e-04  2.50099854e+00  3.73648232e+00  2.40693672e+00  2.40714557e+00 -3.38438323e-05 
 2.46400000e-04  2.50099974e+00  3.73626505e+00  2.40672904e+00  2.40687601e+00 -3.38454550e-05 
 2.51400000e-04  2.50099996e+00  3.73614187e+00  2.40661537e+00  2.40670031e+00 -3.38463990e-05 
 2.56400000e-04  2.50099919e+00  3.73611291e+00  2.40659582e+00  2.40661866e+00 -3.38466634e-05 
 2.61400000e-04  2.50099744e+00  3.73617819e+00  2.40667043e+00  2.40663113e+00 -3.38462479e-05 
 2.66400000e-04  2.50099470e+00  3.73633765e+00  2.40683910e+00  2.40673771e+00 -3.38451530e-05 
 2.71400000e-04  2.50099097e+00  3.73659112e+00  2.40710168e+00  2.40693830e+00 -3.38433797e-05 
 2.76400000e-04  2.50098627e+00  3.73693835e+00  2.40745789e+00  2.40723268e+00 -3.38409298e-05 
 2.81400000e-04  2.50098060e+00  3.73737899e+00  2.40790737e+00  2.40762057e+00 -3.38378059e-05 
 2.86400000e-04  2.50097396e+00  3.73791260e+00  2.40844969e+00  2.40810157e+00 -3.38340110e-05 
 2.91400000e-04  2.50096636e+00  3.73853865e+00  2.40908428e+00  2.40867520e+00 -3.38295491e-05 
 2.96400000e-04  2.50095780e+00  3.73925649e+00  2.40981051e+00  2.40934089e+00 -3.38244246e-05 
 3.01400000e-04  2.50094830e+00  3.74006542e+00  2.41062766e+00  2.41009796e+00 -3.38186427e-05 
 3.06400000e-04  2.50093786e+00  3.74096461e+00  2.41153490e+00  2.41094565e+00 -3.38122093e-05 
 3.11400000e-04  2.50092650e+00  3.74195317e+00  2.41253131e+00  2.41188311e+00 -3.38051308e-05 
 3.16400000e-04  2.50091423e+00  3.74303010e+00  2.41361591e+00  2.41290941e+00 -3.37974144e-05 
 3.21400000e-04  2.50090105e+00  3.74419432e+00  2.41478760e+00  2.41402350e+00 -3.37890679e-05 
 3.26400000e-04  2.50088698e+00  3.74544466e+00  2.41604520e+00  2.41522427e+00 -3.37800997e-05 
 3.31400000e-04  2.50087204e+00  3.74677987e+00  2.41738745e+00  2.41651052e+00 -3.37705188e-05 
 3.36400000e-04  2.50085623e+00  3.74819860e+00  2.41881300e+00  2.41788095e+00 -3.37603350e-05 
 3.41400000e-04  2.50083958e+00  3.74969944e+00  2.42032043e+00  2.41933419e+00 -3.37495585e-05 
 3.46400000e-04  2.50082210e+00  3.75128087e+00  2.42190821e+00  2.42086878e+00 -3.37382001e-05 
 3.51400000e-04  2.50080382e+00  3.75294132e+00  2.42357477e+00  2.42248319e+00 -3.37262713e-05 
 3.56400000e-04  2.50078473e+00  3.75467911e+00  2.42531842e+00  2.42417578e+00 -3.37137841e-05 
 3.61400000e-04  2.50076488e+00  3.75649250e+00  2.42713742e+00  2.42594487e+00 -3.37007511e-05 
 3.66400000e-04  2.50074426e+00  3.75837968e+00  2.42902995e+00  2.42778867e+00 -3.36871854e-05 
 3.71400000e-04  2.50072292e+00  3.76033875e+00  2.43099410e+00  2.42970536e+00 -3.36731006e-05 
 3.76400000e-04  2.50070086e+00  3.76236776e+00  2.43302792e+00  2.43169299e+00 -3.36585110e-05 
 3.81400000e-04  2.50067811e+00  3.76446467e+00  2.43512937e+00  2.43374959e+00 -3.36434311e-05 
 3.86400000e-04  2.50065469e+00  3.76662738e+00  2.43729634e+00  2.43587309e+00 -3.36278762e-05 
 3.91400000e-04  2.50063062e+00  3.76885373e+00  2.43952666e+00  2.43806137e+00 -3.36118619e-05 
 3.96400000e-04  2.50060593e+00  3.77114149e+00  2.44181810e+00  2.44031224e+00 -3.35954042e-05 
 4.01400000e-04  2.50058065e+00  3.77348838e+00  2.44416837e+00  2.44262344e+00 -3.35785196e-05 
 4.06400000e-04  2.50055479e+00  3.77589204e+00  2.44657513e+00  2.44499267e+00 -3.35612252e-05 
 4.11400000e-04  2.50052838e+00  3.77835007e+00  2.44903596e+00  2.44741756e+00 -3.35435382e-05 
 4.16400000e-04  2.50050145e+00  3.78086003e+00  2.45154841e+00  2.44989568e+00 -3.35254764e-05 
 4.21400000e-04  2.50047403e+00  3.78341940e+00  2.45410997e+00  2.45242457e+00 -3.35070578e-05 
 4.26400000e-04  2.50044614e+00  3.78602563e+00  2.45671808e+00  2.45500169e+00 -3.34883010e-05 
 4.31400000e-04  2.50041780e+00  3.78867613e+00  2.45937014e+00  2.45762447e+00 -3.34692246e-05 
 4.36400000e-04  2.50038906e+00  3.79136823e+00  2.46206352e+00  2.46029030e+00 -3.34498477e-05 
 4.41400000e-04  2.50035993e+00  3.79409928e+00  2.46479551e+00  2.46299652e+00 -3.34301897e-05 
 4.46400000e-04  2.50033045e+00  3.79686653e+00  2.46756340e+00  2.46574043e+00 -3.34102703e-05 
 4.51400000e-04  2.50030064e+00  3.79966725e+00  2.47036444e+00  2.46851930e+00 -3.33901092e-05 
 4.56400000e-04  2.50027053e+00  3.80249863e+00  2.47319584e+00  2.47133037e+00 -3.33697267e-05 
 4.61400000e-04  2.50024016e+00  3.80535788e+00  2.47605478e+00  2.47417084e+00 -3.33491430e-05 
 4.66400000e-04  2.50020955e+00  3.80824213e+00  2.47893842e+00  2.47703787e+00 -3.33283786e-05 
 4.71400000e-04  2.50017873e+00  3.81114853e+00  2.48184389e+00  2.47992863e+00 -3.33074542e-05 
 4.76400000e-04  2.50014774e+00  3.81407419e+00  2.48476831e+00  2.48284024e+00 -3.32863906e-05 
 4.81400000e-04  2.50011660e+00  3.81701621e+00  2.48770878e+00  2.48576981e+00 -3.32652087e-05 
 4.86400000e-04  2.50008535e+00  3.81997168e+00  2.49066237e+00  2.48871443e+00 -3.32439296e-05 
 4.91400000e-04  2.50005401e+00  3.82293765e+00  2.49362617e+00  2.49167119e+00 -3.32225744e-05 
 4.96400000e-04  2.50002262e+00  3.82591119e+00  2.49659724e+00  2.49463716e+00 -3.32011642e-05 
 5.01400000e-04  2.49999120e+00  3.82888937e+00  2.49957264e+00  2.49760938e+00 -3.31797202e-05 
 5.06400000e-04  2.49995980e+00  3.83186923e+00  2.50254942e+00  2.50058494e+00 -3.31582638e-05 
 5.11400000e-04  2.49992843e+00  3.83484783e+00  2.50552463e+00  2.50356087e+00 -3.31368160e-05 
 5.16400000e-04  2.49989714e+00  3.83782222e+00  2.50849535e+00  2.50653425e+00 -3.31153980e-05 
 5.21400000e-04  2.49986594e+00  3.84078947e+00  2.51145864e+00  2.50950213e+00 -3.30940311e-05 
 5.26400000e-04  2.49983488e+00  3.84374665e+00  2.51441157e+00  2.51246159e+00 -3.30727363e-05 
 5.31400000e-04  2.49980399e+00  3.84669085e+00  2.51735123e+00  2.51540970e+00 -3.30515346e-05 
 5.36400000e-04  2.49977328e+00  3.84961917e+00  2.52027473e+00  2.51834356e+00 -3.30304468e-05 
 5.41400000e-04  2.49974280e+00  3.85252872e+00  2.52317919e+00  2.52126029e+00 -3.30094937e-05 
 5.46400000e-04  2.49971257e+00  3.85541664e+00  2.52606175e+00  2.52415700e+00 -3.29886959e-05 
 5.51400000e-04  2.49968263e+00  3.85828009e+00  2.52891959e+00  2.52703085e+00 -3.29680738e-05 
 5.56400000e-04  2.49965300e+00  3.86111627e+00  2.53174988e+00  2.52987902e+00 -3.29476476e-05 
 5.61400000e-04  2.49962371e+00  3.86392238e+00  2.53454986e+00  2.53269872e+00 -3.29274373e-05 
 5.66400000e-04  2.49959479e+00  3.86669568e+00  2.53731677e+00  2.53548716e+00 -3.29074627e-05 
 5.71400000e-04  2.49956628e+00  3.86943344e+00  2.54004791e+00  2.53824163e+00 -3.28877434e-05 
 5.76400000e-04  2.49953819e+00  3.87213299e+00  2.54274061e+00  2.54095941e+00 -3.28682986e-05 
 5.81400000e-04  2.49951056e+00  3.87479169e+00  2.54539222e+00  2.54363786e+00 -3.28491473e-05 
 5.86400000e-04  2.49948341e+00  3.87740693e+00  2.54800016e+00  2.54627435e+00 -3.28303081e-05 
 5.91400000e-04  2.49945677e+00  3.87997617e+00  2.55056187e+00  2.54886630e+00 -3.28117995e-05 
 5.96400000e-04  2.49943066e+00  3.88249689e+00  2.55307486e+00  2.55141119e+00 -3.27936394e-05 
 6.01400000e-04  2.49940512e+00  3.88496663e+00  2.55553668e+00  2.55390652e+00 -3.27758455e-05 
 6.06400000e-04  2.49938017e+00  3.88738299e+00  2.55794492e+00  2.55634986e+00 -3.27584351e-05 
 6.11400000e-04  2.49935582e+00  3.88974361e+00  2.56029724e+00  2.55873885e+00 -3.27414250e-05 
 6.16400000e-04  2.49933212e+00  3.89204620e+00  2.56259136e+00  2.56107113e+00 -3.27248318e-05 
 6.21400000e-04  2.49930907e+00  3.89428852e+00  2.56482503e+00  2.56334446e+00 -3.27086715e-05 
 6.26400000e-04  2.49928670e+00  3.89646838e+00  2.56699609e+00  2.56555662e+00 -3.26929598e-05 
 6.31400000e-04  2.49926504e+00  3.89858368e+00  2.56910244e+00  2.56770545e+00 -3.26777118e-05 
 6.36400000e-04  2.49924410e+00  3.90063236e+00  2.57114201e+00  2.56978888e+00 -3.26629423e-05 
 6.41400000e-04  2.49922391e+00  3.90261242e+00  2.57311285e+00  2.57180487e+00 -3.26486656e-05 
 6.46400000e-04  2.49920448e+00  3.90452196e+00  2.57501304e+00  2.57375149e+00 -3.26348954e-05 
 6.51400000e-04  2.49918584e+00  3.90635913e+00  2.57684073e+00  2.57562683e+00 -3.26216450e-05 
 6.56400000e-04  2.49916801e+00  3.90812214e+00  2.57859417e+00  2.57742909e+00 -3.26089271e-05 
 6.61400000e-04  2.49915099e+00  3.90980928e+00  2.58027165e+00  2.57915652e+00 -3.25967540e-05 
 6.66400000e-04  2.49913481e+00  3.91141894e+00  2.58187155e+00  2.58080745e+00 -3.25851374e-05 
 6.71400000e-04  2.49911949e+00  3.91294955e+00  2.58339232e+00  2.58238028e+00 -3.25740884e-05 
 6.76400000e-04  2.49910503e+00  3.91439964e+00  2.58483251e+00  2.58387350e+00 -3.25636177e-05 
 6.81400000e-04  2.49909146e+00  3.91576781e+00  2.58619071e+00  2.58528566e+00 -3.25537353e-05 
 6.86400000e-04  2.49907879e+00  3.91705273e+00  2.58746562e+00  2.58661540e+00 -3.25444506e-05 
 6.91400000e-04  2.49906702e+00  3.91825317e+00  2.58865600e+00  2.58786144e+00 -3.25357726e-05 
 6.96400000e-04  2.49905618e+00  3.91936796e+00  2.58976072e+00  2.58902258e+00 -3.25277096e-05 
 7.01400000e-04  2.49904626e+00  3.92039605e+00  2.59077870e+00  2.59009769e+00 -3.25202694e-05 
 7.06400000e-04  2.49903729e+00  3.92133643e+00  2.59170897e+00  2.59108575e+00 -3.25134589e-05 
 7.11400000e-04  2.49902927e+00  3.92218821e+00  2.59255063e+00  2.59198580e+00 -3.25072848e-05 
 7.16400000e-04  2.49902220e+00  3.92295055e+00  2.59330288e+00  2.59279697e+00 -3.25017530e-05 
 7.21400000e-04  2.49901610e+00  3.92362273e+00  2.59396497e+00  2.59351848e+00 -3.24968687e-05 
 7.26400000e-04  2.49901097e+00  3.92420411e+00  2.59453629e+00  2.59414965e+00 -3.24926365e-05 
 7.31400000e-04  2.49900682e+00  3.92469411e+00  2.59501628e+00  2.59468985e+00 -3.24890607e-05 
 7.36400000e-04  2.49900365e+00  3.92509228e+00  2.59540447e+00  2.59513858e+00 -3.24861445e-05 
 7.41400000e-04  2.49900146e+00  3.92539822e+00  2.59570050e+00  2.59549540e+00 -3.24838908e-05 
 7.46400000e-04  2.49900026e+00  3.92561164e+00  2.59590408e+00  2.59575996e+00 -3.24823018e-05 
 7.51400000e-04  2.49900004e+00  3.92573234e+00  2.59601501e+00  2.59593202e+00 -3.24813788e-05 
 7.56400000e-04  2.49900081e+00  3.92576020e+00  2.59603319e+00  2.59601140e+00 -3.24811229e-05 
 7.61400000e-04  2.49900256e+00  3.92569519e+00  2.59595860e+00  2.59599803e+00 -3.24815343e-05 
 7.66400000e-04  2.49900530e+00  3.92553738e+00  2.59579130e+00  2.59589193e+00 -3.24826126e-05 
 7.71400000e-04  2.49900903e+00  3.92528691e+00  2.59553147e+00  2.59569318e+00 -3.24843568e-05 
 7.76400000e-04  2.49901373e+00  3.92494403e+00  2.59517934e+00  2.59540199e+00 -3.24867652e-05 
 7.81400000e-04  2.49901940e+00  3.92450906e+00  2.59473526e+00  2.59501864e+00 -3.24898355e-05 
 7.86400000e-04  2.49902604e+00  3.92398243e+00  2.59419965e+00  2.59454348e+00 -3.24935649e-05 
 7.91400000e-04  2.49903364e+00  3.92336462e+00  2.59357303e+00  2.59397698e+00 -3.24979497e-05 
 7.96400000e-04  2.49904220e+00  3.92265625e+00  2.59285599e+00  2.59331968e+00 -3.25029858e-05 
 8.01400000e-04  2.49905170e+00  3.92185799e+00  2.59204923e+00  2.59257221e+00 -3.25086684e-05 
 8.06400000e-04  2.49906214e+00  3.92097061e+00  2.59115353e+00  2.59173529e+00 -3.25149920e-05 
 8.11400000e-04  2.49907350e+00  3.91999495e+00  2.59016973e+00  2.59080972e+00 -3.25219507e-05 
 8.16400000e-04  2.49908577e+00  3.91893197e+00  2.58909880e+00  2.58979640e+00 -3.25295378e-05 
 8.21400000e-04  2.49909895e+00  3.91778267e+00  2.58794175e+00  2.58869629e+00 -3.25377461e-05 
 8.26400000e-04  2.49911302e+00  3.91654818e+00  2.58669971e+00  2.58751046e+00 -3.25465676e-05 
 8.31400000e-04  2.49912796e+00  3.91522967e+00  2.58537386e+00  2.58624005e+00 -3.25559939e-05 
 8.36400000e-04  2.49914377e+00  3.91382841e+00  2.58396549e+00  2.58488628e+00 -3.25660162e-05 
 8.41400000e-04  2.49916042e+00  3.91234576e+00  2.58247596e+00  2.58345046e+00 -3.25766246e-05 
 8.46400000e-04  2.49917790e+00  3.91078316e+00  2.58090670e+00  2.58193397e+00 -3.25878091e-05 
 8.51400000e-04  2.49919618e+00  3.90914209e+00  2.57925922e+00  2.58033827e+00 -3.25995589e-05 
 8.56400000e-04  2.49921527e+00  3.90742416e+00  2.57753512e+00  2.57866491e+00 -3.26118628e-05 
 8.61400000e-04  2.49923512e+00  3.90563102e+00  2.57573607e+00  2.57691550e+00 -3.26247089e-05 
 8.66400000e-04  2.49925574e+00  3.90376440e+00  2.57386380e+00  2.57509174e+00 -3.26380848e-05 
 8.71400000e-04  2.49927708e+00  3.90182612e+00  2.57192012e+00  2.57319537e+00 -3.26519778e-05 
 8.76400000e-04  2.49929914e+00  3.89981804e+00  2.56990692e+00  2.57122826e+00 -3.26663744e-05 
 8.81400000e-04  2.49932189e+00  3.89774211e+00  2.56782614e+00  2.56919228e+00 -3.26812607e-05 
 8.86400000e-04  2.49934531e+00  3.89560036e+00  2.56567981e+00  2.56708943e+00 -3.26966224e-05 
 8.91400000e-04  2.49936938e+00  3.89339484e+00  2.56347001e+00  2.56492174e+00 -3.27124446e-05 
 8.96400000e-04  2.49939407e+00  3.89112772e+00  2.56119888e+00  2.56269131e+00 -3.27287121e-05 
 9.01400000e-04  2.49941935e+00  3.88880118e+00  2.55886863e+00  2.56040031e+00 -3.27454091e-05 
 9.06400000e-04  2.49944521e+00  3.88641749e+00  2.55648152e+00  2.55805097e+00 -3.27625193e-05 
 9.11400000e-04  2.49947162e+00  3.88397898e+00  2.55403989e+00  2.55564557e+00 -3.27800264e-05 
 9.16400000e-04  2.49949855e+00  3.88148801e+00  2.55154610e+00  2.55318646e+00 -3.27979131e-05 
 9.21400000e-04  2.49952597e+00  3.87894702e+00  2.54900259e+00  2.55067602e+00 -3.28161622e-05 
 9.26400000e-04  2.49955386e+00  3.87635848e+00  2.54641184e+00  2.54811671e+00 -3.28347560e-05 
 9.31400000e-04  2.49958220e+00  3.87372493e+00  2.54377638e+00  2.54551102e+00 -3.28536762e-05 
 9.36400000e-04  2.49961094e+00  3.87104892e+00  2.54109879e+00  2.54286151e+00 -3.28729046e-05 
 9.41400000e-04  2.49964007e+00  3.86833309e+00  2.53838167e+00  2.54017075e+00 -3.28924223e-05 
 9.46400000e-04  2.49966955e+00  3.86558008e+00  2.53562769e+00  2.53744138e+00 -3.29122102e-05 
 9.51400000e-04  2.49969936e+00  3.86279260e+00  2.53283955e+00  2.53467607e+00 -3.29322491e-05 
 9.56400000e-04  2.49972947e+00  3.85997338e+00  2.53001998e+00  2.53187753e+00 -3.29525194e-05 
 9.61400000e-04  2.49975984e+00  3.85712517e+00  2.52717175e+00  2.52904851e+00 -3.29730011e-05 
 9.66400000e-04  2.49979045e+00  3.85425078e+00  2.52429764e+00  2.52619177e+00 -3.29936743e-05 
 9.71400000e-04  2.49982127e+00  3.85135303e+00  2.52140049e+00  2.52331013e+00 -3.30145186e-05 
 9.76400000e-04  2.49985226e+00  3.84843478e+00  2.51848314e+00  2.52040641e+00 -3.30355135e-05 
 9.81400000e-04  2.49988340e+00  3.84549888e+00  2.51554846e+00  2.51748347e+00 -3.30566386e-05 
 9.86400000e-04  2.49991465e+00  3.84254823e+00  2.51259935e+00  2.51454419e+00 -3.30778728e-05 
 9.91400000e-04  2.49994599e+00  3.83958574e+00  2.50963870e+00  2.51159146e+00 -3.30991954e-05 
 9.96400000e-04  2.49997738e+00  3.83661433e+00  2.50666944e+00  2.50862819e+00 -3.31205853e-05 
 1.00140000e-03  2.50000880e+00  3.83363693e+00  2.50369449e+00  2.50565730e+00 -3.31420215e-05 
 1.00640000e-03  2.50004020e+00  3.83065648e+00  2.50071679e+00  2.50268173e+00 -3.31634827e-05 
 1.01140000e-03  2.50007157e+00  3.82767592e+00  2.49773929e+00  2.49970441e+00 -3.31849477e-05 
 1.01640000e-03  2.50010286e+00  3.82469821e+00  2.49476493e+00  2.49672829e+00 -3.32063954e-05 
 1.02140000e-03  2.50013406e+00  3.82172628e+00  2.49179665e+00  2.49375631e+00 -3.32278044e-05 
 1.02640000e-03  2.50016512e+00  3.81876309e+00  2.48883739e+00  2.49079140e+00 -3.32491536e-05 
 1.03140000e-03  2.50019601e+00  3.81581156e+00  2.48589008e+00  2.48783651e+00 -3.32704218e-05 
 1.03640000e-03  2.50022672e+00  3.81287462e+00  2.48295764e+00  2.48489457e+00 -3.32915879e-05 
 1.04140000e-03  2.50025720e+00  3.80995519e+00  2.48004298e+00  2.48196848e+00 -3.33126308e-05 
 1.04640000e-03  2.50028743e+00  3.80705616e+00  2.47714900e+00  2.47906116e+00 -3.33335298e-05 
 1.05140000e-03  2.50031737e+00  3.80418041e+00  2.47427856e+00  2.47617549e+00 -3.33542638e-05 
 1.05640000e-03  2.50034700e+00  3.80133079e+00  2.47143452e+00  2.47331433e+00 -3.33748125e-05 
 1.06140000e-03  2.50037629e+00  3.79851015e+00  2.46861971e+00  2.47048053e+00 -3.33951551e-05 
 1.06640000e-03  2.50040521e+00  3.79572129e+00  2.46583693e+00  2.46767690e+00 -3.34152716e-05 
 1.07140000e-03  2.50043372e+00  3.79296697e+00  2.46308894e+00  2.46490624e+00 -3.34351418e-05 
 1.07640000e-03  2.50046181e+00  3.79024995e+00  2.46037848e+00  2.46217130e+00 -3.34547459e-05 
 1.08140000e-03  2.50048944e+00  3.78757294e+00  2.45770826e+00  2.45947481e+00 -3.34740643e-05 
 1.08640000e-03  2.50051659e+00  3.78493859e+00  2.45508092e+00  2.45681945e+00 -3.34930777e-05 
 1.09140000e-03  2.50054323e+00  3.78234953e+00  2.45249910e+00  2.45420786e+00 -3.35117671e-05 
 1.09640000e-03  2.50056934e+00  3.77980835e+00  2.44996536e+00  2.45164266e+00 -3.35301138e-05 
 1.10140000e-03  2.50059488e+00  3.77731759e+00  2.44748224e+00  2.44912640e+00 -3.35480994e-05 
 1.10640000e-03  2.50061983e+00  3.77487973e+00  2.44505222e+00  2.44666160e+00 -3.35657060e-05 
 1.11140000e-03  2.50064418e+00  3.77249720e+00  2.44267772e+00  2.44425071e+00 -3.35829158e-05 
 1.11640000e-03  2.50066788e+00  3.77017239e+00  2.44036111e+00  2.44189614e+00 -3.35997117e-05 
 1.12140000e-03  2.50069093e+00  3.76790761e+00  2.43810470e+00  2.43960025e+00 -3.36160768e-05 
 1.12640000e-03  2.50071330e+00  3.76570514e+00  2.43591077e+00  2.43736532e+00 -3.36319946e-05 
 1.13140000e-03  2.50073496e+00  3.76356718e+00  2.43378149e+00  2.43519360e+00 -3.36474492e-05 
 1.13640000e-03  2.50075590e+00  3.76149586e+00  2.43171900e+00  2.43308726e+00 -3.36624251e-05 
 1.14140000e-03  2.50077609e+00  3.75949326e+00  2.42972537e+00  2.43104840e+00 -3.36769071e-05 
 1.14640000e-03  2.50079552e+00  3.75756138e+00  2.42780258e+00  2.42907907e+00 -3.36908809e-05 
 1.15140000e-03  2.50081416e+00  3.75570215e+00  2.42595257e+00  2.42718123e+00 -3.37043323e-05 
 1.15640000e-03  2.50083199e+00  3.75391745e+00  2.42417718e+00  2.42535679e+00 -3.37172478e-05 
 1.16140000e-03  2.50084901e+00  3.75220905e+00  2.42247820e+00  2.42360757e+00 -3.37296143e-05 
 1.16640000e-03  2.50086519e+00  3.75057867e+00  2.42085733e+00  2.42193532e+00 -3.37414195e-05 
 1.17140000e-03  2.50088051e+00  3.74902795e+00  2.41931618e+00  2.42034173e+00 -3.37526515e-05 
 1.17640000e-03  2.50089497e+00  3.74755843e+00  2.41785632e+00  2.41882839e+00 -3.37632990e-05 
 1.18140000e-03  2.50090854e+00  3.74617159e+00  2.41647919e+00  2.41739681e+00 -3.37733512e-05 
